CP;Commune;Distance;1-2;3-4;5-6;7-8;9-12;13-16 ;17-31 ;32-54
10240;Avant-lès-Ramerupt;55;72;102;132;152;144;166;180;202
10340;Avirey-Lingey;105;126;156;186;206;253;290;316;354
10290;Avon-la-Pèze;75;94;124;154;174;188;216;234;263
10130;Avreuil;100;121;151;181;201;242;278;302;338
10340;Bagneux-la-Fosse;105;126;156;186;206;253;290;316;354
10330;Bailly-le-Franc;60;78;108;138;158;155;178;194;217
10330;Balignicourt;50;67;97;127;147;133;153;167;187
10210;Balnot-la-Grange;105;126;156;186;206;253;290;316;354
10110;Balnot-sur-Laignes;115;137;167;197;217;274;315;343;384
10200;Bar-sur-Aube;110;132;162;192;212;263;303;329;369
10110;Bar-sur-Seine;105;126;156;186;206;253;290;316;354
10600;Barberey-Saint-Sulpice;65;83;113;143;163;166;191;207;232
10400;Barbuise;70;88;118;148;168;177;203;221;247
10200;Baroville;135;159;189;219;239;318;365;397;445
10310;Bayel;130;153;183;213;233;307;353;383;429
10190;Bercenay-en-Othe;85;105;135;165;185;209;241;261;293
10290;Bercenay-le-Hayer;100;121;151;181;201;242;278;302;338
10200;Bergères;115;137;167;197;217;274;315;343;384
10130;Bernon;100;121;151;181;201;242;278;302;338
10110;Bertignolles;105;126;156;186;206;253;290;316;354
10170;Bessy;40;56;86;116;136;112;128;140;156
10140;Beurey;95;115;145;175;195;231;265;289;323
10500;Blaincourt-sur-Aube;65;83;113;143;163;166;191;207;232
10500;Blignicourt;65;83;113;143;163;166;191;207;232
10200;Bligny;110;132;162;192;212;263;303;329;369
10140;Bossancourt;80;99;129;159;179;198;228;248;278
10320;Bouilly;80;99;129;159;179;198;228;248;278
10380;Boulages;45;61;91;121;141;123;141;153;172
10270;Bouranton;65;83;113;143;163;166;191;207;232
10290;Bourdenay;80;99;129;159;179;198;228;248;278
10110;Bourguignons;105;126;156;186;206;253;290;316;354
10220;Bouy-Luxembourg;65;83;113;143;163;166;191;207;232
10400;Bouy-sur-Orvin;95;115;145;175;195;231;265;289;323
10340;Bragelogne-Beauvoir;110;132;162;192;212;263;303;329;369
10500;Braux;55;72;102;132;152;144;166;180;202
10140;Briel-sur-Barse;80;99;129;159;179;198;228;248;278
10500;Brienne-la-Vieille;70;88;118;148;168;177;203;221;247
10500;Brienne-le-Château;70;88;118;148;168;177;203;221;247
10240;Brillecourt;50;67;97;127;147;133;153;167;187
10450;Bréviandes;70;88;118;148;168;177;203;221;247
10220;Brévonnes;65;83;113;143;163;166;191;207;232
10190;Bucey-en-Othe;80;99;129;159;179;198;228;248;278
10800;Buchères;70;88;118;148;168;177;203;221;247
10110;Buxeuil;110;132;162;192;212;263;303;329;369
10110;Buxières-sur-Arce;100;121;151;181;201;242;278;302;338
10160;Bérulle;125;148;178;208;228;296;340;370;414
10500;Bétignicourt;65;83;113;143;163;166;191;207;232
10110;Celles-sur-Ource;110;132;162;192;212;263;303;329;369
10110;Chacenay;105;126;156;186;206;253;290;316;354
10500;Chalette-sur-Voire;60;78;108;138;158;155;178;194;217
10130;Chamoy;90;110;140;170;190;220;253;275;308
10140;Champ-sur-Barse;85;105;135;165;185;209;241;261;293
10700;Champfleury;35;50;80;110;130;101;116;126;141
10200;Champignol-lez-Mondeville;115;137;167;197;217;274;315;343;384
10700;Champigny-sur-Aube;35;50;80;110;130;101;116;126;141
10340;Channes;115;137;167;197;217;274;315;343;384
10210;Chaource;95;115;145;175;195;231;265;289;323
10700;Chapelle-Vallon;50;67;97;127;147;133;153;167;187
10260;Chappes;85;105;135;165;185;209;241;261;293
10150;Charmont-sous-Barbuise;50;67;97;127;147;133;153;167;187
10290;Charmoy;80;99;129;159;179;198;228;248;278
10380;Charny-le-Bachot;45;61;91;121;141;123;141;153;172
10210;Chaserey;110;132;162;192;212;263;303;329;369
10170;Chauchigny;55;72;102;132;152;144;166;180;202
10240;Chaudrey;45;61;91;121;141;123;141;153;172
10110;Chauffour-lès-Bailly;80;99;129;159;179;198;228;248;278
10500;Chaumesnil;75;94;124;154;174;188;216;234;263
10330;Chavanges;60;78;108;138;158;155;178;194;217
10190;Chennegy;85;105;135;165;185;209;241;261;293
10110;Chervey;100;121;151;181;201;242;278;302;338
10210;Chesley;105;126;156;186;206;253;290;316;354
10130;Chessy-les-Prés;105;126;156;186;206;253;290;316;354
10510;Châtres;55;72;102;132;152;144;166;180;202
10390;Clérey;80;99;129;159;179;198;228;248;278
10240;Coclois;50;67;97;127;147;133;153;167;187
10200;Colombé-la-Fosse;115;137;167;197;217;274;315;343;384
10200;Colombé-le-Sec;115;137;167;197;217;274;315;343;384
10800;Cormost;82;101;131;161;181;203;233;253;284
10500;Courcelles-sur-Voire;65;83;113;143;163;166;191;207;232
10400;Courceroy;90;110;140;170;190;220;253;275;308
10130;Coursan-en-Othe;105;126;156;186;206;253;290;316;354
10130;Courtaoult;110;132;162;192;212;263;303;329;369
10260;Courtenot;85;105;135;165;185;209;241;261;293
10270;Courteranges;70;88;118;148;168;177;203;221;247
10250;Courteron;115;137;167;197;217;274;315;343;384
10210;Coussegrey;110;132;162;192;212;263;303;329;369
10200;Couvignon;110;132;162;192;212;263;303;329;369
10100;Crancey;70;88;118;148;168;177;203;221;247
10150;Creney-près-Troyes;60;78;108;138;158;155;178;194;217
10500;Crespy-le-Neuf;75;94;124;154;174;188;216;234;263
10320;Crésantignes;90;110;140;170;190;220;253;275;308
10360;Cunfin;135;159;189;219;239;318;365;397;445
10210;Cussangy;100;121;151;181;201;242;278;302;338
10240;Dampierre;45;61;91;121;141;123;141;153;172
10130;Davrey;105;126;156;186;206;253;290;316;354
10500;Dienville;70;88;118;148;168;177;203;221;247
10190;Dierrey-Saint-Julien;85;105;135;165;185;209;241;261;293
10190;Dierrey-Saint-Pierre;80;99;129;159;179;198;228;248;278
10200;Dolancourt;100;121;151;181;201;242;278;302;338
10240;Dommartin-le-Coq;50;67;97;127;147;133;153;167;187
10330;Donnement;50;67;97;127;147;133;153;167;187
10220;Dosches;70;88;118;148;168;177;203;221;247
10700;Dosnon;30;46;76;106;126;92;105;115;128
10170;Droupt-Saint-Basle;50;67;97;127;147;133;153;167;187
10170;Droupt-Sainte-Marie;50;67;97;127;147;133;153;167;187
10130;Eaux-Puiseaux;100;121;151;181;201;242;278;302;338
10200;Engente;100;121;151;181;201;242;278;302;338
10130;Ervy-le-Châtel;105;126;156;186;206;253;290;316;354
10360;Essoyes;115;137;167;197;217;274;315;343;384
10190;Estissac;85;105;135;165;185;209;241;261;293
10290;Faux-Villecerf;90;110;140;170;190;220;253;275;308
10290;Fay-lès-Marcilly;80;99;129;159;179;198;228;248;278
10320;Fays-la-Chapelle;90;110;140;170;190;220;253;275;308
10400;Ferreux-Quincey;90;110;140;170;190;220;253;275;308
10150;Feuges;50;67;97;127;147;133;153;167;187
10200;Fontaine;135;159;189;219;239;318;365;397;445
10280;Fontaine-les-Grès;60;78;108;138;158;155;178;194;217
10400;Fontaine-Mâcon;85;105;135;165;185;209;241;261;293
10400;Fontenay-de-Bossery;90;110;140;170;190;220;253;275;308
10360;Fontette;115;137;167;197;217;274;315;343;384
10190;Fontvannes;80;99;129;159;179;198;228;248;278
10260;Fouchères;85;105;135;165;185;209;241;261;293
10110;Fralignes;100;121;151;181;201;242;278;302;338
10200;Fravaux;105;126;156;186;206;253;290;316;354
10200;Fresnay;90;110;140;170;190;220;253;275;308
10270;Fresnoy-le-Château;80;99;129;159;179;198;228;248;278
10200;Fuligny;85;105;135;165;185;209;241;261;293
10700;Grandville;30;46;76;106;126;92;105;115;128
10400;Gumery;90;110;140;170;190;220;253;275;308
10250;Gyé-sur-Seine;115;137;167;197;217;274;315;343;384
10100;Gélannes;70;88;118;148;168;177;203;221;247
10220;Géraudot;80;99;129;159;179;198;228;248;278
10500;Hampigny;65;83;113;143;163;166;191;207;232
10700;Herbisse;25;46;76;106;126;92;105;115;128
10240;Isle-Aubigny;45;61;91;121;141;123;141;153;172
10800;Isle-Aumont;75;94;124;154;174;188;216;234;263
10330;Jasseines;50;67;97;127;147;133;153;167;187
10200;Jaucourt;105;126;156;186;206;253;290;316;354
10320;Javernant;90;110;140;170;190;220;253;275;308
10140;Jessains;80;99;129;159;179;198;228;248;278
10320;Jeugny;90;110;140;170;190;220;253;275;308
10330;Joncreuil;60;78;108;138;158;155;178;194;217
10260;Jully-sur-Sarce;95;115;145;175;195;231;265;289;323
10310;Juvancourt;120;143;173;203;223;285;328;356;399
10140;Juvanzé;80;99;129;159;179;198;228;248;278
10500;Juzanvigny;75;94;124;154;174;188;216;234;263
10500;La Chaise;80;99;129;159;179;198;228;248;278
10600;La Chapelle-Saint-Luc;65;83;113;143;163;166;191;207;232
10100;La Fosse-Corduan;75;94;124;154;174;188;216;234;263
10140;La Loge-aux-Chèvres;85;105;135;165;185;209;241;261;293
10210;La Loge-Pomblin;100;121;151;181;201;242;278;302;338
10400;La Louptière-Thénard;95;115;145;175;195;231;265;289;323
10400;La Motte-Tilly;85;105;135;165;185;209;241;261;293
10440;La Rivière-de-Corps;70;88;118;148;168;177;203;221;247
10500;La Rothière;75;94;124;154;174;188;216;234;263
10400;La Saulsotte;75;94;124;154;174;188;216;234;263
10800;La Vendue-Mignot;80;99;129;159;179;198;228;248;278
10500;La Ville-aux-Bois;80;99;129;159;179;198;228;248;278
10400;La Villeneuve-au-Châtelot;75;94;124;154;174;188;216;234;263
10140;La Villeneuve-au-Chêne;80;99;129;159;179;198;228;248;278
10210;Lagesse;100;121;151;181;201;242;278;302;338
10120;Laines-aux-Bois;80;99;129;159;179;198;228;248;278
10110;Landreville;110;132;162;192;212;263;303;329;369
10210;Lantages;95;115;145;175;195;231;265;289;323
10500;Lassicourt;65;83;113;143;163;166;191;207;232
10270;Laubressel;70;88;118;148;168;177;203;221;247
10150;Lavau;60;78;108;138;158;155;178;194;217
10700;Le Chêne;35;50;80;110;130;101;116;126;141
10400;Le Mériot;80;99;129;159;179;198;228;248;278
10350;Le Pavillon-Sainte-Julie;75;94;124;154;174;188;216;234;263
10330;Lentilles;65;83;113;143;163;166;191;207;232
10800;Les Bordes-Aumont;80;99;129;159;179;198;228;248;278
10130;Les Croûtes;110;132;162;192;212;263;303;329;369
10170;Les Grandes-Chapelles;45;61;91;121;141;123;141;153;172
10210;Les Granges;100;121;151;181;201;242;278;302;338
10210;Les Loges-Margueron;90;110;140;170;190;220;253;275;308
10420;Les Noës-près-Troyes;70;88;118;148;168;177;203;221;247
10340;Les Riceys;115;137;167;197;217;274;315;343;384
10500;Lesmont;60;78;108;138;158;155;178;194;217
10700;Lhuître;35;50;80;110;130;101;116;126;141
10130;Lignières;115;137;167;197;217;274;315;343;384
10200;Lignol-le-Château;135;159;189;219;239;318;365;397;445
10320;Lirey;85;105;135;165;185;209;241;261;293
10110;Loches-sur-Ource;115;137;167;197;217;274;315;343;384
10310;Longchamp-sur-Aujon;125;148;178;208;228;296;340;370;414
10320;Longeville-sur-Mogne;85;105;135;165;185;209;241;261;293
10140;Longpré-le-Sec;100;121;151;181;201;242;278;302;338
10240;Longsols;55;72;102;132;152;144;166;180;202
10170;Longueville-sur-Aube;45;61;91;121;141;123;141;153;172
10270;Lusigny-sur-Barse;70;88;118;148;168;177;203;221;247
10150;Luyères;55;72;102;132;152;144;166;180;202
10200;Lévigny;90;110;140;170;190;220;253;275;308
10300;Macey;75;94;124;154;174;188;216;234;263
10320;Machy;90;110;140;170;190;220;253;275;308
10110;Magnant;95;115;145;175;195;231;265;289;323
10240;Magnicourt;55;72;102;132;152;144;166;180;202
10140;Magny-Fouchard;95;115;145;175;195;231;265;289;323
10230;Mailly-le-Camp;15;46;76;106;126;92;105;115;128
10140;Maison-des-Champs;95;115;145;175;195;231;265;289;323
10210;Maisons-lès-Chaource;100;121;151;181;201;242;278;302;338
10200;Maisons-lès-Soulaines;95;115;145;175;195;231;265;289;323
10510;Maizières-la-Grande-Paroisse;65;83;113;143;163;166;191;207;232
10500;Maizières-lès-Brienne;70;88;118;148;168;177;203;221;247
10160;Maraye-en-Othe;95;115;145;175;195;231;265;289;323
10290;Marcilly-le-Hayer;80;99;129;159;179;198;228;248;278
10350;Marigny-le-Châtel;70;88;118;148;168;177;203;221;247
10400;Marnay-sur-Seine;75;94;124;154;174;188;216;234;263
10110;Marolles-lès-Bailly;85;105;135;165;185;209;241;261;293
10130;Marolles-sous-Lignières;120;143;173;203;223;285;328;356;399
10500;Mathaux;65;83;113;143;163;166;191;207;232
10320;Maupas;85;105;135;165;185;209;241;261;293
10600;Mergey;60;78;108;138;158;155;178;194;217
10110;Merrey-sur-Arce;105;126;156;186;206;253;290;316;354
10170;Mesgrigny;55;72;102;132;152;144;166;180;202
10700;Mesnil-la-Comtesse;40;56;86;116;136;112;128;140;156
10240;Mesnil-Lettre;50;67;97;127;147;133;153;167;187
10190;Mesnil-Saint-Loup;90;110;140;170;190;220;253;275;308
10140;Mesnil-Saint-Père;80;99;129;159;179;198;228;248;278
10220;Mesnil-Sellières;60;78;108;138;158;155;178;194;217
10190;Messon;80;99;129;159;179;198;228;248;278
10210;Metz-Robert;95;115;145;175;195;231;265;289;323
10200;Meurville;110;132;162;192;212;263;303;329;369
10500;Molins-sur-Aube;55;72;102;132;152;144;166;180;202
10270;Montaulin;70;88;118;148;168;177;203;221;247
10260;Montceaux-lès-Vaudes;85;105;135;165;185;209;241;261;293
10130;Montfey;105;126;156;186;206;253;290;316;354
10300;Montgueux;75;94;124;154;174;188;216;234;263
10200;Montier-en-l'Isle;105;126;156;186;206;253;290;316;354
10130;Montigny-les-Monts;95;115;145;175;195;231;265;289;323
10270;Montiéramey;75;94;124;154;174;188;216;234;263
10140;Montmartin-le-Haut;105;126;156;186;206;253;290;316;354
10330;Montmorency-Beaufort;60;78;108;138;158;155;178;194;217
10400;Montpothier;70;88;118;148;168;177;203;221;247
10270;Montreuil-sur-Barse;75;94;124;154;174;188;216;234;263
10150;Montsuzain;50;67;97;127;147;133;153;167;187
10240;Morembert;50;67;97;127;147;133;153;167;187
10500;Morvilliers;75;94;124;154;174;188;216;234;263
10800;Moussey;80;99;129;159;179;198;228;248;278
10250;Mussy-sur-Seine;120;143;173;203;223;285;328;356;399
10170;Méry-sur-Seine;50;67;97;127;147;133;153;167;187
10250;Neuville-sur-Seine;110;132;162;192;212;263;303;329;369
10190;Neuville-sur-Vanne;110;132;162;192;212;263;303;329;369
10160;Nogent-en-Othe;105;126;156;186;206;253;290;316;354
10240;Nogent-sur-Aube;45;61;91;121;141;123;141;153;172
10400;Nogent-sur-Seine;80;99;129;159;179;198;228;248;278
10700;Nozay;40;56;86;116;136;112;128;140;156
10360;Noé-les-Mallets;110;132;162;192;212;263;303;329;369
10220;Onjon;65;83;113;143;163;166;191;207;232
10510;Origny-le-Sec;65;83;113;143;163;166;191;207;232
10700;Ormes;35;50;80;110;130;101;116;126;141
10700;Ortillon;40;56;86;116;136;112;128;140;156
10170;Orvilliers-Saint-Julien;60;78;108;138;158;155;178;194;217
10100;Ossey-les-Trois-Maisons;70;88;118;148;168;177;203;221;247
10160;Paisy-Cosdon;95;115;145;175;195;231;265;289;323
10210;Pargues;100;121;151;181;201;242;278;302;338
10330;Pars-lès-Chavanges;55;72;102;132;152;144;166;180;202
10100;Pars-lès-Romilly;65;83;113;143;163;166;191;207;232
10600;Payns;65;83;113;143;163;166;191;207;232
10500;Pel-et-Der;60;78;108;138;158;155;178;194;217
10500;Perthes-lès-Brienne;65;83;113;143;163;166;191;207;232
10500;Petit-Mesnil;75;94;124;154;174;188;216;234;263
10220;Piney;70;88;118;148;168;177;203;221;247
10250;Plaines-Saint-Lange;120;143;173;203;223;285;328;356;399
10380;Plancy-l'Abbaye;40;56;86;116;136;112;128;140;156
10160;Planty;110;132;162;192;212;263;303;329;369
10400;Plessis-Barbuise;65;83;113;143;163;166;191;207;232
10700;Poivres;25;46;76;106;126;92;105;115;128
10110;Poligny;85;105;135;165;185;209;241;261;293
10110;Polisot;105;126;156;186;206;253;290;316;354
10110;Polisy;110;132;162;192;212;263;303;329;369
10150;Pont-Sainte-Marie;60;78;108;138;158;155;178;194;217
10400;Pont-sur-Seine;75;94;124;154;174;188;216;234;263
10700;Pouan-les-Vallées;40;56;86;116;136;112;128;140;156
10240;Pougy;55;72;102;132;152;144;166;180;202
10290;Pouy-sur-Vannes;115;137;167;197;217;274;315;343;384
10210;Praslin;95;115;145;175;195;231;265;289;323
10200;Proverville;105;126;156;186;206;253;290;316;354
10190;Prugny;75;94;124;154;174;188;216;234;263
10350;Prunay-Belleville;90;110;140;170;190;220;253;275;308
10210;Prusy;110;132;162;192;212;263;303;329;369
10500;Précy-Notre-Dame;60;78;108;138;158;155;178;194;217
10500;Précy-Saint-Martin;60;78;108;138;158;155;178;194;217
10170;Prémierfait;45;61;91;121;141;123;141;153;172
10140;Puits-et-Nuisement;100;121;151;181;201;242;278;302;338
10190;Pâlis;95;115;145;175;195;231;265;289;323
10400;Périgny-la-Rose;70;88;118;148;168;177;203;221;247
10130;Racines;110;132;162;192;212;263;303;329;369
10500;Radonvilliers;70;88;118;148;168;177;203;221;247
10240;Ramerupt;45;61;91;121;141;123;141;153;172
10500;Rances;65;83;113;143;163;166;191;207;232
10170;Rhèges;45;61;91;121;141;123;141;153;172
10290;Rigny-la-Nonneuse;75;94;124;154;174;188;216;234;263
10160;Rigny-le-Ferron;105;126;156;186;206;253;290;316;354
10280;Rilly-Sainte-Syre;50;67;97;127;147;133;153;167;187
10100;Romilly-sur-Seine;65;83;113;143;163;166;191;207;232
10320;Roncenay;85;105;135;165;185;209;241;261;293
10430;Rosières-près-Troyes;75;94;124;154;174;188;216;234;263
10500;Rosnay-l'Hôpital;60;78;108;138;158;155;178;194;217
10220;Rouilly-Sacey;65;83;113;143;163;166;191;207;232
10800;Rouilly-Saint-Loup;70;88;118;148;168;177;203;221;247
10200;Rouvres-les-Vignes;120;143;173;203;223;285;328;356;399
10260;Rumilly-lès-Vaudes;85;105;135;165;185;209;241;261;293
10410;Ruvigny;65;83;113;143;163;166;191;207;232
10120;Saint-André-les-Vergers;70;88;118;148;168;177;203;221;247
10400;Saint-Aubin;80;99;129;159;179;198;228;248;278
10160;Saint-Benoist-sur-Vanne;110;132;162;192;212;263;303;329;369
10180;Saint-Benoît-sur-Seine;60;78;108;138;158;155;178;194;217
10500;Saint-Christophe-Dodinicourt;65;83;113;143;163;166;191;207;232
10350;Saint-Flavy;65;83;113;143;163;166;191;207;232
10120;Saint-Germain;75;94;124;154;174;188;216;234;263
10100;Saint-Hilaire-sous-Romilly;70;88;118;148;168;177;203;221;247
10320;Saint-Jean-de-Bonneval;85;105;135;165;185;209;241;261;293
10800;Saint-Julien-les-Villas;70;88;118;148;168;177;203;221;247
10100;Saint-Loup-de-Buffigny;75;94;124;154;174;188;216;234;263
10350;Saint-Lupien;95;115;145;175;195;231;265;289;323
10180;Saint-Lyé;60;78;108;138;158;155;178;194;217
10800;Saint-Léger-près-Troyes;80;99;129;159;179;198;228;248;278
10500;Saint-Léger-sous-Brienne;65;83;113;143;163;166;191;207;232
10330;Saint-Léger-sous-Margerie;50;67;97;127;147;133;153;167;187
10160;Saint-Mards-en-Othe;95;115;145;175;195;231;265;289;323
10100;Saint-Martin-de-Bossenay;70;88;118;148;168;177;203;221;247
10280;Saint-Mesmin;55;72;102;132;152;144;166;180;202
10700;Saint-Nabord-sur-Aube;40;56;86;116;136;112;128;140;156
10400;Saint-Nicolas-la-Chapelle;75;94;124;154;174;188;216;234;263
10170;Saint-Oulph;55;72;102;132;152;144;166;180;202
10410;Saint-Parres-aux-Tertres;65;83;113;143;163;166;191;207;232
10260;Saint-Parres-lès-Vaudes;80;99;129;159;179;198;228;248;278
10130;Saint-Phal;95;115;145;175;195;231;265;289;323
10120;Saint-Pouange;80;99;129;159;179;198;228;248;278
10700;Saint-Remy-sous-Barbuise;40;56;86;116;136;112;128;140;156
10800;Saint-Thibault;80;99;129;159;179;198;228;248;278
10360;Saint-Usage;110;132;162;192;212;263;303;329;369
10700;Saint-Étienne-sous-Barbuise;40;56;86;116;136;112;128;140;156
10150;Sainte-Maure;65;83;113;143;163;166;191;207;232
10300;Sainte-Savine;70;88;118;148;168;177;203;221;247
10700;Salon;35;50;80;110;130;101;116;126;141
10200;Saulcy;110;132;162;192;212;263;303;329;369
10600;Savières;75;94;124;154;174;188;216;234;263
10700;Semoine;25;46;76;106;126;92;105;115;128
10400;Soligny-les-Étangs;90;110;140;170;190;220;253;275;308
10320;Sommeval;85;105;135;165;185;209;241;261;293
10200;Soulaines-Dhuys;85;105;135;165;185;209;241;261;293
10320;Souligny;80;99;129;159;179;198;228;248;278
10200;Spoy;100;121;151;181;201;242;278;302;338
10410;Thennelières;65;83;113;143;163;166;191;207;232
10140;Thieffrain;95;115;145;175;195;231;265;289;323
10200;Thil;90;110;140;170;190;220;253;275;308
10200;Thors;95;115;145;175;195;231;265;289;323
10700;Torcy-le-Grand;40;56;86;116;136;112;128;140;156
10700;Torcy-le-Petit;35;50;80;110;130;101;116;126;141
10440;Torvilliers;70;88;118;148;168;177;203;221;247
10290;Trancault;95;115;145;175;195;231;265;289;323
10140;Trannes;80;99;129;159;179;198;228;248;278
10400;Traînel;95;115;145;175;195;231;265;289;323
10700;Trouans;25;46;76;106;126;92;105;115;128
10000;Troyes;65;83;113;143;163;166;191;207;232
10210;Turgy;105;126;156;186;206;253;290;316;354
10140;Unienville;80;99;129;159;179;198;228;248;278
10200;Urville;110;132;162;192;212;263;303;329;369
10150;Vailly;55;72;102;132;152;144;166;180;202
10220;Val-d'Auzon;60;78;108;138;158;155;178;194;217
10170;Vallant-Saint-Georges;55;72;102;132;152;144;166;180;202
10500;Vallentigny;70;88;118;148;168;177;203;221;247
10210;Vallières;105;126;156;186;206;253;290;316;354
10210;Vanlay;105;126;156;186;206;253;290;316;354
10190;Vauchassis;80;99;129;159;179;198;228;248;278
10140;Vauchonvilliers;95;115;145;175;195;231;265;289;323
10240;Vaucogne;50;67;97;127;147;133;153;167;187
10260;Vaudes;80;99;129;159;179;198;228;248;278
10700;Vaupoisson;40;56;86;116;136;112;128;140;156
10140;Vendeuvre-sur-Barse;90;110;140;170;190;220;253;275;308
10200;Vernonvilliers;85;105;135;165;185;209;241;261;293
10360;Verpillières-sur-Ource;115;137;167;197;217;274;315;343;384
10240;Verricourt;50;67;97;127;147;133;153;167;187
10390;Verrières;75;94;124;154;174;188;216;234;263
10600;Villacerf;55;72;102;132;152;144;166;180;202
10290;Villadin;95;115;145;175;195;231;265;289;323
10310;Ville-sous-la-Ferté;120;143;173;203;223;285;328;356;399
10110;Ville-sur-Arce;100;121;151;181;201;242;278;302;338
10200;Ville-sur-Terre;90;110;140;170;190;220;253;275;308
10410;Villechétif;65;83;113;143;163;166;191;207;232
10350;Villeloup;80;99;129;159;179;198;228;248;278
10190;Villemaur-sur-Vanne;90;110;140;170;190;220;253;275;308
10800;Villemereuil;80;99;129;159;179;198;228;248;278
10160;Villemoiron-en-Othe;95;115;145;175;195;231;265;289;323
10110;Villemorien;100;121;151;181;201;242;278;302;338
10260;Villemoyenne;85;105;135;165;185;209;241;261;293
10370;Villenauxe-la-Grande;65;83;113;143;163;166;191;207;232
10130;Villeneuve-au-Chemin;100;121;151;181;201;242;278;302;338
10330;Villeret;65;83;113;143;163;166;191;207;232
10320;Villery;85;105;135;165;185;209;241;261;293
10700;Villette-sur-Aube;35;50;80;110;130;101;116;126;141
10700;Villiers-Herbisse;25;46;76;106;126;92;105;115;128
10210;Villiers-le-Bois;110;132;162;192;212;263;303;329;369
10210;Villiers-sous-Praslin;95;115;145;175;195;231;265;289;323
10140;Villy-en-Trodes;85;105;135;165;185;209;241;261;293
10800;Villy-le-Bois;85;105;135;165;185;209;241;261;293
10800;Villy-le-Maréchal;80;99;129;159;179;198;228;248;278
10700;Vinets;40;56;86;116;136;112;128;140;156
10260;Virey-sous-Bar;90;110;140;170;190;220;253;275;308
10110;Vitry-le-Croisé;105;126;156;186;206;253;290;316;354
10110;Viviers-sur-Artaut;110;132;162;192;212;263;303;329;369
10380;Viâpres-le-Petit;35;50;80;110;130;101;116;126;141
10200;Voigny;115;137;167;197;217;274;315;343;384
10130;Vosnon;100;121;151;181;201;242;278;302;338
10210;Vougrey;90;110;140;170;190;220;253;275;308
10150;Voué;40;56;86;116;136;112;128;140;156
10160;Vulaines;105;126;156;186;206;253;290;316;354
10500;Yèvres-le-Petit;60;78;108;138;158;155;178;194;217
10350;Echemines;80;99;129;159;179;198;228;248;278
10200;Eclance;85;105;135;165;185;209;241;261;293
10110;Eguilly-sous-Bois;105;126;156;186;206;253;290;316;354
10500;Epagne;65;83;113;143;163;166;191;207;232
10500;Epothémont;80;99;129;159;179;198;228;248;278
10210;Etourvy;110;132;162;192;212;263;303;329;369
10170;Etrelles-sur-Aube;55;72;102;132;152;144;166;180;202
51240;Ablancourt;40;56;86;116;136;112;128;140;156
51150;Aigny;45;61;91;121;141;123;141;153;172
51260;Allemanche-Launay-et-Soyer;50;67;97;127;147;133;153;167;187
51120;Allemant;45;61;91;121;141;123;141;153;172
51250;Alliancelles;70;88;118;148;168;177;203;221;247
51150;Ambonnay;50;67;97;127;147;133;153;167;187
51290;Ambrières;65;83;113;143;163;166;191;207;232
51260;Anglure;55;72;102;132;152;144;166;180;202
51230;Angluzelles-et-Courcelles;45;61;91;121;141;123;141;153;172
51700;Anthenay;100;121;151;181;201;242;278;302;338
51170;Aougny;110;132;162;192;212;263;303;329;369
51170;Arcis-le-Ponsart;110;132;162;192;212;263;303;329;369
51800;Argers;65;83;113;143;163;166;191;207;232
51290;Arrigny;55;72;102;132;152;144;166;180;202
51290;Arzillières-Neuville;50;67;97;127;147;133;153;167;187
51150;Athis;45;61;91;121;141;123;141;153;172
51600;Aubérive;65;83;113;143;163;166;191;207;232
51170;Aubilly;85;105;135;165;185;209;241;261;293
51240;Aulnay-l'Aître;40;56;86;116;136;112;128;140;156
51150;Aulnay-sur-Marne;40;56;86;116;136;112;128;140;156
51110;Auménancourt;90;110;140;170;190;220;253;275;308
51800;Auve;55;72;102;132;152;144;166;180;202
51160;Avenay-Val-d'Or;60;78;108;138;158;155;178;194;217
51190;Avize;35;50;80;110;130;101;116;126;141
51160;Aÿ;60;78;108;138;158;155;178;194;217
51400;Baconnes;60;78;108;138;158;155;178;194;217
51260;Bagneux;55;72;102;132;152;144;166;180;202
51270;Le Baizil;65;83;113;143;163;166;191;207;232
51270;Bannay;65;83;113;143;163;166;191;207;232
51230;Bannes;35;50;80;110;130;101;116;126;141
51120;Barbonne-Fayel;55;72;102;132;152;144;166;180;202
51170;Baslieux-lès-Fismes;100;121;151;181;201;242;278;302;338
51700;Baslieux-sous-Châtillon;80;99;129;159;179;198;228;248;278
51300;Bassu;55;72;102;132;152;144;166;180;202
51300;Bassuet;50;67;97;127;147;133;153;167;187
51260;Baudement;55;72;102;132;152;144;166;180;202
51270;Baye;60;78;108;138;158;155;178;194;217
51110;Bazancourt;90;110;140;170;190;220;253;275;308
51360;Beaumont-sur-Vesle;65;83;113;143;163;166;191;207;232
51270;Beaunay;45;61;91;121;141;123;141;153;172
51490;Beine-Nauroy;80;99;129;159;179;198;228;248;278
51330;Belval-en-Argonne;80;99;129;159;179;198;228;248;278
51480;Belval-sous-Châtillon;95;115;145;175;195;231;265;289;323
51130;Bergères-lès-Vertus;30;46;76;106;126;92;105;115;128
51210;Bergères-sous-Montmirail;65;83;113;143;163;166;191;207;232
51220;Berméricourt;95;115;145;175;195;231;265;289;323
51420;Berru;80;99;129;159;179;198;228;248;278
51800;Berzieux;100;121;151;181;201;242;278;302;338
51490;Bétheniville;75;94;124;154;174;188;216;234;263
51450;Bétheny;80;99;129;159;179;198;228;248;278
