cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
10140;Amance;95;163;173;183;193;326;359;472;544
10700;Arcis-sur-Aube;30;50;60;70;80;100;110;200;250
10200;Arconville;130;229;239;249;259;458;503;629;715
10140;Argançon;100;173;183;193;203;345;380;494;569
10340;Arrelles;100;173;183;193;203;345;380;494;569
10330;Arrembécourt;60;98;108;118;128;195;215;314;374
10200;Arrentières;115;201;211;221;231;401;441;562;642
10200;Arsonval;105;182;192;202;212;364;400;517;593
10320;Assenay;85;144;154;164;174;289;318;427;495
10220;Assencières;60;98;108;118;128;195;215;314;374
10150;Aubeterre;55;88;98;108;118;176;194;292;349
10240;Aulnay;55;88;98;108;118;176;194;292;349
10130;Auxon;95;163;173;183;193;326;359;472;544
10400;Avant-lès-Marcilly;85;144;154;164;174;289;318;427;495
10240;Avant-lès-Ramerupt;55;88;98;108;118;176;194;292;349
10340;Avirey-Lingey;105;182;192;202;212;364;400;517;593
10290;Avon-la-Pèze;75;126;136;146;156;251;276;382;447
10130;Avreuil;100;173;183;193;203;345;380;494;569
10340;Bagneux-la-Fosse;105;182;192;202;212;364;400;517;593
10330;Bailly-le-Franc;60;98;108;118;128;195;215;314;374
10330;Balignicourt;50;79;89;99;109;158;173;269;325
10210;Balnot-la-Grange;105;182;192;202;212;364;400;517;593
10110;Balnot-sur-Laignes;115;201;211;221;231;401;441;562;642
10200;Bar-sur-Aube;110;191;201;211;221;383;421;539;617
10110;Bar-sur-Seine;105;182;192;202;212;364;400;517;593
10600;Barberey-Saint-Sulpice;65;107;117;127;137;214;235;337;398
10400;Barbuise;70;116;126;136;146;233;256;359;422
10200;Baroville;135;238;248;258;268;476;524;652;739
10310;Bayel;130;229;239;249;259;458;503;629;715
10190;Bercenay-en-Othe;85;144;154;164;174;289;318;427;495
10290;Bercenay-le-Hayer;100;173;183;193;203;345;380;494;569
10200;Bergères;115;201;211;221;231;401;441;562;642
10130;Bernon;100;173;183;193;203;345;380;494;569
10110;Bertignolles;105;182;192;202;212;364;400;517;593
10170;Bessy;40;60;70;80;90;120;132;224;276
10140;Beurey;95;163;173;183;193;326;359;472;544
10500;Blaincourt-sur-Aube;65;107;117;127;137;214;235;337;398
10500;Blignicourt;65;107;117;127;137;214;235;337;398
10200;Bligny;110;191;201;211;221;383;421;539;617
10140;Bossancourt;80;135;145;155;165;270;297;404;471
10320;Bouilly;80;135;145;155;165;270;297;404;471
10380;Boulages;45;69;79;89;99;139;153;247;300
10270;Bouranton;65;107;117;127;137;214;235;337;398
10290;Bourdenay;80;135;145;155;165;270;297;404;471
10110;Bourguignons;105;182;192;202;212;364;400;517;593
10220;Bouy-Luxembourg;65;107;117;127;137;214;235;337;398
10400;Bouy-sur-Orvin;95;163;173;183;193;326;359;472;544
10340;Bragelogne-Beauvoir;110;191;201;211;221;383;421;539;617
10500;Braux;55;88;98;108;118;176;194;292;349
10140;Briel-sur-Barse;80;135;145;155;165;270;297;404;471
10500;Brienne-la-Vieille;70;116;126;136;146;233;256;359;422
10500;Brienne-le-Château;70;116;126;136;146;233;256;359;422
10240;Brillecourt;50;79;89;99;109;158;173;269;325
10450;Bréviandes;70;116;126;136;146;233;256;359;422
10220;Brévonnes;65;107;117;127;137;214;235;337;398
10190;Bucey-en-Othe;80;135;145;155;165;270;297;404;471
10800;Buchères;70;116;126;136;146;233;256;359;422
10110;Buxeuil;110;191;201;211;221;383;421;539;617
10110;Buxières-sur-Arce;100;173;183;193;203;345;380;494;569
10160;Bérulle;125;219;229;239;249;439;483;607;690
10500;Bétignicourt;65;107;117;127;137;214;235;337;398
10110;Celles-sur-Ource;110;191;201;211;221;383;421;539;617
10110;Chacenay;105;182;192;202;212;364;400;517;593
10500;Chalette-sur-Voire;60;98;108;118;128;195;215;314;374
10130;Chamoy;90;154;164;174;184;308;338;449;520
10140;Champ-sur-Barse;85;144;154;164;174;289;318;427;495
10700;Champfleury;35;51;61;71;81;101;111;202;252
10200;Champignol-lez-Mondeville;115;201;211;221;231;401;441;562;642
10700;Champigny-sur-Aube;35;51;61;71;81;101;111;202;252
10340;Channes;115;201;211;221;231;401;441;562;642
10210;Chaource;95;163;173;183;193;326;359;472;544
10700;Chapelle-Vallon;50;79;89;99;109;158;173;269;325
10260;Chappes;85;144;154;164;174;289;318;427;495
10150;Charmont-sous-Barbuise;50;79;89;99;109;158;173;269;325
10290;Charmoy;80;135;145;155;165;270;297;404;471
10380;Charny-le-Bachot;45;69;79;89;99;139;153;247;300
10210;Chaserey;110;191;201;211;221;383;421;539;617
10170;Chauchigny;55;88;98;108;118;176;194;292;349
10240;Chaudrey;45;69;79;89;99;139;153;247;300
10110;Chauffour-lès-Bailly;80;135;145;155;165;270;297;404;471
10500;Chaumesnil;75;126;136;146;156;251;276;382;447
10330;Chavanges;60;98;108;118;128;195;215;314;374
10190;Chennegy;85;144;154;164;174;289;318;427;495
10110;Chervey;100;173;183;193;203;345;380;494;569
10210;Chesley;105;182;192;202;212;364;400;517;593
10130;Chessy-les-Prés;105;182;192;202;212;364;400;517;593
10510;Châtres;55;88;98;108;118;176;194;292;349
10390;Clérey;80;135;145;155;165;270;297;404;471
10240;Coclois;50;79;89;99;109;158;173;269;325
10200;Colombé-la-Fosse;115;201;211;221;231;401;441;562;642
10200;Colombé-le-Sec;115;201;211;221;231;401;441;562;642
10800;Cormost;82;139;149;159;169;278;305;413;481
10500;Courcelles-sur-Voire;65;107;117;127;137;214;235;337;398
10400;Courceroy;90;154;164;174;184;308;338;449;520
10130;Coursan-en-Othe;105;182;192;202;212;364;400;517;593
10130;Courtaoult;110;191;201;211;221;383;421;539;617
10260;Courtenot;85;144;154;164;174;289;318;427;495
10270;Courteranges;70;116;126;136;146;233;256;359;422
10250;Courteron;115;201;211;221;231;401;441;562;642
10210;Coussegrey;110;191;201;211;221;383;421;539;617
10200;Couvignon;110;191;201;211;221;383;421;539;617
10100;Crancey;70;116;126;136;146;233;256;359;422
10150;Creney-près-Troyes;60;98;108;118;128;195;215;314;374
10500;Crespy-le-Neuf;75;126;136;146;156;251;276;382;447
10320;Crésantignes;90;154;164;174;184;308;338;449;520
10360;Cunfin;135;238;248;258;268;476;524;652;739
10210;Cussangy;100;173;183;193;203;345;380;494;569
10240;Dampierre;45;69;79;89;99;139;153;247;300
10130;Davrey;105;182;192;202;212;364;400;517;593
10500;Dienville;70;116;126;136;146;233;256;359;422
10190;Dierrey-Saint-Julien;85;144;154;164;174;289;318;427;495
10190;Dierrey-Saint-Pierre;80;135;145;155;165;270;297;404;471
10200;Dolancourt;100;173;183;193;203;345;380;494;569
10240;Dommartin-le-Coq;50;79;89;99;109;158;173;269;325
10330;Donnement;50;79;89;99;109;158;173;269;325
10220;Dosches;70;116;126;136;146;233;256;359;422
10700;Dosnon;30;50;60;70;80;100;110;200;250
10170;Droupt-Saint-Basle;50;79;89;99;109;158;173;269;325
10170;Droupt-Sainte-Marie;50;79;89;99;109;158;173;269;325
10130;Eaux-Puiseaux;100;173;183;193;203;345;380;494;569
10200;Engente;100;173;183;193;203;345;380;494;569
10130;Ervy-le-Châtel;105;182;192;202;212;364;400;517;593
10360;Essoyes;115;201;211;221;231;401;441;562;642
10190;Estissac;85;144;154;164;174;289;318;427;495
10290;Faux-Villecerf;90;154;164;174;184;308;338;449;520
10290;Fay-lès-Marcilly;80;135;145;155;165;270;297;404;471
10320;Fays-la-Chapelle;90;154;164;174;184;308;338;449;520
10400;Ferreux-Quincey;90;154;164;174;184;308;338;449;520
10150;Feuges;50;79;89;99;109;158;173;269;325
10200;Fontaine;135;238;248;258;268;476;524;652;739
10280;Fontaine-les-Grès;60;98;108;118;128;195;215;314;374
10400;Fontaine-Mâcon;85;144;154;164;174;289;318;427;495
10400;Fontenay-de-Bossery;90;154;164;174;184;308;338;449;520
10360;Fontette;115;201;211;221;231;401;441;562;642
10190;Fontvannes;80;135;145;155;165;270;297;404;471
10260;Fouchères;85;144;154;164;174;289;318;427;495
10110;Fralignes;100;173;183;193;203;345;380;494;569
10200;Fravaux;105;182;192;202;212;364;400;517;593
10200;Fresnay;90;154;164;174;184;308;338;449;520
10270;Fresnoy-le-Château;80;135;145;155;165;270;297;404;471
10200;Fuligny;85;144;154;164;174;289;318;427;495
10700;Grandville;30;50;60;70;80;100;110;200;250
10400;Gumery;90;154;164;174;184;308;338;449;520
10250;Gyé-sur-Seine;115;201;211;221;231;401;441;562;642
10100;Gélannes;70;116;126;136;146;233;256;359;422
10220;Géraudot;80;135;145;155;165;270;297;404;471
10500;Hampigny;65;107;117;127;137;214;235;337;398
10700;Herbisse;25;50;60;70;80;100;110;200;250
10240;Isle-Aubigny;45;69;79;89;99;139;153;247;300
10800;Isle-Aumont;75;126;136;146;156;251;276;382;447
10330;Jasseines;50;79;89;99;109;158;173;269;325
10200;Jaucourt;105;182;192;202;212;364;400;517;593
10320;Javernant;90;154;164;174;184;308;338;449;520
10140;Jessains;80;135;145;155;165;270;297;404;471
10320;Jeugny;90;154;164;174;184;308;338;449;520
10330;Joncreuil;60;98;108;118;128;195;215;314;374
10260;Jully-sur-Sarce;95;163;173;183;193;326;359;472;544
10310;Juvancourt;120;210;220;230;240;420;462;584;666
10140;Juvanzé;80;135;145;155;165;270;297;404;471
10500;Juzanvigny;75;126;136;146;156;251;276;382;447
10500;La Chaise;80;135;145;155;165;270;297;404;471
10600;La Chapelle-Saint-Luc;65;107;117;127;137;214;235;337;398
10100;La Fosse-Corduan;75;126;136;146;156;251;276;382;447
10140;La Loge-aux-Chèvres;85;144;154;164;174;289;318;427;495
10210;La Loge-Pomblin;100;173;183;193;203;345;380;494;569
10400;La Louptière-Thénard;95;163;173;183;193;326;359;472;544
10400;La Motte-Tilly;85;144;154;164;174;289;318;427;495
10440;La Rivière-de-Corps;70;116;126;136;146;233;256;359;422
10500;La Rothière;75;126;136;146;156;251;276;382;447
10400;La Saulsotte;75;126;136;146;156;251;276;382;447
10800;La Vendue-Mignot;80;135;145;155;165;270;297;404;471
10500;La Ville-aux-Bois;80;135;145;155;165;270;297;404;471
10400;La Villeneuve-au-Châtelot;75;126;136;146;156;251;276;382;447
10140;La Villeneuve-au-Chêne;80;135;145;155;165;270;297;404;471
10210;Lagesse;100;173;183;193;203;345;380;494;569
10120;Laines-aux-Bois;80;135;145;155;165;270;297;404;471
10110;Landreville;110;191;201;211;221;383;421;539;617
10210;Lantages;95;163;173;183;193;326;359;472;544
10500;Lassicourt;65;107;117;127;137;214;235;337;398
10270;Laubressel;70;116;126;136;146;233;256;359;422
10150;Lavau;60;98;108;118;128;195;215;314;374
10700;Le Chêne;35;51;61;71;81;101;111;202;252
10400;Le Mériot;80;135;145;155;165;270;297;404;471
10350;Le Pavillon-Sainte-Julie;75;126;136;146;156;251;276;382;447
10330;Lentilles;65;107;117;127;137;214;235;337;398
10800;Les Bordes-Aumont;80;135;145;155;165;270;297;404;471
10130;Les Croûtes;110;191;201;211;221;383;421;539;617
10170;Les Grandes-Chapelles;45;69;79;89;99;139;153;247;300
10210;Les Granges;100;173;183;193;203;345;380;494;569
10210;Les Loges-Margueron;90;154;164;174;184;308;338;449;520
10420;Les Noës-près-Troyes;70;116;126;136;146;233;256;359;422
10340;Les Riceys;115;201;211;221;231;401;441;562;642
10500;Lesmont;60;98;108;118;128;195;215;314;374
10700;Lhuître;35;51;61;71;81;101;111;202;252
10130;Lignières;115;201;211;221;231;401;441;562;642
10200;Lignol-le-Château;135;238;248;258;268;476;524;652;739
10320;Lirey;85;144;154;164;174;289;318;427;495
10110;Loches-sur-Ource;115;201;211;221;231;401;441;562;642
10310;Longchamp-sur-Aujon;125;219;229;239;249;439;483;607;690
10320;Longeville-sur-Mogne;85;144;154;164;174;289;318;427;495
10140;Longpré-le-Sec;100;173;183;193;203;345;380;494;569
10240;Longsols;55;88;98;108;118;176;194;292;349
10170;Longueville-sur-Aube;45;69;79;89;99;139;153;247;300
10270;Lusigny-sur-Barse;70;116;126;136;146;233;256;359;422
10150;Luyères;55;88;98;108;118;176;194;292;349
10200;Lévigny;90;154;164;174;184;308;338;449;520
10300;Macey;75;126;136;146;156;251;276;382;447
10320;Machy;90;154;164;174;184;308;338;449;520
10110;Magnant;95;163;173;183;193;326;359;472;544
10240;Magnicourt;55;88;98;108;118;176;194;292;349
10140;Magny-Fouchard;95;163;173;183;193;326;359;472;544
10230;Mailly-le-Camp;15;50;60;70;80;100;110;200;250
10140;Maison-des-Champs;95;163;173;183;193;326;359;472;544
10210;Maisons-lès-Chaource;100;173;183;193;203;345;380;494;569
10200;Maisons-lès-Soulaines;95;163;173;183;193;326;359;472;544
10510;Maizières-la-Grande-Paroisse;65;107;117;127;137;214;235;337;398
10500;Maizières-lès-Brienne;70;116;126;136;146;233;256;359;422
10160;Maraye-en-Othe;95;163;173;183;193;326;359;472;544
10290;Marcilly-le-Hayer;80;135;145;155;165;270;297;404;471
10350;Marigny-le-Châtel;70;116;126;136;146;233;256;359;422
10400;Marnay-sur-Seine;75;126;136;146;156;251;276;382;447
10110;Marolles-lès-Bailly;85;144;154;164;174;289;318;427;495
10130;Marolles-sous-Lignières;120;210;220;230;240;420;462;584;666
10500;Mathaux;65;107;117;127;137;214;235;337;398
10320;Maupas;85;144;154;164;174;289;318;427;495
10600;Mergey;60;98;108;118;128;195;215;314;374
10110;Merrey-sur-Arce;105;182;192;202;212;364;400;517;593
10170;Mesgrigny;55;88;98;108;118;176;194;292;349
10700;Mesnil-la-Comtesse;40;60;70;80;90;120;132;224;276
10240;Mesnil-Lettre;50;79;89;99;109;158;173;269;325
10190;Mesnil-Saint-Loup;90;154;164;174;184;308;338;449;520
10140;Mesnil-Saint-Père;80;135;145;155;165;270;297;404;471
10220;Mesnil-Sellières;60;98;108;118;128;195;215;314;374
10190;Messon;80;135;145;155;165;270;297;404;471
10210;Metz-Robert;95;163;173;183;193;326;359;472;544
10200;Meurville;110;191;201;211;221;383;421;539;617
10500;Molins-sur-Aube;55;88;98;108;118;176;194;292;349
10270;Montaulin;70;116;126;136;146;233;256;359;422
10260;Montceaux-lès-Vaudes;85;144;154;164;174;289;318;427;495
10130;Montfey;105;182;192;202;212;364;400;517;593
10300;Montgueux;75;126;136;146;156;251;276;382;447
10200;Montier-en-l'Isle;105;182;192;202;212;364;400;517;593
10130;Montigny-les-Monts;95;163;173;183;193;326;359;472;544
10270;Montiéramey;75;126;136;146;156;251;276;382;447
10140;Montmartin-le-Haut;105;182;192;202;212;364;400;517;593
10330;Montmorency-Beaufort;60;98;108;118;128;195;215;314;374
10400;Montpothier;70;116;126;136;146;233;256;359;422
10270;Montreuil-sur-Barse;75;126;136;146;156;251;276;382;447
10150;Montsuzain;50;79;89;99;109;158;173;269;325
10240;Morembert;50;79;89;99;109;158;173;269;325
10500;Morvilliers;75;126;136;146;156;251;276;382;447
10800;Moussey;80;135;145;155;165;270;297;404;471
10250;Mussy-sur-Seine;120;210;220;230;240;420;462;584;666
10170;Méry-sur-Seine;50;79;89;99;109;158;173;269;325
10250;Neuville-sur-Seine;110;191;201;211;221;383;421;539;617
10190;Neuville-sur-Vanne;110;191;201;211;221;383;421;539;617
10160;Nogent-en-Othe;105;182;192;202;212;364;400;517;593
10240;Nogent-sur-Aube;45;69;79;89;99;139;153;247;300
10400;Nogent-sur-Seine;80;135;145;155;165;270;297;404;471
10700;Nozay;40;60;70;80;90;120;132;224;276
10360;Noé-les-Mallets;110;191;201;211;221;383;421;539;617
10220;Onjon;65;107;117;127;137;214;235;337;398
10510;Origny-le-Sec;65;107;117;127;137;214;235;337;398
10700;Ormes;35;51;61;71;81;101;111;202;252
10700;Ortillon;40;60;70;80;90;120;132;224;276
10170;Orvilliers-Saint-Julien;60;98;108;118;128;195;215;314;374
10100;Ossey-les-Trois-Maisons;70;116;126;136;146;233;256;359;422
10160;Paisy-Cosdon;95;163;173;183;193;326;359;472;544
10210;Pargues;100;173;183;193;203;345;380;494;569
10330;Pars-lès-Chavanges;55;88;98;108;118;176;194;292;349
10100;Pars-lès-Romilly;65;107;117;127;137;214;235;337;398
10600;Payns;65;107;117;127;137;214;235;337;398
10500;Pel-et-Der;60;98;108;118;128;195;215;314;374
10500;Perthes-lès-Brienne;65;107;117;127;137;214;235;337;398
10500;Petit-Mesnil;75;126;136;146;156;251;276;382;447
10220;Piney;70;116;126;136;146;233;256;359;422
10250;Plaines-Saint-Lange;120;210;220;230;240;420;462;584;666
10380;Plancy-l'Abbaye;40;60;70;80;90;120;132;224;276
10160;Planty;110;191;201;211;221;383;421;539;617
10400;Plessis-Barbuise;65;107;117;127;137;214;235;337;398
10700;Poivres;25;50;60;70;80;100;110;200;250
10110;Poligny;85;144;154;164;174;289;318;427;495
10110;Polisot;105;182;192;202;212;364;400;517;593
10110;Polisy;110;191;201;211;221;383;421;539;617
10150;Pont-Sainte-Marie;60;98;108;118;128;195;215;314;374
10400;Pont-sur-Seine;75;126;136;146;156;251;276;382;447
10700;Pouan-les-Vallées;40;60;70;80;90;120;132;224;276
10240;Pougy;55;88;98;108;118;176;194;292;349
10290;Pouy-sur-Vannes;115;201;211;221;231;401;441;562;642
10210;Praslin;95;163;173;183;193;326;359;472;544
10200;Proverville;105;182;192;202;212;364;400;517;593
10190;Prugny;75;126;136;146;156;251;276;382;447
10350;Prunay-Belleville;90;154;164;174;184;308;338;449;520
10210;Prusy;110;191;201;211;221;383;421;539;617
10500;Précy-Notre-Dame;60;98;108;118;128;195;215;314;374
10500;Précy-Saint-Martin;60;98;108;118;128;195;215;314;374
10170;Prémierfait;45;69;79;89;99;139;153;247;300
10140;Puits-et-Nuisement;100;173;183;193;203;345;380;494;569
10190;Pâlis;95;163;173;183;193;326;359;472;544
10400;Périgny-la-Rose;70;116;126;136;146;233;256;359;422
10130;Racines;110;191;201;211;221;383;421;539;617
10500;Radonvilliers;70;116;126;136;146;233;256;359;422
10240;Ramerupt;45;69;79;89;99;139;153;247;300
10500;Rances;65;107;117;127;137;214;235;337;398
10170;Rhèges;45;69;79;89;99;139;153;247;300
10290;Rigny-la-Nonneuse;75;126;136;146;156;251;276;382;447
10160;Rigny-le-Ferron;105;182;192;202;212;364;400;517;593
10280;Rilly-Sainte-Syre;50;79;89;99;109;158;173;269;325
10100;Romilly-sur-Seine;65;107;117;127;137;214;235;337;398
10320;Roncenay;85;144;154;164;174;289;318;427;495
10430;Rosières-près-Troyes;75;126;136;146;156;251;276;382;447
10500;Rosnay-l'Hôpital;60;98;108;118;128;195;215;314;374
10220;Rouilly-Sacey;65;107;117;127;137;214;235;337;398
10800;Rouilly-Saint-Loup;70;116;126;136;146;233;256;359;422
10200;Rouvres-les-Vignes;120;210;220;230;240;420;462;584;666
10260;Rumilly-lès-Vaudes;85;144;154;164;174;289;318;427;495
10410;Ruvigny;65;107;117;127;137;214;235;337;398
10120;Saint-André-les-Vergers;70;116;126;136;146;233;256;359;422
10400;Saint-Aubin;80;135;145;155;165;270;297;404;471
10160;Saint-Benoist-sur-Vanne;110;191;201;211;221;383;421;539;617
10180;Saint-Benoît-sur-Seine;60;98;108;118;128;195;215;314;374
10500;Saint-Christophe-Dodinicourt;65;107;117;127;137;214;235;337;398
10350;Saint-Flavy;65;107;117;127;137;214;235;337;398
10120;Saint-Germain;75;126;136;146;156;251;276;382;447
10100;Saint-Hilaire-sous-Romilly;70;116;126;136;146;233;256;359;422
10320;Saint-Jean-de-Bonneval;85;144;154;164;174;289;318;427;495
10800;Saint-Julien-les-Villas;70;116;126;136;146;233;256;359;422
10100;Saint-Loup-de-Buffigny;75;126;136;146;156;251;276;382;447
10350;Saint-Lupien;95;163;173;183;193;326;359;472;544
10180;Saint-Lyé;60;98;108;118;128;195;215;314;374
10800;Saint-Léger-près-Troyes;80;135;145;155;165;270;297;404;471
10500;Saint-Léger-sous-Brienne;65;107;117;127;137;214;235;337;398
10330;Saint-Léger-sous-Margerie;50;79;89;99;109;158;173;269;325
10160;Saint-Mards-en-Othe;95;163;173;183;193;326;359;472;544
10100;Saint-Martin-de-Bossenay;70;116;126;136;146;233;256;359;422
10280;Saint-Mesmin;55;88;98;108;118;176;194;292;349
10700;Saint-Nabord-sur-Aube;40;60;70;80;90;120;132;224;276
10400;Saint-Nicolas-la-Chapelle;75;126;136;146;156;251;276;382;447
10170;Saint-Oulph;55;88;98;108;118;176;194;292;349
10410;Saint-Parres-aux-Tertres;65;107;117;127;137;214;235;337;398
10260;Saint-Parres-lès-Vaudes;80;135;145;155;165;270;297;404;471
10130;Saint-Phal;95;163;173;183;193;326;359;472;544
10120;Saint-Pouange;80;135;145;155;165;270;297;404;471
10700;Saint-Remy-sous-Barbuise;40;60;70;80;90;120;132;224;276
10800;Saint-Thibault;80;135;145;155;165;270;297;404;471
10360;Saint-Usage;110;191;201;211;221;383;421;539;617
10700;Saint-Étienne-sous-Barbuise;40;60;70;80;90;120;132;224;276
10150;Sainte-Maure;65;107;117;127;137;214;235;337;398
10300;Sainte-Savine;70;116;126;136;146;233;256;359;422
10700;Salon;35;51;61;71;81;101;111;202;252
10200;Saulcy;110;191;201;211;221;383;421;539;617
10600;Savières;75;126;136;146;156;251;276;382;447
10700;Semoine;25;50;60;70;80;100;110;200;250
10400;Soligny-les-Étangs;90;154;164;174;184;308;338;449;520
10320;Sommeval;85;144;154;164;174;289;318;427;495
10200;Soulaines-Dhuys;85;144;154;164;174;289;318;427;495
10320;Souligny;80;135;145;155;165;270;297;404;471
10200;Spoy;100;173;183;193;203;345;380;494;569
10410;Thennelières;65;107;117;127;137;214;235;337;398
10140;Thieffrain;95;163;173;183;193;326;359;472;544
10200;Thil;90;154;164;174;184;308;338;449;520
10200;Thors;95;163;173;183;193;326;359;472;544
10700;Torcy-le-Grand;40;60;70;80;90;120;132;224;276
10700;Torcy-le-Petit;35;51;61;71;81;101;111;202;252
10440;Torvilliers;70;116;126;136;146;233;256;359;422
10290;Trancault;95;163;173;183;193;326;359;472;544
10140;Trannes;80;135;145;155;165;270;297;404;471
10400;Traînel;95;163;173;183;193;326;359;472;544
10700;Trouans;25;50;60;70;80;100;110;200;250
10000;Troyes;65;107;117;127;137;214;235;337;398
10210;Turgy;105;182;192;202;212;364;400;517;593
10140;Unienville;80;135;145;155;165;270;297;404;471
10200;Urville;110;191;201;211;221;383;421;539;617
10150;Vailly;55;88;98;108;118;176;194;292;349
10220;Val-d'Auzon;60;98;108;118;128;195;215;314;374
10170;Vallant-Saint-Georges;55;88;98;108;118;176;194;292;349
10500;Vallentigny;70;116;126;136;146;233;256;359;422
10210;Vallières;105;182;192;202;212;364;400;517;593
10210;Vanlay;105;182;192;202;212;364;400;517;593
10190;Vauchassis;80;135;145;155;165;270;297;404;471
10140;Vauchonvilliers;95;163;173;183;193;326;359;472;544
10240;Vaucogne;50;79;89;99;109;158;173;269;325
10260;Vaudes;80;135;145;155;165;270;297;404;471
10700;Vaupoisson;40;60;70;80;90;120;132;224;276
10140;Vendeuvre-sur-Barse;90;154;164;174;184;308;338;449;520
10200;Vernonvilliers;85;144;154;164;174;289;318;427;495
10360;Verpillières-sur-Ource;115;201;211;221;231;401;441;562;642
10240;Verricourt;50;79;89;99;109;158;173;269;325
10390;Verrières;75;126;136;146;156;251;276;382;447
10600;Villacerf;55;88;98;108;118;176;194;292;349
10290;Villadin;95;163;173;183;193;326;359;472;544
10310;Ville-sous-la-Ferté;120;210;220;230;240;420;462;584;666
10110;Ville-sur-Arce;100;173;183;193;203;345;380;494;569
10200;Ville-sur-Terre;90;154;164;174;184;308;338;449;520
10410;Villechétif;65;107;117;127;137;214;235;337;398
10350;Villeloup;80;135;145;155;165;270;297;404;471
10190;Villemaur-sur-Vanne;90;154;164;174;184;308;338;449;520
10800;Villemereuil;80;135;145;155;165;270;297;404;471
10160;Villemoiron-en-Othe;95;163;173;183;193;326;359;472;544
10110;Villemorien;100;173;183;193;203;345;380;494;569
10260;Villemoyenne;85;144;154;164;174;289;318;427;495
10370;Villenauxe-la-Grande;65;107;117;127;137;214;235;337;398
10130;Villeneuve-au-Chemin;100;173;183;193;203;345;380;494;569
10330;Villeret;65;107;117;127;137;214;235;337;398
10320;Villery;85;144;154;164;174;289;318;427;495
10700;Villette-sur-Aube;35;51;61;71;81;101;111;202;252
10700;Villiers-Herbisse;25;50;60;70;80;100;110;200;250
10210;Villiers-le-Bois;110;191;201;211;221;383;421;539;617
10210;Villiers-sous-Praslin;95;163;173;183;193;326;359;472;544
10140;Villy-en-Trodes;85;144;154;164;174;289;318;427;495
10800;Villy-le-Bois;85;144;154;164;174;289;318;427;495
10800;Villy-le-Maréchal;80;135;145;155;165;270;297;404;471
10700;Vinets;40;60;70;80;90;120;132;224;276
10260;Virey-sous-Bar;90;154;164;174;184;308;338;449;520
10110;Vitry-le-Croisé;105;182;192;202;212;364;400;517;593
10110;Viviers-sur-Artaut;110;191;201;211;221;383;421;539;617
10380;Viâpres-le-Petit;35;51;61;71;81;101;111;202;252
10200;Voigny;115;201;211;221;231;401;441;562;642
10130;Vosnon;100;173;183;193;203;345;380;494;569
10210;Vougrey;90;154;164;174;184;308;338;449;520
10150;Voué;40;60;70;80;90;120;132;224;276
10160;Vulaines;105;182;192;202;212;364;400;517;593
10500;Yèvres-le-Petit;60;98;108;118;128;195;215;314;374
10350;Echemines;80;135;145;155;165;270;297;404;471
10200;Eclance;85;144;154;164;174;289;318;427;495
10110;Eguilly-sous-Bois;105;182;192;202;212;364;400;517;593
10500;Epagne;65;107;117;127;137;214;235;337;398
10500;Epothémont;80;135;145;155;165;270;297;404;471
10210;Etourvy;110;191;201;211;221;383;421;539;617
10170;Etrelles-sur-Aube;55;88;98;108;118;176;194;292;349
51240;Ablancourt;40;60;70;80;90;120;132;224;276
51150;Aigny;45;69;79;89;99;139;153;247;300
51260;Allemanche-Launay-et-Soyer;50;79;89;99;109;158;173;269;325
51120;Allemant;45;69;79;89;99;139;153;247;300
51250;Alliancelles;70;116;126;136;146;233;256;359;422
51150;Ambonnay;50;79;89;99;109;158;173;269;325
51290;Ambrières;65;107;117;127;137;214;235;337;398
51260;Anglure;55;88;98;108;118;176;194;292;349
51230;Angluzelles-et-Courcelles;45;69;79;89;99;139;153;247;300
51700;Anthenay;100;173;183;193;203;345;380;494;569
51170;Aougny;110;191;201;211;221;383;421;539;617
51170;Arcis-le-Ponsart;110;191;201;211;221;383;421;539;617
51800;Argers;65;107;117;127;137;214;235;337;398
51290;Arrigny;55;88;98;108;118;176;194;292;349
51290;Arzillières-Neuville;50;79;89;99;109;158;173;269;325
51150;Athis;45;69;79;89;99;139;153;247;300
51600;Aubérive;65;107;117;127;137;214;235;337;398
51170;Aubilly;85;144;154;164;174;289;318;427;495
51240;Aulnay-l'Aître;40;60;70;80;90;120;132;224;276
51150;Aulnay-sur-Marne;40;60;70;80;90;120;132;224;276
51110;Auménancourt;90;154;164;174;184;308;338;449;520
51800;Auve;55;88;98;108;118;176;194;292;349
51160;Avenay-Val-d'Or;60;98;108;118;128;195;215;314;374
51190;Avize;35;51;61;71;81;101;111;202;252
51160;Aÿ;60;98;108;118;128;195;215;314;374
51400;Baconnes;60;98;108;118;128;195;215;314;374
51260;Bagneux;55;88;98;108;118;176;194;292;349
51270;Le Baizil;65;107;117;127;137;214;235;337;398
51270;Bannay;65;107;117;127;137;214;235;337;398
51230;Bannes;35;51;61;71;81;101;111;202;252
51120;Barbonne-Fayel;55;88;98;108;118;176;194;292;349
51170;Baslieux-lès-Fismes;100;173;183;193;203;345;380;494;569
51700;Baslieux-sous-Châtillon;80;135;145;155;165;270;297;404;471
51300;Bassu;55;88;98;108;118;176;194;292;349
51300;Bassuet;50;79;89;99;109;158;173;269;325
51260;Baudement;55;88;98;108;118;176;194;292;349
51270;Baye;60;98;108;118;128;195;215;314;374
