cp;nom;distance;1-2;3-4;5-6;7-8;9-12;13-16;17-31;32-54
02120;Marly-Gomont;172;199;229;259;279;398;457;497;557
02500;Martigny;155;180;210;240;260;361;415;451;505
02860;Martigny-Courpierre;126;149;179;209;229;298;343;373;417
02820;Mauregny-en-Haye;120;143;173;203;223;285;328;356;399
02800;Mayot;151;176;206;236;256;352;405;440;493
02700;Mennessis;166;192;222;252;272;385;442;481;539
02190;Menneville;105;126;156;186;206;253;290;316;354
02630;Mennevret;180;208;238;268;288;415;477;519;581
02200;Mercin-et-Vaux;132;156;186;216;236;311;358;389;435
02000;Merlieux-et-Fouquerolles;150;175;205;235;255;350;403;438;490
02160;Merval;101;122;152;182;202;244;280;305;341
02270;Mesbrecourt-Richecourt;153;178;208;238;258;357;410;446;499
02720;Mesnil-Saint-Laurent;169;196;226;256;276;391;450;489;548
02160;Meurival;101;122;152;182;202;244;280;305;341
02240;Mézières-sur-Oise;160;186;216;246;266;372;427;465;520
02650;Mézy-Moulins;80;99;129;159;179;198;228;248;278
02200;Missy-aux-Bois;134;158;188;218;238;315;363;394;441
02350;Missy-lès-Pierrepont;143;167;197;227;247;335;385;419;469
02880;Missy-sur-Aisne;117;139;169;199;219;279;320;348;390
02110;Molain;187;215;245;275;295;430;495;538;602
02000;Molinchart;144;169;199;229;249;337;388;421;472
02000;Monampteuil;131;154;184;214;234;309;355;386;432
02270;Monceau-le-Neuf-et-Faucouzy;152;177;207;237;257;354;407;443;496
02270;Monceau-lès-Leups;149;174;204;234;254;348;400;435;487
02840;Monceau-le-Waast;133;157;187;217;237;313;360;391;438
02120;Monceau-sur-Oise;173;200;230;260;280;400;460;500;560
02500;Mondrepuis;174;201;231;261;281;402;462;503;563
02470;Monnes;144;169;199;229;249;337;388;421;472
02000;Mons-en-Laonnois;142;166;196;226;246;333;383;416;466
02820;Montaigu;120;143;173;203;223;285;328;356;399
02000;Montbavin;149;174;204;234;254;348;400;435;487
02110;Montbrehain;186;214;244;274;294;428;492;535;599
02860;Montchâlons;121;144;174;204;224;287;330;359;402
02340;Montcornet;131;154;184;214;234;309;355;386;432
02390;Mont-d'Origny;166;192;222;252;272;385;442;481;539
02440;Montescourt-Lizerolles;174;201;231;261;281;402;462;503;563
02540;Montfaucon;85;105;135;165;185;209;241;261;293
02600;Montgobert;145;170;200;230;250;339;390;424;475
02210;Montgru-Saint-Hilaire;139;163;193;223;243;326;375;408;457
02860;Monthenault;125;148;178;208;228;296;340;370;414
02400;Monthiers;109;131;161;191;211;261;300;326;366
02330;Monthurel;74;93;123;153;173;185;213;232;259
02110;Montigny-en-Arrouaise;174;201;231;261;281;402;462;503;563
02810;Montigny-l'Allier;149;174;204;234;254;348;400;435;487
02250;Montigny-le-Franc;152;177;207;237;257;354;407;443;496
02290;Montigny-Lengrain;150;175;205;235;255;350;403;438;490
02330;Montigny-lès-Condé;83;102;132;162;182;205;236;256;287
02250;Montigny-sous-Marle;149;174;204;234;254;348;400;435;487
02270;Montigny-sur-Crécy;147;172;202;232;252;344;395;429;481
02330;Montlevon;82;101;131;161;181;203;233;253;284
02340;Montloué;137;161;191;221;241;322;370;402;451
02220;Mont-Notre-Dame;105;126;156;186;206;253;290;316;354
02310;Montreuil-aux-Lions;149;174;204;234;254;348;400;435;487
02360;Mont-Saint-Jean;214;244;274;304;324;489;562;611;684
02220;Mont-Saint-Martin;107;128;158;188;208;257;295;321;360
02400;Mont-Saint-Père;82;101;131;161;181;203;233;253;284
02100;Morcourt;173;200;230;260;280;400;460;500;560
02360;Morgny-en-Thiérache;145;170;200;230;250;339;390;424;475
02290;Morsain;146;171;201;231;251;341;393;427;478
02600;Mortefontaine;194;223;253;283;303;445;512;557;623
02270;Mortiers;138;162;192;222;242;324;373;405;454
02160;Moulins;120;143;173;203;223;285;328;356;399
02160;Moussy-Verneuil;123;146;176;206;226;292;335;364;408
02610;Moÿ-de-l'Aisne;167;193;223;253;273;387;445;484;542
02210;Muret-et-Crouttes;125;148;178;208;228;296;340;370;414
02160;Muscourt;108;130;160;190;210;259;298;324;363
02140;Nampcelles-la-Cour;142;166;196;226;246;333;383;416;466
02200;Nampteuil-sous-Muret;132;156;186;216;236;311;358;389;435
02880;Nanteuil-la-Fosse;124;147;177;207;227;294;338;367;411
02210;Nanteuil-Notre-Dame;126;149;179;209;229;298;343;373;417
02420;Nauroy;186;214;244;274;294;428;492;535;599
02400;Nesles-la-Montagne;92;112;142;172;192;224;258;280;314
02190;Neufchâtel-sur-Aisne;101;122;152;182;202;244;280;305;341
02300;Neuflieux;172;199;229;259;279;398;457;497;557
02470;Neuilly-Saint-Front;140;164;194;224;244;328;378;410;460
02500;Neuve-Maison;170;197;227;257;277;393;452;492;551
02100;Neuville-Saint-Amand;167;193;223;253;273;387;445;484;542
02860;Neuville-sur-Ailette;119;141;171;201;221;283;325;354;396
02880;Neuville-sur-Margival;141;165;195;225;245;331;380;413;463
02390;Neuvillette;167;193;223;253;273;387;445;484;542
02150;Nizy-le-Comte;116;138;168;198;218;276;318;345;387
02400;Nogentel;93;113;143;173;193;227;260;283;317
02310;Nogent-l'Artaud;95;115;145;175;195;231;265;289;323
02340;Noircourt;135;159;189;219;239;318;365;397;445
02600;Noroy-sur-Ourcq;148;173;203;233;253;346;398;432;484
02270;Nouvion-et-Catillon;149;174;204;234;254;348;400;435;487
02800;Nouvion-le-Comte;147;172;202;232;252;344;395;429;481
02860;Nouvion-le-Vineux;146;171;201;231;251;341;393;427;478
02290;Nouvron-Vingré;144;169;199;229;249;337;388;421;472
02120;Noyales;176;203;233;263;283;406;467;508;569
02200;Noyant-et-Aconin;130;153;183;213;233;307;353;383;429
02160;Œuilly;70;88;118;148;168;177;203;221;247
02300;Ognes;171;198;228;258;278;396;455;494;554
02500;Ohis;177;204;234;264;284;409;470;511;572
02600;Oigny-en-Valois;158;184;214;244;264;367;422;459;514
02450;Oisy;183;211;241;271;291;422;485;527;590
02480;Ollezy;179;206;236;266;286;413;475;516;578
02100;Omissy;174;201;231;261;281;402;462;503;563
02190;Orainville;94;114;144;174;194;229;263;286;320
02860;Orgeval;120;143;173;203;223;285;328;356;399
02550;Origny-en-Thiérache;173;200;230;260;280;400;460;500;560
02390;Origny-Sainte-Benoite;166;192;222;252;272;385;442;481;539
02290;Osly-Courtil;136;160;190;220;240;320;368;400;448
02370;Ostel;119;141;171;201;221;283;325;354;396
02160;Oulches-la-Vallée-Foulon;114;136;166;196;216;272;313;340;381
02210;Oulchy-la-Ville;115;137;167;197;217;274;315;343;384
02210;Oulchy-le-Château;115;137;167;197;217;274;315;343;384
02220;Paars;103;124;154;184;204;248;285;310;347
02160;Paissy;120;143;173;203;223;285;328;356;399
02860;Pancy-Courtecon;124;147;177;207;227;294;338;367;411
02260;Papleux;183;211;241;271;291;422;485;527;590
02210;Parcy-et-Tigny;139;163;193;223;243;326;375;408;457
02360;Parfondeval;141;165;195;225;245;331;380;413;463
02840;Parfondru;122;145;175;205;225;289;333;362;405
02160;Pargnan;118;140;170;200;220;281;323;351;393
02000;Pargny-Filain;131;154;184;214;234;309;355;386;432
02330;Pargny-la-Dhuys;79;98;128;158;178;196;226;245;275
02270;Pargny-les-Bois;146;171;201;231;251;341;393;427;478
02240;Parpeville;161;187;217;247;267;374;430;467;523
02200;Pasly;130;153;183;213;233;307;353;383;429
02470;Passy-en-Valois;120;143;173;203;223;285;328;356;399
02850;Passy-sur-Marne;83;102;132;162;182;205;236;256;287
02310;Pavant;97;118;148;178;198;235;270;294;329
02160;Perles;100;121;151;181;201;242;278;302;338
02200;Pernant;135;159;189;219;239;318;365;397;445
02630;Petit-Verly;185;213;243;273;293;426;490;532;596
02300;Pierremande;169;196;226;256;276;391;450;489;548
02350;Pierrepont;146;171;201;231;251;341;393;427;478
02190;Pignicourt;99;120;150;180;200;240;275;299;335
02320;Pinon;139;163;193;223;243;326;375;408;457
02480;Pithon;182;210;240;270;290;419;482;524;587
02240;Pleine-Selve;164;190;220;250;270;380;437;475;532
02200;Ploisy;132;156;186;216;236;311;358;389;435
02140;Plomion;146;171;201;231;251;341;393;427;478
02860;Ployart-et-Vaurseine;117;139;169;199;219;279;320;348;390
02200;Pommiers;133;157;187;217;237;313;360;391;438
02160;Pont-Arcy;109;131;161;191;211;261;300;326;366
02160;Pontavert;106;127;157;187;207;255;293;318;357
02490;Pontru;179;206;236;266;286;413;475;516;578
02490;Pontruet;181;209;239;269;289;417;480;521;584
02380;Pont-Saint-Mard;178;205;235;265;285;411;472;513;575
02270;Pouilly-sur-Serre;144;169;199;229;249;337;388;421;472
02110;Prémont;146;171;201;231;251;341;393;427;478
02320;Prémontré;146;171;201;231;251;341;393;427;478
02370;Presles-et-Boves;114;136;166;196;216;272;313;340;381
02860;Presles-et-Thierny;141;165;195;225;245;331;380;413;463
02470;Priez;120;143;173;203;223;285;328;356;399
02140;Prisces;154;179;209;239;259;359;412;448;502
02120;Proisy;170;197;227;257;277;393;452;492;551
02120;Proix;176;203;233;263;283;406;467;508;569
02190;Prouvais;105;126;156;186;206;253;290;316;354
02190;Proviseux-et-Plesnoy;108;130;160;190;210;259;298;324;363
02600;Puiseux-en-Retz;148;173;203;233;253;346;398;432;484
02120;Puisieux-et-Clanlieu;163;189;219;249;269;378;435;473;529
02300;Quierzy;158;184;214;244;264;367;422;459;514
02380;Quincy-Basse;145;170;200;230;250;339;390;424;475
02220;Quincy-sous-le-Mont;111;133;163;193;213;266;305;332;372
02360;Raillimont;135;159;189;219;239;318;365;397;445
02110;Ramicourt;192;221;251;281;301;441;507;551;617
02240;Regny;160;186;216;246;266;372;427;465;520
02100;Remaucourt;176;203;233;263;283;406;467;508;569
02270;Remies;150;175;205;235;255;350;403;438;490
02440;Remigny;176;203;233;263;283;406;467;508;569
02240;Renansart;152;177;207;237;257;354;407;443;496
02340;Renneval;143;167;197;227;247;335;385;419;469
02360;Résigny;143;167;197;227;247;335;385;419;469
02290;Ressons-le-Long;141;165;195;225;245;331;380;413;463
02600;Retheuil;159;185;215;245;265;370;425;462;517
02850;Reuilly-Sauvigny;80;99;129;159;179;198;228;248;278
02160;Révillon;104;125;155;185;205;250;288;313;350
02110;Ribeauville;181;209;239;269;289;417;480;521;584
02240;Ribemont;160;186;216;246;266;372;427;465;520
02210;Rocourt-Saint-Martin;130;153;183;213;233;307;353;383;429
02260;Rocquigny;131;154;184;214;234;309;355;386;432
02800;Rogécourt;150;175;205;235;255;350;403;438;490
02140;Rogny;164;190;220;250;270;380;437;475;532
02310;Romeny-sur-Marne;97;118;148;178;198;235;270;294;329
02120;Romery;171;198;228;258;278;396;455;494;554
02130;Ronchères;109;131;161;191;211;261;300;326;366
02160;Roucy;102;123;153;183;203;246;283;308;344
02140;Rougeries;153;178;208;238;258;357;410;446;499
02590;Roupy;175;202;232;262;282;404;465;505;566
02100;Rouvroy;172;199;229;259;279;398;457;497;557
02360;Rouvroy-sur-Serre;140;164;194;224;244;328;378;410;460
02000;Royaucourt-et-Chailvet;146;171;201;231;251;341;393;427;478
02210;Rozet-Saint-Albin;143;167;197;227;247;335;385;419;469
02200;Rozières-sur-Crise;129;152;182;212;232;305;350;381;426
02540;Rozoy-Bellevalle;80;99;129;159;179;198;228;248;278
02360;Rozoy-sur-Serre;144;169;199;229;249;337;388;421;472
02200;Saconin-et-Breuil;136;160;190;220;240;320;368;400;448
02120;Sains-Richaumont;159;185;215;245;265;370;425;462;517
02330;Saint-Agnan;122;145;175;205;225;289;333;362;405
02260;Saint-Algis;174;201;231;261;281;402;462;503;563
02300;Saint-Aubin;188;216;246;276;296;432;497;540;605
02290;Saint-Bandry;142;166;196;226;246;333;383;416;466
02290;Saint-Christophe-à-Berry;147;172;202;232;252;344;395;429;481
02360;Saint-Clément;143;167;197;227;247;335;385;419;469
02820;Sainte-Croix;118;140;170;200;220;281;323;351;393
02340;Sainte-Geneviève;130;153;183;213;233;307;353;383;429
02350;Sainte-Preuve;128;151;181;211;231;302;348;378;423
02820;Saint-Erme-Outre-et-Ramecourt;116;138;168;198;218;276;318;345;387
02330;Saint-Eugène;73;92;122;152;172;183;211;229;256
02810;Saint-Gengoulph;143;167;197;227;247;335;385;419;469
02410;Saint-Gobain;162;188;218;248;268;376;432;470;526
02140;Saint-Gobert;155;180;210;240;260;361;415;451;505
02220;Saint-Mard;182;210;240;270;290;419;482;524;587
02110;Saint-Martin-Rivière;189;217;247;277;297;435;500;543;608
02830;Saint-Michel;167;193;223;253;273;387;445;484;542
02410;Saint-Nicolas-aux-Bois;160;186;216;246;266;372;427;465;520
02300;Saint-Paul-aux-Bois;178;205;235;265;285;411;472;513;575
02600;Saint-Pierre-Aigle;161;187;217;247;267;374;430;467;523
02140;Saint-Pierre-lès-Franqueville;158;184;214;244;264;367;422;459;514
02250;Saint-Pierremont;128;151;181;211;231;302;348;378;423
02100;Saint-Quentin;169;196;226;256;276;391;450;489;548
02210;Saint-Rémy-Blanzy;143;167;197;227;247;335;385;419;469
02640;Saint-Simon;177;204;234;264;284;409;470;511;572
02220;Saint-Thibaut;107;128;158;188;208;257;295;321;360
02820;Saint-Thomas;113;135;165;195;215;270;310;337;378
02840;Samoussy;137;161;191;221;241;322;370;402;451
02880;Sancy-les-Cheminots;124;147;177;207;227;294;338;367;411
02130;Saponay;121;144;174;204;224;287;330;359;402
02310;Saulchery;97;118;148;178;198;235;270;294;329
02590;Savy;178;205;235;265;285;411;472;513;575
02110;Seboncourt;179;206;236;266;286;413;475;516;578
02300;Selens;179;206;236;266;286;413;475;516;578
02200;Septmonts;127;150;180;210;230;300;345;375;420
02410;Septvaux;165;191;221;251;271;383;440;478;536
02420;Sequehart;188;216;246;276;296;432;497;540;605
02110;Serain;181;209;239;269;289;417;480;521;584
02790;Seraucourt-le-Grand;171;198;228;258;278;396;455;494;554
02220;Serches;119;141;171;201;221;283;325;354;396
02130;Sergy;115;137;167;197;217;274;315;343;384
02130;Seringes-et-Nesles;116;138;168;198;218;276;318;345;387
02220;Sermoise;118;140;170;200;220;281;323;351;393
02700;Servais;162;188;218;248;268;376;432;470;526
02160;Serval;102;123;153;183;203;246;283;308;344
02240;Séry-lès-Mézières;158;184;214;244;264;367;422;459;514
02460;Silly-la-Poterie;154;179;209;239;259;359;412;448;502
02300;Sinceny;166;192;222;252;272;385;442;481;539
02150;Sissonne;123;146;176;206;226;292;335;364;408
02240;Sissy;162;188;218;248;268;376;432;470;526
02200;Soissons;126;149;179;209;229;298;343;373;417
02340;Soize;141;165;195;225;245;331;380;413;463
02470;Sommelans;134;158;188;218;238;315;363;394;441
02260;Sommeron;175;202;232;262;282;404;465;505;566
02480;Sommette-Eaucourt;183;211;241;271;291;422;485;527;590
02270;Sons-et-Ronchères;150;175;205;235;255;350;403;438;490
02580;Sorbais;170;197;227;257;277;393;452;492;551
02600;Soucy;149;174;204;234;254;348;400;435;487
02160;Soupir;126;149;179;209;229;298;343;373;417
02240;Surfontaine;154;179;209;239;259;359;412;448;502
02320;Suzy;151;176;206;236;256;352;405;440;493
02600;Taillefontaine;156;182;212;242;262;363;417;454;508
02220;Tannières;108;130;160;190;210;259;298;324;363
02290;Tartiers;139;163;193;223;243;326;375;408;457
02250;Tavaux-et-Pontséricourt;157;183;213;243;263;365;420;456;511
02700;Tergnier;161;187;217;247;267;374;430;467;523
02880;Terny-Sorny;128;151;181;211;231;302;348;378;423
02140;Thenailles;163;189;219;249;269;378;435;473;529
02390;Thenelles;164;190;220;250;270;380;437;475;532
02250;Thiernu;148;173;203;233;253;346;398;432;484
02810;Torcy-en-Valois;105;126;156;186;206;253;290;316;354
02250;Toulis-et-Attencourt;141;165;195;225;245;331;380;413;463
02800;Travecy;159;185;215;245;265;370;425;462;517
02490;Trefcon;185;213;243;273;293;426;490;532;596
02850;Trélou-sur-Marne;75;94;124;154;174;188;216;234;263
02460;Troësnes;149;174;204;234;254;348;400;435;487
02300;Trosly-Loire;176;203;233;263;283;406;467;508;569
02860;Trucy;128;151;181;211;231;302;348;378;423
02640;Tugny-et-Pont;177;204;234;264;284;409;470;511;572
02120;Tupigny;175;202;232;262;282;404;465;505;566
02300;Ugny-le-Gay;174;201;231;261;281;402;462;503;563
02000;Urcel;146;171;201;231;251;341;393;427;478
02690;Urvillers;169;196;226;256;276;391;450;489;548
02120;Vadencourt;173;200;230;260;280;400;460;500;560
02370;Vailly-sur-Aisne;118;140;170;200;220;281;323;351;393
02190;Variscourt;100;121;151;181;201;242;278;302;338
02290;Vassens;148;173;203;233;253;346;398;432;484
02220;Vasseny;113;135;165;195;215;270;310;337;378
02160;Vassogne;115;137;167;197;217;274;315;343;384
02000;Vaucelles-et-Beffecourt;143;167;197;227;247;335;385;419;469
02320;Vaudesson;136;160;190;220;240;320;368;400;448
02320;Vauxaillon;142;166;196;226;246;333;383;416;466
02110;Vaux-Andigny;188;216;246;276;296;432;497;540;605
02200;Vauxbuin;129;152;182;212;232;305;350;381;426
02160;Vauxcéré;102;123;153;183;203;246;283;308;344
02590;Vaux-en-Vermandois;178;205;235;265;285;411;472;513;575
02200;Vauxrezis;136;160;190;220;240;320;368;400;448
02220;Vauxtin;107;128;158;188;208;257;295;321;360
02490;Vendelles;183;211;241;271;291;422;485;527;590
02800;Vendeuil;162;188;218;248;268;376;432;470;526
02420;Vendhuile;195;224;254;284;304;448;515;559;627
02540;Vendières;76;95;125;155;175;190;218;237;266
02160;Vendresse-Beaulne;122;145;175;205;225;289;333;362;405
02510;Vénérolles;178;205;235;265;285;411;472;513;575
02200;Venizel;121;144;174;204;224;287;330;359;402
02400;Verdilly;125;148;178;208;228;296;340;370;414
02490;Vermand;179;206;236;266;286;413;475;516;578
02380;Verneuil-sous-Coucy;176;203;233;263;283;406;467;508;569
02000;Verneuil-sur-Serre;134;158;188;218;238;315;363;394;441
02800;Versigny;183;211;241;271;291;422;485;527;590
02140;Vervins;160;186;216;246;266;372;427;465;520
02350;Vesles-et-Caumont;144;169;199;229;249;337;388;421;472
02840;Veslud;121;144;174;204;224;287;330;359;402
02810;Veuilly-la-Poterie;110;132;162;192;212;263;303;329;369
02290;Vézaponin;142;166;196;226;246;333;383;416;466
02130;Vézilly;103;124;154;184;204;248;285;310;347
02210;Vichel-Nanteuil;141;165;195;225;245;331;380;413;463
02290;Vic-sur-Aisne;144;169;199;229;249;337;388;421;472
02160;Viel-Arcy;108;130;160;190;210;259;298;324;363
02540;Viels-Maisons;81;100;130;160;180;201;231;251;281
02210;Vierzy;154;179;209;239;259;359;412;448;502
02540;Viffort;83;102;132;162;182;205;236;256;287
02340;Vigneux-Hocquet;137;161;191;221;241;322;370;402;451
02210;Villemontoire;135;159;189;219;239;318;365;397;445
02200;Villeneuve-Saint-Germain;125;148;178;208;228;296;340;370;414
02130;Villeneuve-sur-Fère;122;145;175;205;225;289;333;362;405
02300;Villequier-Aumont;170;197;227;257;277;393;452;492;551
02420;Villeret;188;216;246;276;296;432;497;540;605
02130;Villers-Agron-Aiguizy;101;122;152;182;202;244;280;305;341
02600;Villers-Cotterêts;149;174;204;234;254;348;400;435;487
02160;Villers-en-Prayères;106;127;157;187;207;255;293;318;357
02600;Villers-Hélon;144;169;199;229;249;337;388;421;472
02240;Villers-le-Sec;162;188;218;248;268;376;432;470;526
02120;Villers-lès-Guise;172;199;229;259;279;398;457;497;557
02590;Villers-Saint-Christophe;180;208;238;268;288;415;477;519;581
02130;Villers-sur-Fère;119;141;171;201;221;283;325;354;396
02220;Ville-Savoye;107;128;158;188;208;257;295;321;360
02310;Villiers-Saint-Denis;102;123;153;183;203;246;283;308;344
02340;Vincy-Reuil-et-Magny;141;165;195;225;245;331;380;413;463
02300;Viry-Noureuil;164;190;220;250;270;380;437;475;532
02870;Vivaise;139;163;193;223;243;326;375;408;457
02600;Vivières;153;178;208;238;258;357;410;446;499
02140;Voharies;152;177;207;237;257;354;407;443;496
02860;Vorges;128;151;181;211;231;302;348;378;423
02140;Voulpaix;165;191;221;251;271;383;440;478;536
02250;Voyenne;147;172;202;232;252;344;395;429;481
02880;Vregny;125;148;178;208;228;296;340;370;414
02880;Vuillery;127;150;180;210;230;300;345;375;420
02630;Wassigny;182;210;240;270;290;419;482;524;587
02830;Watigny;163;189;219;249;269;378;435;473;529
02120;Wiège-Faty;169;196;226;256;276;391;450;489;548
02500;Wimy;175;202;232;262;282;404;465;505;566
02320;Wissignicourt;155;180;210;240;260;361;415;451;505
