cp;commune;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
55120;Clermont-en-Argonne;92;177;192;202;217;355;408;505;581
55110;Cléry-le-Grand;133;262;277;287;302;524;602;708;801
55110;Cléry-le-Petit;136;268;283;293;308;536;616;723;817
55000;Combles-en-Barrois;87;167;182;192;207;334;384;481;554
55160;Combres-sous-les-Côtes;153;303;318;328;343;606;697;807;908
55200;Commercy;123;241;256;266;281;482;555;659;747
55110;Consenvoye;144;285;300;310;325;569;654;763;860
55800;Contrisson;68;128;143;153;168;256;294;387;452
55260;Courcelles-en-Barrois;110;214;229;239;254;429;493;595;677
55260;Courcelles-sur-Aire;112;219;234;244;259;437;503;604;688
55260;Courouvre;138;272;287;297;312;544;626;733;828
55170;Cousances-les-Forges;84;161;176;186;201;322;370;466;538
55500;Cousances-lès-Triconville;118;231;246;256;271;462;531;634;720
55290;Couvertpuis;102;198;213;223;238;396;455;555;634
55800;Couvonges;74;140;155;165;180;280;322;416;484
55270;Cuisy;144;285;300;310;325;569;654;763;860
55100;Cumières-le-Mort-Homme;116;227;242;252;267;454;522;624;710
55110;Cunel;127;249;264;274;289;499;574;679;769
55500;Dagonville;121;237;252;262;277;474;545;649;736
55130;Dainville-Bertheléville;131;258;273;283;298;515;593;698;790
55400;Damloup;126;247;262;272;287;495;569;674;763
55500;Dammarie-sur-Saulx;96;186;201;211;226;371;427;525;602
55150;Damvillers;153;303;318;328;343;606;697;807;908
55110;Dannevoux;140;276;291;301;316;553;635;743;838
55130;Delouze-Rosières;126;247;262;272;287;495;569;674;763
55150;Delut;162;322;337;347;362;643;740;852;956
55130;Demange-aux-Eaux;118;231;246;256;271;462;531;634;720
55400;Dieppe-sous-Douaumont;143;282;297;307;322;565;650;758;854
55320;Dieue-sur-Meuse;116;227;242;252;267;454;522;624;710
55120;Dombasle-en-Argonne;101;196;211;221;236;392;450;550;629
55150;Dombras;161;320;335;345;360;639;735;847;951
55160;Dommartin-la-Montagne;157;311;326;336;351;623;716;827;929
55240;Dommary-Baroncourt;163;324;339;349;364;647;744;857;962
55300;Dompcevrin;148;293;308;318;333;586;673;783;881
55300;Dompierre-aux-Bois;151;299;314;324;339;598;688;797;897
55240;Domremy-la-Canne;165;328;343;353;368;656;754;867;972
55160;Doncourt-aux-Templiers;155;307;322;332;347;614;707;817;919
55100;Douaumont;138;272;287;297;312;544;626;733;828
55110;Doulcon;134;264;279;289;304;528;607;713;806
55100;Dugny-sur-Meuse;111;216;231;241;256;433;498;599;683
55110;Dun-sur-Meuse;144;285;300;310;325;569;654;763;860
55230;Duzey;171;340;355;365;380;680;782;896;1004
55600;Écouviez;176;351;366;376;391;701;806;921;1031
55150;Écurey-en-Verdunois;158;313;328;338;353;627;721;832;935
55400;Eix;124;243;258;268;283;487;559;664;752
55160;Les Éparges;153;303;318;328;343;606;697;807;908
55140;Épiez-sur-Meuse;141;278;293;303;318;557;640;748;844
55270;Épinonville;128;252;267;277;292;503;578;684;774
55260;Érize-la-Brûlée;135;266;281;291;306;532;612;718;811
55260;Érize-la-Petite;98;190;205;215;230;379;436;535;613
55000;Érize-Saint-Dizier;105;204;219;229;244;408;469;570;651
55500;Erneville-aux-Bois;114;223;238;248;263;445;512;614;699
55100;Esnes-en-Argonne;125;245;260;270;285;491;564;669;758
55400;Étain;155;307;322;332;347;614;707;817;919
55240;Éton;162;322;337;347;362;643;740;852;956
55150;Étraye;154;305;320;330;345;610;702;812;913
55200;Euville;125;245;260;270;285;491;564;669;758
55250;Èvres;103;200;215;225;240;400;460;560;640
55000;Fains-Véel;82;157;172;182;197;313;360;456;527
55600;Flassigny;173;344;359;369;384;689;792;906;1015
55100;Fleury-devant-Douaumont;121;237;252;262;277;474;545;649;736
55400;Foameix-Ornel;158;313;328;338;353;627;721;832;935
55110;Fontaines-Saint-Clair;151;299;314;324;339;598;688;797;897
55110;Forges-sur-Meuse;120;235;250;260;275;470;541;644;731
55250;Foucaucourt-sur-Thabas;100;194;209;219;234;388;446;545;624
55500;Fouchères-aux-Bois;94;181;196;206;221;363;417;515;592
55200;Frémeréville-sous-les-Côtes;132;260;275;285;300;520;597;703;795
55260;Fresnes-au-Mont;116;227;242;252;267;454;522;624;710
55160;Fresnes-en-Woëvre;147;291;306;316;331;581;669;778;876
55120;Froidos;107;208;223;233;248;416;479;580;661
55100;Fromeréville-les-Vallons;109;212;227;237;252;425;488;590;672
55400;Fromezey;144;285;300;310;325;569;654;763;860
55120;Futeau;100;194;209;219;234;388;446;545;624
55320;Génicourt-sur-Meuse;121;237;252;262;277;474;545;649;736
55110;Gercourt-et-Drillancourt;137;270;285;295;310;540;621;728;822
55000;Géry;114;223;238;248;263;445;512;614;699
55110;Gesnes-en-Argonne;131;258;273;283;298;515;593;698;790
55200;Geville;132;260;275;285;300;520;597;703;795
55260;Gimécourt;115;225;240;250;265;449;517;619;704
55400;Gincrey;159;315;330;340;355;631;726;837;940
55200;Girauvoisin;129;254;269;279;294;507;583;689;779
55500;Givrauval;113;221;236;246;261;441;507;609;693
55130;Gondrecourt-le-Château;128;252;267;277;292;503;578;684;774
55230;Gouraincourt;163;324;339;349;364;647;744;857;962
55140;Goussaincourt;148;293;308;318;333;586;673;783;881
55150;Gremilly;148;293;308;318;333;586;673;783;881
55400;Grimaucourt-en-Woëvre;153;303;318;328;343;606;697;807;908
55500;Grimaucourt-près-Sampigny;122;239;254;264;279;478;550;654;742
55000;Guerpont;106;206;221;231;246;412;474;575;656
55400;Gussainville;152;301;316;326;341;602;692;802;903
55000;Haironville;85;163;178;188;203;326;374;471;543
55700;Halles-sous-les-Côtes;135;266;281;291;306;532;612;718;811
55600;Han-lès-Juvigny;168;334;349;359;374;668;768;882;988
55210;Hannonville-sous-les-Côtes;155;307;322;332;347;614;707;817;919
55300;Han-sur-Meuse;131;258;273;283;298;515;593;698;790
55160;Harville;152;301;316;326;341;602;692;802;903
55100;Haudainville;118;231;246;256;271;462;531;634;720
55160;Haudiomont;151;299;314;324;339;598;688;797;897
55100;Haumont-près-Samogneux;145;287;302;312;327;573;659;768;865
55000;Les Hauts-de-Chée;91;175;190;200;215;350;403;500;575
55220;Heippes;114;223;238;248;263;445;512;614;699
55160;Hennemont;146;289;304;314;329;577;664;773;870
55210;Herbeuville;154;305;320;330;345;610;702;812;913
55400;Herméville-en-Woëvre;136;268;283;293;308;536;616;723;817
55210;Heudicourt-sous-les-Côtes;144;285;300;310;325;569;654;763;860
55290;Hévilliers;101;196;211;221;236;392;450;550;629
55130;Horville-en-Ornois;125;245;260;270;285;491;564;669;758
55130;Houdelaincourt;123;241;256;266;281;482;555;659;747
55700;Inor;163;324;339;349;364;647;744;857;962
55220;Ippécourt;117;229;244;254;269;458;526;629;715
55600;Iré-le-Sec;170;338;353;363;378;676;778;892;999
55120;Les Islettes;97;188;203;213;228;375;431;530;608
55600;Jametz;164;326;341;351;366;652;749;862;967
55160;Jonville-en-Woëvre;158;313;328;338;353;627;721;832;935
55120;Jouy-en-Argonne;103;200;215;225;240;400;460;560;640
55120;Julvécourt;99;192;207;217;232;383;441;540;618
55170;Juvigny-en-Perthois;90;173;188;198;213;346;398;496;570
55600;Juvigny-sur-Loison;166;330;345;355;370;660;759;872;978
55300;Kœur-la-Grande;131;258;273;283;298;515;593;698;790
55300;Kœur-la-Petite;148;293;308;318;333;586;673;783;881
55160;Labeuville;157;311;326;336;351;623;716;827;929
55120;Lachalade;104;202;217;227;242;404;465;565;645
55210;Lachaussée;167;332;347;357;372;664;763;877;983
55300;Lacroix-sur-Meuse;144;285;300;310;325;569;654;763;860
55260;Lahaymeix;129;254;269;279;294;507;583;689;779
55300;Lahayville;146;289;304;314;329;577;664;773;870
55800;Laheycourt;79;150;165;175;190;301;346;441;511
55800;Laimont;76;144;159;169;184;289;332;426;495
55300;Lamorville;149;295;310;320;335;590;678;788;887
55700;Lamouilly;150;297;312;322;337;594;683;793;892
55100;Landrecourt-Lempire;107;208;223;233;248;416;479;580;661
55190;Laneuville-au-Rupt;119;233;248;258;273;466;536;639;726
55700;Laneuville-sur-Meuse;139;274;289;299;314;548;631;738;833
55400;Lanhères;159;315;330;340;355;631;726;837;940
55160;Latour-en-Woëvre;159;315;330;340;355;631;726;837;940
55260;Lavallée;106;206;221;231;246;412;474;575;656
55170;Lavincourt;87;167;182;192;207;334;384;481;554
55120;Lavoye;96;186;201;211;226;371;427;525;602
55220;Lemmes;105;204;219;229;244;408;469;570;651
55200;Lérouville;121;237;252;262;277;474;545;649;736
55260;Levoncourt;111;216;231;241;256;433;498;599;683
55260;Lignières-sur-Aire;105;204;219;229;244;408;469;570;651
55500;Ligny-en-Barrois;99;192;207;217;232;383;441;540;618
55110;Liny-devant-Dun;148;293;308;318;333;586;673;783;881
55110;Lion-devant-Dun;149;295;310;320;335;590;678;788;887
55250;Lisle-en-Barrois;87;167;182;192;207;334;384;481;554
55000;Lisle-en-Rigault;81;155;170;180;195;309;355;451;522
55150;Lissey;159;315;330;340;355;631;726;837;940
55000;Loisey-Culey;111;216;231;241;256;433;498;599;683
55230;Loison;168;334;349;359;374;668;768;882;988
55260;Longchamps-sur-Aire;103;200;215;225;240;400;460;560;640
55500;Longeaux;104;202;217;227;242;404;465;565;645
55000;Longeville-en-Barrois;109;212;227;237;252;425;488;590;672
55300;Loupmont;137;270;285;295;310;540;621;728;822
55800;Louppy-le-Château;85;163;178;188;203;326;374;471;543
55600;Louppy-sur-Loison;167;332;347;357;372;664;763;877;983
55100;Louvemont-Côte-du-Poivre;142;280;295;305;320;561;645;753;849
55700;Luzy-Saint-Martin;162;322;337;347;362;643;740;852;956
55160;Maizeray;150;297;312;322;337;594;683;793;892
55300;Maizey;136;268;283;293;308;536;616;723;817
55270;Malancourt;117;229;244;254;269;458;526;629;715
55290;Mandres-en-Barrois;119;233;248;258;273;466;536;639;726
55150;Mangiennes;158;313;328;338;353;627;721;832;935
55160;Manheulles;148;293;308;318;333;586;673;783;881
55160;Marchéville-en-Woëvre;150;297;312;322;337;594;683;793;892
55100;Marre;116;227;242;252;267;454;522;624;710
55190;Marson-sur-Barboure;112;219;234;244;259;437;503;604;688
55700;Martincourt-sur-Meuse;162;322;337;347;362;643;740;852;956
55600;Marville;173;344;359;369;384;689;792;906;1015
55400;Maucourt-sur-Orne;164;326;341;351;366;652;749;862;967
55500;Maulan;94;181;196;206;221;363;417;515;592
55190;Mauvages;135;266;281;291;306;532;612;718;811
55140;Maxey-sur-Vaise;141;278;293;303;318;557;640;748;844
55300;Mécrin;125;245;260;270;285;491;564;669;758
55190;Méligny-le-Grand;114;223;238;248;263;445;512;614;699
55190;Méligny-le-Petit;115;225;240;250;265;449;517;619;704
55500;Menaucourt;104;202;217;227;242;404;465;565;645
55260;Ménil-aux-Bois;130;256;271;281;296;511;588;694;785
55190;Ménil-la-Horgne;115;225;240;250;265;449;517;619;704
55500;Ménil-sur-Saulx;91;175;190;200;215;350;403;500;575
55150;Merles-sur-Loison;163;324;339;349;364;647;744;857;962
55110;Milly-sur-Bradon;147;291;306;316;331;581;669;778;876
55400;Mogeville;146;289;304;314;329;577;664;773;870
55800;Mognéville;177;353;368;378;393;705;811;926;1037
55150;Moirey-Flabas-Crépion;146;289;304;314;329;577;664;773;870
55270;Montblainville;123;241;256;266;281;482;555;659;747
55140;Montbras;143;282;297;307;322;565;650;758;854
55110;Mont-devant-Sassey;150;297;312;322;337;594;683;793;892
55270;Montfaucon-d'Argonne;130;256;271;281;296;511;588;694;785
55320;Les Monthairons;118;231;246;256;271;462;531;634;720
55290;Montiers-sur-Saulx;104;202;217;227;242;404;465;565;645
55110;Montigny-devant-Sassey;141;278;293;303;318;557;640;748;844
55140;Montigny-lès-Vaucouleurs;138;272;287;297;312;544;626;733;828
55600;Montmédy;169;336;351;361;376;672;773;887;994
55000;Montplonne;92;177;192;202;217;355;408;505;581
55300;Montsec;141;278;293;303;318;557;640;748;844
55100;Montzéville;107;208;223;233;248;416;479;580;661
55400;Moranville;140;276;291;301;316;553;635;743;838
55400;Morgemoulin;158;313;328;338;353;627;721;832;935
55290;Morley;98;190;205;215;230;379;436;535;613
55320;Mouilly;144;285;300;310;325;569;654;763;860
55400;Moulainville;123;241;256;266;281;482;555;659;747
55700;Moulins-Saint-Hubert;169;336;351;361;376;672;773;887;994
55160;Moulotte;153;303;318;328;343;606;697;807;908
55700;Mouzay;153;303;318;328;343;606;697;807;908
55110;Murvaux;151;299;314;324;339;598;688;797;897
55230;Muzeray;169;336;351;361;376;672;773;887;994
55190;Naives-en-Blois;121;237;252;262;277;474;545;649;736
55000;Naives-Rosières;100;194;209;219;234;388;446;545;624
55500;Naix-aux-Forges;107;208;223;233;248;416;479;580;661
55500;Nançois-le-Grand;113;221;236;246;261;441;507;609;693
55500;Nançois-sur-Ornain;102;198;213;223;238;396;455;555;634
55270;Nantillois;134;264;279;289;304;528;607;713;806
55500;Nant-le-Grand;107;208;223;233;248;416;479;580;661
55500;Nant-le-Petit;93;179;194;204;219;359;412;510;586
55500;Nantois;105;204;219;229;244;408;469;570;651
55700;Nepvant;150;297;312;322;337;594;683;793;892
55800;Nettancourt;74;140;155;165;180;280;322;416;484
55120;Le Neufour;86;165;180;190;205;330;379;476;549
55260;Neuville-en-Verdunois;120;235;250;260;275;470;541;644;731
55140;Neuville-lès-Vaucouleurs;136;268;283;293;308;536;616;723;817
55800;Neuville-sur-Ornain;77;146;161;171;186;293;337;431;500
55120;Neuvilly-en-Argonne;98;190;205;215;230;379;436;535;613
55260;Nicey-sur-Aire;107;208;223;233;248;416;479;580;661
55120;Nixéville-Blercourt;112;219;234;244;259;437;503;604;688
55210;Nonsard-Lamarche;150;297;312;322;337;594;683;793;892
55230;Nouillonpont;170;338;353;363;378;676;778;892;999
55800;Noyers-Auzécourt;77;146;161;171;186;293;337;431;500
55250;Nubécourt;101;196;211;221;236;392;450;550;629
55700;Olizy-sur-Chiers;151;299;314;324;339;598;688;797;897
55150;Ornes;146;289;304;314;329;577;664;773;870
55220;Osches;108;210;225;235;250;421;484;585;667
55190;Ourches-sur-Meuse;135;266;281;291;306;532;612;718;811
55140;Pagny-la-Blanche-Côte;147;291;306;316;331;581;669;778;876
55190;Pagny-sur-Meuse;131;258;273;283;298;515;593;698;790
55160;Pareid;155;307;322;332;347;614;707;817;919
55400;Parfondrupt;156;309;324;334;349;619;711;822;924
55300;Les Paroches;151;299;314;324;339;598;688;797;897
55150;Peuvillers;157;311;326;336;351;623;716;827;929
55260;Pierrefitte-sur-Aire;105;204;219;229;244;408;469;570;651
55230;Pillon;161;320;335;345;360;639;735;847;951
55160;Pintheville;147;291;306;316;331;581;669;778;876
55200;Pont-sur-Meuse;122;239;254;264;279;478;550;654;742
55700;Pouilly-sur-Meuse;149;295;310;320;335;590;678;788;887
55250;Pretz-en-Argonne;94;181;196;206;221;363;417;515;592
55600;Quincy-Landzécourt;151;299;314;324;339;598;688;797;897
55260;Raival;101;196;211;221;236;392;450;550;629
55220;Rambluzin-et-Benoite-Vaux;117;229;244;254;269;458;526;629;715
55300;Rambucourt;139;274;289;299;314;548;631;738;833
55800;Rancourt-sur-Ornain;66;124;139;149;164;247;284;377;441
55300;Ranzières;128;252;267;277;292;503;578;684;774
55120;Rarécourt;92;177;192;202;217;355;408;505;581
55120;Récicourt;100;194;209;219;234;388;446;545;624
55220;Récourt-le-Creux;118;231;246;256;271;462;531;634;720
55190;Reffroy;115;225;240;250;265;449;517;619;704
55110;Regnéville-sur-Meuse;141;278;293;303;318;557;640;748;844
55250;Rembercourt-Sommaisne;93;179;194;204;219;359;412;510;586
55800;Remennecourt;68;128;143;153;168;256;294;387;452
55600;Remoiville;166;330;345;355;370;660;759;872;978
55000;Resson;92;177;192;202;217;355;408;505;581
55800;Revigny-sur-Ornain;71;134;149;159;174;268;308;401;468
55150;Réville-aux-Bois;157;311;326;336;351;623;716;827;929
55160;Riaville;148;293;308;318;333;586;673;783;881
55290;Ribeaucourt;108;210;225;235;250;421;484;585;667
55300;Richecourt;145;287;302;312;327;573;659;768;865
55140;Rigny-la-Salle;140;276;291;301;316;553;635;743;838
55140;Rigny-Saint-Martin;138;272;287;297;312;544;626;733;828
55000;Robert-Espagne;77;146;161;171;186;293;337;431;500
55130;Les Roises;126;247;262;272;287;495;569;674;763
55150;Romagne-sous-les-Côtes;156;309;324;334;349;619;711;822;924
55110;Romagne-sous-Montfaucon;125;245;260;270;285;491;564;669;758
55160;Ronvaux;139;274;289;299;314;548;631;738;833
55400;Rouvres-en-Woëvre;157;311;326;336;351;623;716;827;929
55300;Rouvrois-sur-Meuse;141;278;293;303;318;557;640;748;844
55230;Rouvrois-sur-Othain;173;344;359;369;384;689;792;906;1015
55000;Rumont;137;270;285;295;310;540;621;728;822
55170;Rupt-aux-Nonains;85;163;178;188;203;326;374;471;543
55260;Rupt-devant-Saint-Mihiel;115;225;240;250;265;449;517;619;704
55320;Rupt-en-Woëvre;126;247;262;272;287;495;569;674;763
55150;Rupt-sur-Othain;170;338;353;363;378;676;778;892;999
55500;Saint-Amand-sur-Ornain;108;210;225;235;250;421;484;585;667
55220;Saint-André-en-Barrois;121;237;252;262;277;474;545;649;736
55500;Saint-Aubin-sur-Aire;108;210;225;235;250;421;484;585;667
55140;Saint-Germain-sur-Meuse;136;268;283;293;308;536;616;723;817
55160;Saint-Hilaire-en-Woëvre;152;301;316;326;341;602;692;802;903
55400;Saint-Jean-lès-Buzy;155;307;322;332;347;614;707;817;919
55130;Saint-Joire;114;223;238;248;263;445;512;614;699
55200;Saint-Julien-sous-les-Côtes;128;252;267;277;292;503;578;684;774
55150;Saint-Laurent-sur-Othain;163;324;339;349;364;647;744;857;962
55210;Saint-Maurice-sous-les-Côtes;148;293;308;318;333;586;673;783;881
55300;Saint-Mihiel;134;264;279;289;304;528;607;713;806
55230;Saint-Pierrevillers;175;348;363;373;388;697;801;916;1026
55160;Saint-Remy-la-Calonne;155;307;322;332;347;614;707;817;919
55000;Salmagne;110;214;229;239;254;429;493;595;677
55100;Samogneux;127;249;264;274;289;499;574;679;769
55300;Sampigny;125;245;260;270;285;491;564;669;758
55110;Sassey-sur-Meuse;148;293;308;318;333;586;673;783;881
55000;Saudrupt;80;153;168;178;193;305;351;446;517
55110;Saulmory-et-Villefranche;140;276;291;301;316;553;635;743;838
55500;Saulvaux;114;223;238;248;263;445;512;614;699
55160;Saulx-lès-Champlon;152;301;316;326;341;602;692;802;903
55140;Sauvigny;139;274;289;299;314;548;631;738;833
55190;Sauvoy;129;254;269;279;294;507;583;689;779
55000;Savonnières-devant-Bar;93;179;194;204;219;359;412;510;586
55170;Savonnières-en-Perthois;88;169;184;194;209;338;389;486;559
55000;Seigneulles;92;177;192;202;217;355;408;505;581
55230;Senon;168;334;349;359;374;668;768;882;988
55220;Senoncourt-les-Maujouy;109;212;227;237;252;425;488;590;672
55270;Septsarges;132;260;275;285;300;520;597;703;795
55140;Sepvigny;139;274;289;299;314;548;631;738;833
55250;Seuil-d'Argonne;92;177;192;202;217;355;408;505;581
55300;Seuzey;148;293;308;318;333;586;673;783;881
55000;Silmont;107;208;223;233;248;416;479;580;661
55100;Sivry-la-Perche;106;206;221;231;246;412;474;575;656
55110;Sivry-sur-Meuse;150;297;312;322;337;594;683;793;892
55320;Sommedieue;120;235;250;260;275;470;541;644;731
55800;Sommeilles;76;144;159;169;184;289;332;426;495
55170;Sommelonne;80;153;168;178;193;305;351;446;517
55230;Sorbey;213;427;442;452;467;854;982;1104;1230
55190;Sorcy-Saint-Martin;125;245;260;270;285;491;564;669;758
55220;Les Souhesmes-Rampont;105;204;219;229;244;408;469;570;651
55220;Souilly;109;212;227;237;252;425;488;590;672
55230;Spincourt;166;330;345;355;370;660;759;872;978
55500;Stainville;90;173;188;198;213;346;398;496;570
55700;Stenay;141;278;293;303;318;557;640;748;844
55140;Taillancourt;143;282;297;307;322;565;650;758;854
55000;Tannois;103;200;215;225;240;400;460;560;640
55840;Thierville-sur-Meuse;114;223;238;248;263;445;512;614;699
55260;Thillombois;129;254;269;279;294;507;583;689;779
55210;Thillot;156;309;324;334;349;619;711;822;924
55600;Thonne-la-Long;164;326;341;351;366;652;749;862;967
55600;Thonne-les-Près;155;307;322;332;347;614;707;817;919
55600;Thonne-le-Thil;162;322;337;347;362;643;740;852;956
55600;Thonnelle;159;315;330;340;355;631;726;837;940
55220;Tilly-sur-Meuse;124;243;258;268;283;487;559;664;752
55000;Trémont-sur-Saulx;85;163;178;188;203;326;374;471;543
55160;Trésauvaux;151;299;314;324;339;598;688;797;897
55130;Tréveray;111;216;231;241;256;433;498;599;683
55220;Les Trois-Domaines;118;231;246;256;271;462;531;634;720
55310;Tronville-en-Barrois;104;202;217;227;242;404;465;565;645
55190;Troussey;130;256;271;281;296;511;588;694;785
55300;Troyon;125;245;260;270;285;491;564;669;758
55140;Ugny-sur-Meuse;138;272;287;297;312;544;626;733;828
55100;Vacherauville;136;268;283;293;308;536;616;723;817
55220;Vadelaincourt;105;204;219;229;244;408;469;570;651
55200;Vadonville;123;241;256;266;281;482;555;659;747
55300;Valbois;155;307;322;332;347;614;707;817;919
55000;Val-d'Ornain;77;146;161;171;186;293;337;431;500
55270;Varennes-en-Argonne;120;235;250;260;275;470;541;644;731
55300;Varnéville;136;268;283;293;308;536;616;723;817
