cp;nom;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
2110;Beaurevoir;193;386;401;411;426;771;887;1005;1122
2160;Beaurieux;113;221;236;246;261;441;507;609;693
2800;Beautor;157;311;326;336;351;623;716;827;929
2590;Beauvois-en-Vermandois;182;363;378;388;403;726;835;951;1063
2110;Becquigny;187;373;388;398;413;746;858;976;1090
2400;Belleau;133;262;277;287;302;524;602;708;801
2420;Bellenglise;183;365;380;390;405;730;839;956;1069
2200;Belleu;128;252;267;277;292;503;578;684;774
2420;Bellicourt;187;373;388;398;413;746;858;976;1090
2440;Benay;171;340;355;365;380;680;782;896;1004
2450;Bergues-sur-Sambre;185;369;384;394;409;738;849;966;1080
2250;Berlancourt;192;384;399;409;424;767;882;1000;1117
2340;Berlise;134;264;279;289;304;528;607;713;806
2120;Bernot;170;338;353;363;378;676;778;892;999
2290;Berny-Rivière;144;285;300;310;325;569;654;763;860
2820;Berrieux;112;219;234;244;259;437;503;604;688
2190;Berry-au-Bac;96;186;201;211;226;371;427;525;602
2800;Bertaucourt-Epourdon;155;307;322;332;347;614;707;817;919
2240;Berthenicourt;161;320;335;345;360;639;735;847;951
2190;Bertricourt;104;202;217;227;242;404;465;565;645
2200;Berzy-le-Sec;133;262;277;287;302;524;602;708;801
2300;Besmé;177;353;368;378;393;705;811;926;1037
2500;Besmont;154;305;320;330;345;610;702;812;913
2870;Besny-et-Loizy;138;272;287;297;312;544;626;733;828
2300;Béthancourt-en-Vaux;174;346;361;371;386;693;797;911;1021
2210;Beugneux;127;249;264;274;289;499;574;679;769
2130;Beuvardes;119;233;248;258;273;466;536;639;726
2310;Bézu-le-Guéry;105;204;219;229;244;408;469;570;651
2400;Bézu-Saint-Germain;126;247;262;272;287;495;569;674;763
2300;Bichancourt;171;340;355;365;380;680;782;896;1004
2290;Bieuxy;141;278;293;303;318;557;640;748;844
2860;Bièvres;179;357;372;382;397;713;820;936;1047
2200;Billy-sur-Aisne;122;239;254;264;279;478;550;654;742
2210;Billy-sur-Ourcq;147;291;306;316;331;581;669;778;876
2160;Blanzy-lès-Fismes;100;194;209;219;234;388;446;545;624
2300;Blérancourt;181;361;376;386;401;722;830;946;1058
2400;Blesmes;93;179;194;204;219;359;412;510;586
2110;Bohain-en-Vermandois;183;365;380;390;405;730;839;956;1069
2270;Bois-lès-Pargny;146;289;304;314;329;577;664;773;870
2350;Boncourt;146;289;304;314;329;577;664;773;870
2400;Bonneil;96;186;201;211;226;371;427;525;602
2400;Bonnesvalyn;132;260;275;285;300;520;597;703;795
2420;Bony;191;381;396;406;421;763;877;995;1112
2250;Bosmont-sur-Serre;152;301;316;326;341;602;692;802;903
2860;Bouconville-Vauclair;114;223;238;248;263;445;512;614;699
2450;Boué;182;363;378;388;403;726;835;951;1063
2160;Bouffignereux;100;194;209;219;234;388;446;545;624
2400;Bouresches;132;260;275;285;300;520;597;703;795
2160;Bourg-et-Comin;107;208;223;233;248;416;479;580;661
2300;Bourguignon-sous-Coucy;177;353;368;378;393;705;811;926;1037
2000;Bourguignon-sous-Montbavin;146;289;304;314;329;577;664;773;870
2220;Braine;109;212;227;237;252;425;488;590;672
2320;Brancourt-en-Laonnois;142;280;295;305;320;561;645;753;849
2110;Brancourt-le-Grand;188;375;390;400;415;751;863;981;1096
2400;Brasles;128;252;267;277;292;503;578;684;774
2480;Bray-Saint-Christophe;180;359;374;384;399;718;825;941;1053
2880;Braye;127;249;264;274;289;499;574;679;769
2000;Braye-en-Laonnois;125;245;260;270;285;491;564;669;758
2140;Braye-en-Thiérache;143;282;297;307;322;565;650;758;854
2210;Brécy;135;266;281;291;306;532;612;718;811
2220;Brenelle;112;219;234;244;259;437;503;604;688
2210;Breny;136;268;283;293;308;536;616;723;817
2870;Brie;143;282;297;307;322;565;650;758;854
2240;Brissay-Choigny;157;311;326;336;351;623;716;827;929
2240;Brissy-Hamégicourt;159;315;330;340;355;631;726;837;940
2810;Brumetz;144;285;300;310;325;569;654;763;860
2360;Brunehamel;144;285;300;310;325;569;654;763;860
2860;Bruyères-et-Montbérault;126;247;262;272;287;495;569;674;763
2130;Bruyères-sur-Fère;123;241;256;266;281;482;555;659;747
2220;Bruys;109;212;227;237;252;425;488;590;672
2500;Bucilly;161;320;335;345;360;639;735;847;951
2880;Bucy-le-Long;121;237;252;262;277;474;545;649;736
2870;Bucy-lès-Cerny;148;293;308;318;333;586;673;783;881
2350;Bucy-lès-Pierrepont;132;260;275;285;300;520;597;703;795
2500;Buire;167;332;347;357;372;664;763;877;983
2620;Buironfosse;184;367;382;392;407;734;844;961;1074
2140;Burelles;157;311;326;336;351;623;716;827;929
2810;Bussiares;136;268;283;293;308;536;616;723;817
2200;Buzancy;120;235;250;260;275;470;541;644;731
2300;Caillouël-Crépigny;176;351;366;376;391;701;806;921;1031
2300;Camelin;183;365;380;390;405;730;839;956;1069
2680;Castres;168;334;349;359;374;668;768;882;988
2490;Caulaincourt;184;367;382;392;407;734;844;961;1074
2300;Caumont;171;340;355;365;380;680;782;896;1004
2330;Celles-lès-Condé;72;136;151;161;176;272;313;406;474
2370;Celles-sur-Aisne;119;233;248;258;273;466;536;639;726
2240;Cerizy;167;332;347;357;372;664;763;877;983
2860;Cerny-en-Laonnois;120;235;250;260;275;470;541;644;731
2870;Cerny-lès-Bucy;145;287;302;312;327;573;659;768;865
2220;Cerseuil;111;216;231;241;256;433;498;599;683
2320;Cessières;148;293;308;318;333;586;673;783;881
2200;Chacrise;134;264;279;289;304;528;607;713;806
2000;Chaillevois;147;291;306;316;331;581;669;778;876
2270;Chalandry;140;276;291;301;316;553;635;743;838
2000;Chambry;130;256;271;281;296;511;588;694;785
2860;Chamouille;123;241;256;266;281;482;555;659;747
2670;Champs;172;342;357;367;382;685;787;901;1010
2340;Chaourse;133;262;277;287;302;524;602;708;801
2310;Charly-sur-Marne;99;192;207;217;232;383;441;540;618
2800;Charmes;154;305;320;330;345;610;702;812;913
2400;Chartèves;87;167;182;192;207;334;384;481;554
2370;Chassemy;115;225;240;250;265;449;517;619;704
2400;Château-Thierry;95;183;198;208;223;367;422;520;597
2270;Châtillon-lès-Sons;149;295;310;320;335;590;678;788;887
2240;Châtillon-sur-Oise;161;320;335;345;360;639;735;847;951
2160;Chaudardes;110;214;229;239;254;429;493;595;677
2200;Chaudun;137;270;285;295;310;540;621;728;822
2300;Chauny;167;332;347;357;372;664;763;877;983
2000;Chavignon;135;266;281;291;306;532;612;718;811
2880;Chavigny;139;274;289;299;314;548;631;738;833
2370;Chavonne;126;247;262;272;287;495;569;674;763
2860;Chérêt;124;243;258;268;283;487;559;664;752
2860;Chermizy-Ailles;117;229;244;254;269;458;526;629;715
2220;Chéry-Chartreuve;104;202;217;227;242;404;465;565;645
2000;Chéry-lès-Pouilly;139;274;289;299;314;548;631;738;833
2360;Chéry-lès-Rozoy;139;274;289;299;314;548;631;738;833
2250;Chevennes;158;313;328;338;353;627;721;832;935
2000;Chevregny;130;256;271;281;296;511;588;694;785
2270;Chevresis-Monceau;157;311;326;336;351;623;716;827;929
2810;Chézy-en-Orxois;144;285;300;310;325;569;654;763;860
2570;Chézy-sur-Marne;92;177;192;202;217;355;408;505;581
2400;Chierry;93;179;194;204;219;359;412;510;586
2120;Chigny;173;344;359;369;384;689;792;906;1015
2350;Chivres-en-Laonnois;131;258;273;283;298;515;593;698;790
2880;Chivres-Val;120;235;250;260;275;470;541;644;731
2000;Chivy-lès-Étouvelles;140;276;291;301;316;553;635;743;838
2210;Chouy;144;285;300;310;325;569;654;763;860
2130;Cierges;113;221;236;246;261;441;507;609;693
2250;Cilly;151;299;314;324;339;598;688;797;897
2220;Ciry-Salsogne;115;225;240;250;265;449;517;619;704
2000;Clacy-et-Thierret;141;278;293;303;318;557;640;748;844
2260;Clairfontaine;182;363;378;388;403;726;835;951;1063
2880;Clamecy;185;369;384;394;409;738;849;966;1080
2440;Clastres;174;346;361;371;386;693;797;911;1021
2340;Clermont-les-Fermes;135;266;281;291;306;532;612;718;811
2600;Cœuvres-et-Valsery;166;330;345;355;370;660;759;872;978
2210;Coincy;133;262;277;287;302;524;602;708;801
2360;Coingt;151;299;314;324;339;598;688;797;897
2860;Colligis-Crandelain;125;245;260;270;285;491;564;669;758
2120;Colonfay;166;330;345;355;370;660;759;872;978
2300;Commenchon;173;344;359;369;384;689;792;906;1015
2160;Concevreux;103;200;215;225;240;400;460;560;640
2330;Condé-en-Brie;71;134;149;159;174;268;308;401;468
2370;Condé-sur-Aisne;120;235;250;260;275;470;541;644;731
2190;Condé-sur-Suippe;103;200;215;225;240;400;460;560;640
2700;Condren;163;324;339;349;364;647;744;857;962
2330;Connigis;89;171;186;196;211;342;393;491;565
2680;Contescourt;169;336;351;361;376;672;773;887;994
2820;Corbeny;109;212;227;237;252;425;488;590;672
2600;Corcy;152;301;316;326;341;602;692;802;903
2380;Coucy-la-Ville;153;303;318;328;343;606;697;807;908
2380;Coucy-le-Château-Auffrique;150;297;312;322;337;594;683;793;892
2840;Coucy-lès-Eppes;122;239;254;264;279;478;550;654;742
2130;Coulonges-Cohan;109;212;227;237;252;425;488;590;672
2310;Coupru;105;204;219;229;244;408;469;570;651
2800;Courbes;146;289;304;314;329;577;664;773;870
2330;Courboin;85;163;178;188;203;326;374;471;543
2220;Courcelles-sur-Vesle;105;204;219;229;244;408;469;570;651
2810;Courchamps;138;272;287;297;312;544;626;733;828
2200;Courmelles;156;309;324;334;349;619;711;822;924
2130;Courmont;90;173;188;198;213;346;398;496;570
2850;Courtemont-Varennes;81;155;170;180;195;309;355;451;522
2820;Courtrizy-et-Fussigny;119;233;248;258;273;466;536;639;726
2220;Couvrelles;113;221;236;246;261;441;507;609;693
2270;Couvron-et-Aumencourt;153;303;318;328;343;606;697;807;908
2600;Coyolles;164;326;341;351;366;652;749;862;967
2130;Cramaille;124;243;258;268;283;487;559;664;752
2160;Craonne;112;219;234;244;259;437;503;604;688
2160;Craonnelle;111;216;231;241;256;433;498;599;683
2380;Crécy-au-Mont;136;268;283;293;308;536;616;723;817
2270;Crécy-sur-Serre;144;285;300;310;325;569;654;763;860
2870;Crépy;147;291;306;316;331;581;669;778;876
2650;Crézancy;78;148;163;173;188;297;341;436;506
2110;Croix-Fonsomme;183;365;380;390;405;730;839;956;1069
2310;Crouttes-sur-Marne;101;196;211;221;236;392;450;550;629
2880;Crouy;125;245;260;270;285;491;564;669;758
2120;Crupilly;175;348;363;373;388;697;801;916;1026
2880;Cuffies;129;254;269;279;294;507;583;689;779
2480;Cugny;184;367;382;392;407;734;844;961;1074
2350;Cuirieux;145;287;302;312;327;573;659;768;865
2220;Cuiry-Housse;118;231;246;256;271;462;531;634;720
2160;Cuiry-lès-Chaudardes;111;216;231;241;256;433;498;599;683
2360;Cuiry-lès-Iviers;142;280;295;305;320;561;645;753;849
2160;Cuissy-et-Geny;119;233;248;258;273;466;536;639;726
2200;Cuisy-en-Almont;137;270;285;295;310;540;621;728;822
2600;Cutry;143;282;297;307;322;565;650;758;854
2220;Cys-la-Commune;127;249;264;274;289;499;574;679;769
2140;Dagny-Lambercy;147;291;306;316;331;581;669;778;876
2680;Dallon;171;340;355;365;380;680;782;896;1004
2470;Dammard;145;287;302;312;327;573;659;768;865
2600;Dampleux;153;303;318;328;343;606;697;807;908
2800;Danizy;151;299;314;324;339;598;688;797;897
2270;Dercy;142;280;295;305;320;561;645;753;849
2700;Deuillet;157;311;326;336;351;623;716;827;929
2220;Dhuizel;108;210;225;235;250;421;484;585;667
2340;Dizy-le-Gros;124;243;258;268;283;487;559;664;752
2360;Dohis;147;291;306;316;331;581;669;778;876
2360;Dolignon;140;276;291;301;316;553;635;743;838
2600;Dommiers;159;315;330;340;355;631;726;837;940
2310;Domptin;141;278;293;303;318;557;640;748;844
2450;Dorengt;178;355;370;380;395;709;816;931;1042
2590;Douchy;181;361;376;386;401;722;830;946;1058
2130;Dravegny;113;221;236;246;261;441;507;609;693
2210;Droizy;149;295;310;320;335;590;678;788;887
2480;Dury;186;371;386;396;411;742;854;971;1085
2350;Ébouleau;148;293;308;318;333;586;673;783;881
2500;Effry;175;348;363;373;388;697;801;916;1026
2260;Englancourt;174;346;361;371;386;693;797;911;1021
2290;Épagny;145;287;302;312;327;573;659;768;865
2500;Éparcy;162;322;337;347;362;643;740;852;956
2400;Épaux-Bézu;105;204;219;229;244;408;469;570;651
2400;Épieds;127;249;264;274;289;499;574;679;769
2840;Eppes;127;249;264;274;289;499;574;679;769
2250;Erlon;144;285;300;310;325;569;654;763;860
2260;Erloy;176;351;366;376;391;701;806;921;1031
2170;Esquéhéries;186;371;386;396;411;742;854;971;1085
2690;Essigny-le-Grand;186;371;386;396;411;742;854;971;1085
2100;Essigny-le-Petit;178;355;370;380;395;709;816;931;1042
2570;Essises;85;163;178;188;203;326;374;471;543
2400;Essômes-sur-Marne;95;183;198;208;223;367;422;520;597
2420;Estrées;189;377;392;402;417;755;868;986;1101
2400;Étampes-sur-Marne;92;177;192;202;217;355;408;505;581
2110;Étaves-et-Bocquiaux;177;353;368;378;393;705;811;926;1037
2000;Étouvelles;141;278;293;303;318;557;640;748;844
2580;Étréaupont;168;334;349;359;374;668;768;882;988
2590;Étreillers;180;359;374;384;399;718;825;941;1053
2400;Étrépilly;162;322;337;347;362;643;740;852;956
2510;Étreux;178;355;370;380;395;709;816;931;1042
2190;Évergnicourt;102;198;213;223;238;396;455;555;634
2320;Faucoucourt;151;299;314;324;339;598;688;797;897
2600;Faverolles;237;476;491;501;516;953;1096;1223;1358
2100;Fayet;174;346;361;371;386;693;797;911;1021
2130;Fère-en-Tardenois;118;231;246;256;271;462;531;634;720
2450;Fesmy-le-Sart;185;369;384;394;409;738;849;966;1080
2840;Festieux;118;231;246;256;271;462;531;634;720
2110;Fieulaine;180;359;374;384;399;718;825;941;1053
2000;Filain;130;256;271;281;296;511;588;694;785
2120;Flavigny-le-Grand-et-Beaurain;171;340;355;365;380;680;782;896;1004
2520;Flavy-le-Martel;181;361;376;386;401;722;830;946;1058
2600;Fleury;153;303;318;328;343;606;697;807;908
2590;Fluquières;178;355;370;380;395;709;816;931;1042
2670;Folembray;173;344;359;369;384;689;792;906;1015
2110;Fonsomme;181;361;376;386;401;722;830;946;1058
2680;Fontaine-lès-Clercs;170;338;353;363;378;676;778;892;999
2140;Fontaine-lès-Vervins;163;324;339;349;364;647;744;857;962
2110;Fontaine-Notre-Dame;181;361;376;386;401;722;830;946;1058
2110;Fontaine-Uterte;180;359;374;384;399;718;825;941;1053
2170;Fontenelle;184;367;382;392;407;734;844;961;1074
2540;Fontenelle-en-Brie;78;148;163;173;188;297;341;436;506
2290;Fontenoy;136;268;283;293;308;536;616;723;817
2590;Foreste;184;367;382;392;407;734;844;961;1074
2650;Fossoy;80;153;168;178;193;305;351;446;517
2870;Fourdrain;159;315;330;340;355;631;726;837;940
2760;Francilly-Selency;174;346;361;371;386;693;797;911;1021
2140;Franqueville;164;326;341;351;366;652;749;862;967
2380;Fresnes;136;268;283;293;308;536;616;723;817
2130;Fresnes-en-Tardenois;114;223;238;248;263;445;512;614;699
2230;Fresnoy-le-Grand;186;371;386;396;411;742;854;971;1085
2800;Fressancourt;156;309;324;334;349;619;711;822;924
2700;Frières-Faillouël;170;338;353;363;378;676;778;892;999
2260;Froidestrées;172;342;357;367;382;685;787;901;1010
2270;Froidmont-Cohartille;137;270;285;295;310;540;621;728;822
2810;Gandelu;108;210;225;235;250;421;484;585;667
2430;Gauchy;166;330;345;355;370;660;759;872;978
2140;Gercy;157;311;326;336;351;623;716;827;929
2260;Gergny;170;338;353;363;378;676;778;892;999
2590;Germaine;181;361;376;386;401;722;830;946;1058
2160;Gernicourt;98;190;205;215;230;379;436;535;613
2440;Gibercourt;173;344;359;369;384;689;792;906;1015
2350;Gizy;140;276;291;301;316;553;635;743;838
2400;Gland;131;258;273;283;298;515;593;698;790
2160;Glennes;100;194;209;219;234;388;446;545;624
2820;Goudelancourt-lès-Berrieux;113;221;236;246;261;441;507;609;693
2350;Goudelancourt-lès-Pierrepont;147;291;306;316;331;581;669;778;876
2130;Goussancourt;104;202;217;227;242;404;465;565;645
2420;Gouy;192;384;399;409;424;767;882;1000;1117
2350;Grandlup-et-Fay;142;280;295;305;320;561;645;753;849
2360;Grandrieux;141;278;293;303;318;557;640;748;844
2210;Grand-Rozoy;129;254;269;279;294;507;583;689;779
2120;Grand-Verly;175;348;363;373;388;697;801;916;1026
2100;Gricourt;178;355;370;380;395;709;816;931;1042
2210;Grisolles;131;258;273;283;298;515;593;698;790
2140;Gronard;157;311;326;336;351;623;716;827;929
2110;Grougis;181;361;376;386;401;722;830;946;1058
2680;Grugies;166;330;345;355;370;660;759;872;978
2190;Guignicourt;101;196;211;221;236;392;450;550;629
2120;Guise;167;332;347;357;372;664;763;877;983
2300;Guivry;177;353;368;378;393;705;811;926;1037
2300;Guny;142;280;295;305;320;561;645;753;849
2160;Guyencourt;98;190;205;215;230;379;436;535;613
2510;Hannapes;177;353;368;378;393;705;811;926;1037
2480;Happencourt;174;346;361;371;386;693;797;911;1021
2600;Haramont;152;301;316;326;341;602;692;802;903
2140;Harcigny;145;287;302;312;327;573;659;768;865
2420;Hargicourt;190;379;394;404;419;759;873;991;1106
2100;Harly;169;336;351;361;376;672;773;887;994
2210;Hartennes-et-Taux;146;289;304;314;329;577;664;773;870
2140;Hary;145;287;302;312;327;573;659;768;865
2810;Hautevesnes;142;280;295;305;320;561;645;753;849
2120;Hauteville;171;340;355;365;380;680;782;896;1004
2140;Haution;169;336;351;361;376;672;773;887;994
2440;Hinacourt;175;348;363;373;388;697;801;916;1026
2500;Hirson;166;330;345;355;370;660;759;872;978
2760;Holnon;174;346;361;371;386;693;797;911;1021
2720;Homblières;171;340;355;365;380;680;782;896;1004
2140;Houry;154;305;320;330;345;610;702;812;913
2250;Housset;154;305;320;330;345;610;702;812;913
2510;Iron;175;348;363;373;388;697;801;916;1026
2240;Itancourt;170;338;353;363;378;676;778;892;999
2360;Iviers;147;291;306;316;331;581;669;778;876
2850;Jaulgonne;85;163;178;188;203;326;374;471;543
2490;Jeancourt;187;373;388;398;413;746;858;976;1090
2140;Jeantes;155;307;322;332;347;614;707;817;919
2420;Joncourt;189;377;392;402;417;755;868;986;1101
2220;Jouaignes;112;219;234;244;259;437;503;604;688
2380;Jumencourt;148;293;308;318;333;586;673;783;881
2160;Jumigny;118;231;246;256;271;462;531;634;720
2480;Jussy;178;355;370;380;395;709;816;931;1042
2880;Juvigny;127;249;264;274;289;499;574;679;769
2190;Juvincourt-et-Damary;106;206;221;231;246;412;474;575;656
2140;La Bouteille;167;332;347;357;372;664;763;877;983
2260;La Capelle;176;351;366;376;391;701;806;921;1031
2540;La Celle-sous-Montmirail;74;140;155;165;180;280;322;416;484
2330;La Chapelle-Monthodon;70;132;147;157;172;264;303;397;463
2570;La Chapelle-sur-Chézy;87;167;182;192;207;334;384;481;554
2210;La Croix-sur-Ourcq;136;268;283;293;308;536;616;723;817
2800;La Fère;153;303;318;328;343;606;697;807;908
2270;La Ferté-Chevresis;156;309;324;334;349;619;711;822;924
2460;La Ferté-Milon;151;299;314;324;339;598;688;797;897
2260;La Flamengrie;179;357;372;382;397;713;820;936;1047
2500;La Hérie;163;324;339;349;364;647;744;857;962
2190;La Malmaison;114;223;238;248;263;445;512;614;699
2250;La Neuville-Bosmont;150;297;312;322;337;594;683;793;892
2300;La Neuville-en-Beine;175;348;363;373;388;697;801;916;1026
2250;La Neuville-Housset;153;303;318;328;343;606;697;807;908
2450;La Neuville-lès-Dorengt;178;355;370;380;395;709;816;931;1042
2150;La Selve;121;237;252;262;277;474;545;649;736
2140;La Vallée-au-Blé;167;332;347;357;372;664;763;877;983
2110;La Vallée-Mulâtre;185;369;384;394;409;738;849;966;1080
2340;La Ville-aux-Bois-lès-Dizy;131;258;273;283;298;515;593;698;790
2160;La Ville-aux-Bois-lès-Pontavert;109;212;227;237;252;425;488;590;672
2880;Laffaux;128;252;267;277;292;503;578;684;774
2140;Laigny;167;332;347;357;372;664;763;877;983
2590;Lanchy;184;367;382;392;407;734;844;961;1074
2120;Landifay-et-Bertaignemont;163;324;339;349;364;647;744;857;962
2140;Landouzy-la-Cour;167;332;347;357;372;664;763;877;983
2140;Landouzy-la-Ville;160;318;333;343;358;635;730;842;946
2380;Landricourt;146;289;304;314;329;577;664;773;870
2000;Laniscourt;146;289;304;314;329;577;664;773;870
2000;Laon;138;256;271;281;296;511;588;694;785
2150;Lappion;129;254;269;279;294;507;583;689;779
2600;Largny-sur-Automne;154;305;320;330;345;610;702;812;913
2210;Latilly;135;266;281;291;306;532;612;718;811
2210;Launoy;130;256;271;281;296;511;588;694;785
2860;Laval-en-Laonnois;145;287;302;312;327;573;659;768;865
2450;Lavaqueresse;177;353;368;378;393;705;811;926;1037
2600;Laversine;153;303;318;328;343;606;697;807;908
2420;Le Catelet;191;381;396;406;421;763;877;995;1112
2850;Le Charmel;117;229;244;254;269;458;526;629;715
2120;Le Hérie-la-Viéville;159;315;330;340;355;631;726;837;940
2170;Le Nouvion-en-Thiérache;188;375;390;400;415;751;863;981;1096
2210;Le Plessier-Huleu;143;282;297;307;322;565;650;758;854
2140;Le Sourd;165;328;343;353;368;656;754;867;972
2340;Le Thuel;128;252;267;277;292;503;578;684;774
2490;Le Verguier;186;371;386;396;411;742;854;971;1085
2420;Lehaucourt;182;363;378;388;403;726;835;951;1063
2140;Lemé;164;326;341;351;366;652;749;862;967
2420;Lempire;189;377;392;402;417;755;868;986;1101
2540;L'Épine-aux-Bois;79;150;165;175;190;301;346;441;511
2260;Lerzy;173;344;359;369;384;689;792;906;1015
2360;Les Autels;148;293;308;318;333;586;673;783;881
2170;Leschelle;181;361;376;386;401;722;830;946;1058
2100;Lesdins;175;348;363;373;388;697;801;916;1026
2220;Lesges;115;225;240;250;265;449;517;619;704
2120;Lesquielles-Saint-Germain;171;340;355;365;380;680;782;896;1004
2380;Leuilly-sous-Coucy;133;262;277;287;302;524;602;708;801
2880;Leury;132;260;275;285;300;520;597;703;795
2500;Leuze;155;307;322;332;347;614;707;817;919
2420;Levergies;186;371;386;396;411;742;854;971;1085
2220;Lhuys;108;210;225;235;250;421;484;585;667
2810;Licy-Clignon;136;268;283;293;308;536;616;723;817
2860;Lierval;129;254;269;279;294;507;583;689;779
2350;Liesse-Notre-Dame;127;249;264;274;289;499;574;679;769
2700;Liez;164;326;341;351;366;652;749;862;967
2220;Limé;107;208;223;233;248;416;479;580;661
2340;Lislet;130;256;271;281;296;511;588;694;785
2320;Lizy;150;297;312;322;337;594;683;793;892
2500;Logny-lès-Aubenton;152;301;316;326;341;602;692;802;903
2600;Longpont;152;301;316;326;341;602;692;802;903
2160;Longueval-Barbonval;103;200;215;225;240;400;460;560;640
2190;Lor;104;202;217;227;242;404;465;565;645
2600;Louâtre;149;295;310;320;335;590;678;788;887
2130;Loupeigne;111;216;231;241;256;433;498;599;683
2400;Lucy-le-Bocage;105;204;219;229;244;408;469;570;651
2140;Lugny;150;297;312;322;337;594;683;793;892
2500;Luzoir;173;344;359;369;384;689;792;906;1015
2440;Ly-Fontaine;167;332;347;357;372;664;763;877;983
2220;Maast-et-Violaine;129;254;269;279;294;507;583;689;779
2350;Mâchecourt;146;289;304;314;329;577;664;773;870
2470;Macogny;143;282;297;307;322;565;650;758;854
2120;Macquigny;174;346;361;371;386;693;797;911;1021
2420;Magny-la-Fosse;185;369;384;394;409;738;849;966;1080
2490;Maissemy;178;355;370;380;395;709;816;931;1042
2160;Maizy;107;208;223;233;248;416;479;580;661
2120;Malzy;176;351;366;376;391;701;806;921;1031
2300;Manicamp;174;346;361;371;386;693;797;911;1021
2350;Marchais;146;289;304;314;329;577;664;773;870
2540;Marchais-en-Brie;75;142;157;167;182;284;327;421;490
2720;Marcy;173;344;359;369;384;689;792;906;1015
2250;Marcy-sous-Marle;148;293;308;318;333;586;673;783;881
2300;Marest-Dampcourt;173;344;359;369;384;689;792;906;1015
2130;Mareuil-en-Dôle;110;214;229;239;254;429;493;595;677
2140;Marfontaine;155;307;322;332;347;614;707;817;919
2880;Margival;125;245;260;270;285;491;564;669;758
2810;Marigny-en-Orxois;108;210;225;235;250;421;484;585;667
2470;Marizy-Sainte-Geneviève;122;239;254;264;279;478;550;654;742
2470;Marizy-Saint-Mard;118;231;246;256;271;462;531;634;720
2250;Marle;147;291;306;316;331;581;669;778;876
