CP;Commune;Distance;1-2;3-4;5-6;7-8;9-12;13-16;17-31;32-54
2290;Bieuxy;141;165,25;195,25;225,25;245,25;330,5;380,075;413,125;462,7
2860;Bièvres;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
2200;Billy-sur-Aisne;122;144,6666667;174,6666667;204,6666667;224,6666667;289,3333333;332,7333333;361,6666667;405,0666667
2210;Billy-sur-Ourcq;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
2160;Blanzy-lès-Fismes;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
2300;Blérancourt;181;208,5833333;238,5833333;268,5833333;288,5833333;417,1666667;479,7416667;521,4583333;584,0333333
2400;Blesmes;93;113,25;143,25;173,25;193,25;226,5;260,475;283,125;317,1
2110;Bohain-en-Vermandois;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
2270;Bois-lès-Pargny;146;170,6666667;200,6666667;230,6666667;250,6666667;341,3333333;392,5333333;426,6666667;477,8666667
2350;Boncourt;146;170,6666667;200,6666667;230,6666667;250,6666667;341,3333333;392,5333333;426,6666667;477,8666667
2400;Bonneil;96;116,5;146,5;176,5;196,5;233;267,95;291,25;326,2
2400;Bonnesvalyn;132;155,5;185,5;215,5;235,5;311;357,65;388,75;435,4
2420;Bony;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
2250;Bosmont-sur-Serre;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
2860;Bouconville-Vauclair;114;136;166;196;216;272;312,8;340;380,8
2450;Boué;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
2160;Bouffignereux;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
2400;Bouresches;132;155,5;185,5;215,5;235,5;311;357,65;388,75;435,4
2160;Bourg-et-Comin;107;128,4166667;158,4166667;188,4166667;208,4166667;256,8333333;295,3583333;321,0416667;359,5666667
2300;Bourguignon-sous-Coucy;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
2000;Bourguignon-sous-Montbavin;146;170,6666667;200,6666667;230,6666667;250,6666667;341,3333333;392,5333333;426,6666667;477,8666667
2220;Braine;109;130,5833333;160,5833333;190,5833333;210,5833333;261,1666667;300,3416667;326,4583333;365,6333333
2320;Brancourt-en-Laonnois;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
2110;Brancourt-le-Grand;188;216,1666667;246,1666667;276,1666667;296,1666667;432,3333333;497,1833333;540,4166667;605,2666667
2400;Brasles;128;151,1666667;181,1666667;211,1666667;231,1666667;302,3333333;347,6833333;377,9166667;423,2666667
2480;Bray-Saint-Christophe;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
2880;Braye;127;150,0833333;180,0833333;210,0833333;230,0833333;300,1666667;345,1916667;375,2083333;420,2333333
2000;Braye-en-Laonnois;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
2140;Braye-en-Thiérache;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
2210;Brécy;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
2220;Brenelle;112;133,8333333;163,8333333;193,8333333;213,8333333;267,6666667;307,8166667;334,5833333;374,7333333
2210;Breny;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
2870;Brie;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
2240;Brissay-Choigny;157;182,5833333;212,5833333;242,5833333;262,5833333;365,1666667;419,9416667;456,4583333;511,2333333
2240;Brissy-Hamégicourt;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
2810;Brumetz;144;168,5;198,5;228,5;248,5;337;387,55;421,25;471,8
2360;Brunehamel;144;168,5;198,5;228,5;248,5;337;387,55;421,25;471,8
2860;Bruyères-et-Montbérault;126;149;179;209;229;298;342,7;372,5;417,2
2130;Bruyères-sur-Fère;123;145,75;175,75;205,75;225,75;291,5;335,225;364,375;408,1
2220;Bruys;109;130,5833333;160,5833333;190,5833333;210,5833333;261,1666667;300,3416667;326,4583333;365,6333333
2500;Bucilly;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
2880;Bucy-le-Long;121;143,5833333;173,5833333;203,5833333;223,5833333;287,1666667;330,2416667;358,9583333;402,0333333
2870;Bucy-lès-Cerny;148;172,8333333;202,8333333;232,8333333;252,8333333;345,6666667;397,5166667;432,0833333;483,9333333
2350;Bucy-lès-Pierrepont;132;155,5;185,5;215,5;235,5;311;357,65;388,75;435,4
2500;Buire;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
2620;Buironfosse;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
2140;Burelles;157;182,5833333;212,5833333;242,5833333;262,5833333;365,1666667;419,9416667;456,4583333;511,2333333
2810;Bussiares;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
2200;Buzancy;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
2300;Caillouël-Crépigny;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
2300;Camelin;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
2680;Castres;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
2490;Caulaincourt;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
2300;Caumont;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
2330;Celles-lès-Condé;72;90,5;120,5;150,5;170,5;181;208,15;226,25;253,4
2370;Celles-sur-Aisne;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
2240;Cerizy;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
2860;Cerny-en-Laonnois;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
2870;Cerny-lès-Bucy;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
2220;Cerseuil;111;132,75;162,75;192,75;212,75;265,5;305,325;331,875;371,7
2320;Cessières;148;172,8333333;202,8333333;232,8333333;252,8333333;345,6666667;397,5166667;432,0833333;483,9333333
