cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
77260;Sept-Sorts;105;177;192;207;227;354;389;475;522
77700;Serris;125;214;229;244;264;429;472;565;616
77170;Servon;135;233;248;263;283;466;513;610;663
77640;Signy-Signets;110;186;201;216;236;373;410;497;546
77520;Sigy;100;168;183;198;218;335;369;452;499
77115;Sivry-Courtry;135;233;248;263;283;466;513;610;663
77520;Sognolles-en-Montois;100;168;183;198;218;335;369;452;499
77111;Soignolles-en-Brie;130;224;239;254;274;448;492;587;639
77650;Soisy-Bouy;90;149;164;179;199;298;327;407;452
77111;Solers;125;214;229;244;264;429;472;565;616
77460;Souppes-sur-Loing;155;271;286;301;321;541;595;700;757
77171;Sourdun;85;139;154;169;189;279;307;385;428
77440;Tancrou;110;186;201;216;236;373;410;497;546
77520;Thénisy;105;177;192;207;227;354;389;475;522
77230;Thieux;145;252;267;282;302;504;554;655;710
77810;Thomery;140;243;258;273;293;485;534;632;686
77400;Thorigny-sur-Marne;135;233;248;263;283;466;513;610;663
77940;Thoury-Férottes;135;233;248;263;283;466;513;610;663
77163;Tigeaux;115;196;211;226;246;391;430;520;569
77130;La Tombe;120;205;220;235;255;410;451;542;593
77200;Torcy;135;233;248;263;283;466;513;610;663
77131;Touquin;105;177;192;207;227;354;389;475;522
77220;Tournan-en-Brie;125;214;229;244;264;429;472;565;616
77123;Tousson;175;308;323;338;358;616;678;790;850
77510;La Trétoire;95;158;173;188;208;316;348;430;475
77710;Treuzy-Levelay;145;252;267;282;302;504;554;655;710
77450;Trilbardou;130;224;239;254;274;448;492;587;639
77470;Trilport;120;205;220;235;255;410;451;542;593
77440;Trocy-en-Multien;120;205;220;235;255;410;451;542;593
77760;Ury;155;271;286;301;321;541;595;700;757
77260;Ussy-sur-Marne;110;186;201;216;236;373;410;497;546
77360;Vaires-sur-Marne;135;233;248;263;283;466;513;610;663
77830;Valence-en-Brie;130;224;239;254;274;448;492;587;639
77370;Vanvillé;105;177;192;207;227;354;389;475;522
77130;Varennes-sur-Seine;125;214;229;244;264;429;472;565;616
77910;Varreddes;120;205;220;235;255;410;451;542;593
77580;Vaucourtois;115;196;211;226;246;391;430;520;569
77123;Le Vaudoué;165;289;304;319;339;579;637;745;803
77141;Vaudoy-en-Brie;95;158;173;188;208;316;348;430;475
77000;Vaux-le-Pénil;140;243;258;273;293;485;534;632;686
77710;Vaux-sur-Lunain;140;243;258;273;293;485;534;632;686
77440;Vendrest;115;196;211;226;246;391;430;520;569
77250;Veneux-Les Sablons;140;243;258;273;293;485;534;632;686
77510;Verdelot;80;130;145;160;180;260;286;362;405
77390;Verneuil-l'Étang;120;205;220;235;255;410;451;542;593
77670;Vernou-la-Celle-sur-Seine;135;233;248;263;283;466;513;610;663
77240;Vert-Saint-Denis;140;243;258;273;293;485;534;632;686
77370;Vieux-Champagne;100;168;183;198;218;335;369;452;499
77450;Vignely;125;214;229;244;264;429;472;565;616
77710;Villebéon;140;243;258;273;293;485;534;632;686
77250;Villecerf;135;233;248;263;283;466;513;610;663
77710;Villemaréchal;140;243;258;273;293;485;534;632;686
77470;Villemareuil;115;196;211;226;246;391;430;520;569
77250;Villemer;140;243;258;273;293;485;534;632;686
77480;Villenauxe-la-Petite;100;168;183;198;218;335;369;452;499
77174;Villeneuve-le-Comte;120;205;220;235;255;410;451;542;593
77154;Villeneuve-les-Bordes;115;196;211;226;246;391;430;520;569
77174;Villeneuve-Saint-Denis;125;214;229;244;264;429;472;565;616
77230;Villeneuve-sous-Dammartin;150;261;276;291;311;523;575;677;733
77510;Villeneuve-sur-Bellot;90;149;164;179;199;298;327;407;452
77124;Villenoy;125;214;229;244;264;429;472;565;616
77270;Villeparisis;140;243;258;273;293;485;534;632;686
77410;Villeroy;130;224;239;254;274;448;492;587;639
77130;Ville-Saint-Jacques;130;224;239;254;274;448;492;587;639
77410;Villevaudé;135;233;248;263;283;466;513;610;663
77190;Villiers-en-Bière;145;252;267;282;302;504;554;655;710
77560;Villiers-Saint-Georges;75;121;136;151;171;241;265;340;382
77760;Villiers-sous-Grez;155;271;286;301;321;541;595;700;757
77580;Villiers-sur-Morin;115;196;211;226;246;391;430;520;569
77114;Villiers-sur-Seine;90;149;164;179;199;298;327;407;452
77480;Villuis;100;168;183;198;218;335;369;452;499
77520;Vimpelles;110;186;201;216;236;373;410;497;546
77230;Vinantes;140;243;258;273;293;485;534;632;686
77139;Vincy-Manœuvre;120;205;220;235;255;410;451;542;593
77540;Voinsles;105;177;192;207;227;354;389;475;522
77950;Voisenon;140;243;258;273;293;485;534;632;686
77580;Voulangis;115;196;211;226;246;391;430;520;569
77560;Voulton;80;130;145;160;180;260;286;362;405
77940;Voulx;130;224;239;254;274;448;492;587;639
77160;Vulaines-lès-Provins;95;158;173;188;208;316;348;430;475
77870;Vulaines-sur-Seine;140;243;258;273;293;485;534;632;686
77390;Yèbles;125;214;229;244;264;429;472;565;616
78660;Ablis;215;383;398;413;433;766;843;970;1038
78260;Achères;185;327;342;357;377;654;719;835;897
78113;Adainville;215;383;398;413;433;766;843;970;1038
78240;Aigremont;185;327;342;357;377;654;719;835;897
78660;Allainville;210;374;389;404;424;748;822;947;1014
78580;Les Alluets-le-Roi;195;346;361;376;396;691;760;880;944
78770;Andelu;200;355;370;385;405;710;781;902;968
78570;Andrésy;190;336;351;366;386;673;740;857;921
78790;Arnouville-lès-Mantes;210;374;389;404;424;748;822;947;1014
78410;Aubergenville;200;355;370;385;405;710;781;902;968
78610;Auffargis;200;355;370;385;405;710;781;902;968
78930;Auffreville-Brasseuil;210;374;389;404;424;748;822;947;1014
78126;Aulnay-sur-Mauldre;200;355;370;385;405;710;781;902;968
78770;Auteuil;200;355;370;385;405;710;781;902;968
78770;Autouillet;200;355;370;385;405;710;781;902;968
78870;Bailly;175;308;323;338;358;616;678;790;850
78550;Bazainville;210;374;389;404;424;748;822;947;1014
78580;Bazemont;195;346;361;376;396;691;760;880;944
78490;Bazoches-sur-Guyonne;195;346;361;376;396;691;760;880;944
78910;Béhoust;205;364;379;394;414;729;802;925;991
78270;Bennecourt;225;402;417;432;452;804;884;1015;1085
78650;Beynes;195;346;361;376;396;691;760;880;944
78270;Blaru;230;411;426;441;461;823;905;1037;1108
78930;Boinville-en-Mantois;210;374;389;404;424;748;822;947;1014
78660;Boinville-le-Gaillard;215;383;398;413;433;766;843;970;1038
78200;Boinvilliers;215;383;398;413;433;766;843;970;1038
78390;Bois-d'Arcy;185;327;342;357;377;654;719;835;897
78910;Boissets;220;393;408;423;443;785;864;992;1061
78125;La Boissière-École;220;393;408;423;443;785;864;992;1061
78200;Boissy-Mauvoisin;225;402;417;432;452;804;884;1015;1085
78490;Boissy-sans-Avoir;200;355;370;385;405;710;781;902;968
78830;Bonnelles;195;346;361;376;396;691;760;880;944
78270;Bonnières-sur-Seine;220;393;408;423;443;785;864;992;1061
78410;Bouafle;195;346;361;376;396;691;760;880;944
78380;Bougival;175;308;323;338;358;616;678;790;850
78113;Bourdonné;215;383;398;413;433;766;843;970;1038
78930;Breuil-Bois-Robert;210;374;389;404;424;748;822;947;1014
78980;Bréval;225;402;417;432;452;804;884;1015;1085
78610;Les Bréviaires;205;364;379;394;414;729;802;925;991
78440;Brueil-en-Vexin;205;364;379;394;414;729;802;925;991
78530;Buc;175;308;323;338;358;616;678;790;850
78200;Buchelay;210;374;389;404;424;748;822;947;1014
78830;Bullion;195;346;361;376;396;691;760;880;944
78955;Carrières-sous-Poissy;190;336;351;366;386;673;740;857;921
78420;Carrières-sur-Seine;175;308;323;338;358;616;678;790;850
78720;La Celle-les-Bordes;200;355;370;385;405;710;781;902;968
78170;La Celle-Saint-Cloud;175;308;323;338;358;616;678;790;850
78720;Cernay-la-Ville;195;346;361;376;396;691;760;880;944
78240;Chambourcy;185;327;342;357;377;654;719;835;897
78570;Chanteloup-les-Vignes;190;336;351;366;386;673;740;857;921
78130;Chapet;195;346;361;376;396;691;760;880;944
78117;Châteaufort;180;318;333;348;368;635;699;812;874
78400;Chatou;175;308;323;338;358;616;678;790;850
78270;Chaufour-lès-Bonnières;230;411;426;441;461;823;905;1037;1108
78450;Chavenay;185;327;342;357;377;654;719;835;897
78150;Le Chesnay;175;308;323;338;358;616;678;790;850
78460;Chevreuse;185;327;342;357;377;654;719;835;897
78460;Choisel;190;336;351;366;386;673;740;857;921
78910;Civry-la-Forêt;215;383;398;413;433;766;843;970;1038
78120;Clairefontaine-en-Yvelines;205;364;379;394;414;729;802;925;991
78340;Les Clayes-sous-Bois;185;327;342;357;377;654;719;835;897
78310;Coignières;195;346;361;376;396;691;760;880;944
78113;Condé-sur-Vesgre;215;383;398;413;433;766;843;970;1038
78700;Conflans-Sainte-Honorine;185;327;342;357;377;654;719;835;897
78790;Courgent;215;383;398;413;433;766;843;970;1038
78270;Cravent;230;411;426;441;461;823;905;1037;1108
78121;Crespières;190;336;351;366;386;673;740;857;921
78290;Croissy-sur-Seine;175;308;323;338;358;616;678;790;850
78111;Dammartin-en-Serve;220;393;408;423;443;785;864;992;1061
78720;Dampierre-en-Yvelines;190;336;351;366;386;673;740;857;921
78550;Dannemarie;215;383;398;413;433;766;843;970;1038
78810;Davron;190;336;351;366;386;673;740;857;921
78440;Drocourt;210;374;389;404;424;748;822;947;1014
78920;Ecquevilly;195;346;361;376;396;691;760;880;944
78990;Élancourt;190;336;351;366;386;673;740;857;921
78125;Émancé;220;393;408;423;443;785;864;992;1061
78680;Épône;200;355;370;385;405;710;781;902;968
78690;Les Essarts-le-Roi;200;355;370;385;405;710;781;902;968
78620;L'Étang-la-Ville;180;318;333;348;368;635;699;812;874
78740;Évecquemont;195;346;361;376;396;691;760;880;944
78410;La Falaise;200;355;370;385;405;710;781;902;968
78200;Favrieux;215;383;398;413;433;766;843;970;1038
78810;Feucherolles;185;327;342;357;377;654;719;835;897
78200;Flacourt;220;393;408;423;443;785;864;992;1061
78910;Flexanville;210;374;389;404;424;748;822;947;1014
78790;Flins-Neuve-Église;220;393;408;423;443;785;864;992;1061
78410;Flins-sur-Seine;200;355;370;385;405;710;781;902;968
78520;Follainville-Dennemont;215;383;398;413;433;766;843;970;1038
78330;Fontenay-le-Fleury;180;318;333;348;368;635;699;812;874
78200;Fontenay-Mauvoisin;215;383;398;413;433;766;843;970;1038
78440;Fontenay-Saint-Père;210;374;389;404;424;748;822;947;1014
78112;Fourqueux;180;318;333;348;368;635;699;812;874
78840;Freneuse;220;393;408;423;443;785;864;992;1061
78250;Gaillon-sur-Montcient;200;355;370;385;405;710;781;902;968
78490;Galluis;200;355;370;385;405;710;781;902;968
78950;Gambais;210;374;389;404;424;748;822;947;1014
78490;Gambaiseuil;210;374;389;404;424;748;822;947;1014
78890;Garancières;205;364;379;394;414;729;802;925;991
78440;Gargenville;205;364;379;394;414;729;802;925;991
78125;Gazeran;210;374;389;404;424;748;822;947;1014
78270;Gommecourt;225;402;417;432;452;804;884;1015;1085
78770;Goupillières;205;364;379;394;414;729;802;925;991
78930;Goussonville;205;364;379;394;414;729;802;925;991
78113;Grandchamp;220;393;408;423;443;785;864;992;1061
78550;Gressey;215;383;398;413;433;766;843;970;1038
78490;Grosrouvre;205;364;379;394;414;729;802;925;991
78520;Guernes;220;393;408;423;443;785;864;992;1061
78930;Guerville;210;374;389;404;424;748;822;947;1014
78440;Guitrancourt;210;374;389;404;424;748;822;947;1014
78280;Guyancourt;180;318;333;348;368;635;699;812;874
78250;Hardricourt;200;355;370;385;405;710;781;902;968
78790;Hargeville;210;374;389;404;424;748;822;947;1014
78113;La Hauteville;220;393;408;423;443;785;864;992;1061
78580;Herbeville;195;346;361;376;396;691;760;880;944
78125;Hermeray;215;383;398;413;433;766;843;970;1038
78550;Houdan;215;383;398;413;433;766;843;970;1038
78800;Houilles;175;308;323;338;358;616;678;790;850
78440;Issou;205;364;379;394;414;729;802;925;991
78440;Jambville;205;364;379;394;414;729;802;925;991
78270;Jeufosse;225;402;417;432;452;804;884;1015;1085
78760;Jouars-Pontchartrain;195;346;361;376;396;691;760;880;944
78350;Jouy-en-Josas;175;308;323;338;358;616;678;790;850
78200;Jouy-Mauvoisin;215;383;398;413;433;766;843;970;1038
78580;Jumeauville;205;364;379;394;414;729;802;925;991
78820;Juziers;205;364;379;394;414;729;802;925;991
78440;Lainville-en-Vexin;210;374;389;404;424;748;822;947;1014
78320;Lévis-Saint-Nom;195;346;361;376;396;691;760;880;944
78520;Limay;210;374;389;404;424;748;822;947;1014
78270;Limetz-Villez;230;411;426;441;461;823;905;1037;1108
78350;Les Loges-en-Josas;175;308;323;338;358;616;678;790;850
78270;Lommoye;225;402;417;432;452;804;884;1015;1085
78980;Longnes;225;402;417;432;452;804;884;1015;1085
78730;Longvilliers;200;355;370;385;405;710;781;902;968
78430;Louveciennes;175;308;323;338;358;616;678;790;850
78200;Magnanville;210;374;389;404;424;748;822;947;1014
78114;Magny-les-Hameaux;180;318;333;348;368;635;699;812;874
78600;Maisons-Laffitte;175;308;323;338;358;616;678;790;850
78200;Mantes-la-Jolie;210;374;389;404;424;748;822;947;1014
78200;Mantes-la-Ville;210;374;389;404;424;748;822;947;1014
78770;Marcq;200;355;370;385;405;710;781;902;968
78490;Mareil-le-Guyon;195;346;361;376;396;691;760;880;944
78750;Mareil-Marly;180;318;333;348;368;635;699;812;874
78124;Mareil-sur-Mauldre;195;346;361;376;396;691;760;880;944
78160;Marly-le-Roi;180;318;333;348;368;635;699;812;874
78580;Maule;195;346;361;376;396;691;760;880;944
78550;Maulette;215;383;398;413;433;766;843;970;1038
78780;Maurecourt;190;336;351;366;386;673;740;857;921
78310;Maurepas;190;336;351;366;386;673;740;857;921
78670;Médan;190;336;351;366;386;673;740;857;921
78200;Ménerville;220;393;408;423;443;785;864;992;1061
78490;Méré;200;355;370;385;405;710;781;902;968
78270;Méricourt;220;393;408;423;443;785;864;992;1061
78600;Le Mesnil-le-Roi;180;318;333;348;368;635;699;812;874
78320;Le Mesnil-Saint-Denis;195;346;361;376;396;691;760;880;944
78490;Les Mesnuls;200;355;370;385;405;710;781;902;968
78250;Meulan-en-Yvelines;200;355;370;385;405;710;781;902;968
78970;Mézières-sur-Seine;205;364;379;394;414;729;802;925;991
78250;Mézy-sur-Seine;200;355;370;385;405;710;781;902;968
78940;Millemont;205;364;379;394;414;729;802;925;991
78470;Milon-la-Chapelle;185;327;342;357;377;654;719;835;897
78125;Mittainville;220;393;408;423;443;785;864;992;1061
78840;Moisson;230;411;426;441;461;823;905;1037;1108
78980;Mondreville;225;402;417;432;452;804;884;1015;1085
78124;Montainville;195;346;361;376;396;691;760;880;944
78440;Montalet-le-Bois;205;364;379;394;414;729;802;925;991
78790;Montchauvet;215;383;398;413;433;766;843;970;1038
78360;Montesson;175;308;323;338;358;616;678;790;850
78490;Montfort-l'Amaury;200;355;370;385;405;710;781;902;968
78180;Montigny-le-Bretonneux;185;327;342;357;377;654;719;835;897
78630;Morainvilliers;190;336;351;366;386;673;740;857;921
78270;Mousseaux-sur-Seine;225;402;417;432;452;804;884;1015;1085
78790;Mulcent;215;383;398;413;433;766;843;970;1038
78130;Les Mureaux;195;346;361;376;396;691;760;880;944
78640;Neauphle-le-Château;195;346;361;376;396;691;760;880;944
78640;Neauphle-le-Vieux;195;346;361;376;396;691;760;880;944
78980;Neauphlette;225;402;417;432;452;804;884;1015;1085
78410;Nézel;200;355;370;385;405;710;781;902;968
78590;Noisy-le-Roi;180;318;333;348;368;635;699;812;874
78250;Oinville-sur-Montcient;205;364;379;394;414;729;802;925;991
78125;Orcemont;215;383;398;413;433;766;843;970;1038
78910;Orgerus;210;374;389;404;424;748;822;947;1014
78630;Orgeval;190;336;351;366;386;673;740;857;921
78125;Orphin;215;383;398;413;433;766;843;970;1038
78660;Orsonville;215;383;398;413;433;766;843;970;1038
78910;Orvilliers;215;383;398;413;433;766;843;970;1038
78910;Osmoy;210;374;389;404;424;748;822;947;1014
78660;Paray-Douaville;215;383;398;413;433;766;843;970;1038
78230;Le Pecq;175;308;323;338;358;616;678;790;850
78200;Perdreauville;215;383;398;413;433;766;843;970;1038
78610;Le Perray-en-Yvelines;205;364;379;394;414;729;802;925;991
78370;Plaisir;190;336;351;366;386;673;740;857;921
78125;Poigny-la-Forêt;210;374;389;404;424;748;822;947;1014
78300;Poissy;185;327;342;357;377;654;719;835;897
78730;Ponthévrard;205;364;379;394;414;729;802;925;991
78440;Porcheville;205;364;379;394;414;729;802;925;991
78560;Le Port-Marly;175;308;323;338;358;616;678;790;850
78270;Port-Villez;230;411;426;441;461;823;905;1037;1108
78910;Prunay-le-Temple;215;383;398;413;433;766;843;970;1038
78660;Prunay-en-Yvelines;215;383;398;413;433;766;843;970;1038
78940;La Queue-les-Yvelines;205;364;379;394;414;729;802;925;991
78125;Raizeux;215;383;398;413;433;766;843;970;1038
78120;Rambouillet;205;364;379;394;414;729;802;925;991
78590;Rennemoulin;180;318;333;348;368;635;699;812;874
78550;Richebourg;215;383;398;413;433;766;843;970;1038
78730;Rochefort-en-Yvelines;200;355;370;385;405;710;781;902;968
78150;Rocquencourt;175;308;323;338;358;616;678;790;850
78270;Rolleboise;220;393;408;423;443;785;864;992;1061
78790;Rosay;215;383;398;413;433;766;843;970;1038
78710;Rosny-sur-Seine;215;383;398;413;433;766;843;970;1038
78440;Sailly;205;364;379;394;414;729;802;925;991
78730;Saint-Arnoult-en-Yvelines;200;355;370;385;405;710;781;902;968
78210;Saint-Cyr-l'École;180;318;333;348;368;635;699;812;874
78720;Saint-Forget;190;336;351;366;386;673;740;857;921
78640;Saint-Germain-de-la-Grange;195;346;361;376;396;691;760;880;944
78100;Saint-Germain-en-Laye;180;318;333;348;368;635;699;812;874
78125;Saint-Hilarion;215;383;398;413;433;766;843;970;1038
78980;Saint-Illiers-la-Ville;225;402;417;432;452;804;884;1015;1085
78980;Saint-Illiers-le-Bois;230;411;426;441;461;823;905;1037;1108
78470;Saint-Lambert;185;327;342;357;377;654;719;835;897
78610;Saint-Léger-en-Yvelines;210;374;389;404;424;748;822;947;1014
78660;Saint-Martin-de-Bréthencourt;210;374;389;404;424;748;822;947;1014
78790;Saint-Martin-des-Champs;210;374;389;404;424;748;822;947;1014
78520;Saint-Martin-la-Garenne;215;383;398;413;433;766;843;970;1038
78730;Sainte-Mesme;205;364;379;394;414;729;802;925;991
78860;Saint-Nom-la-Bretèche;180;318;333;348;368;635;699;812;874
78470;Saint-Rémy-lès-Chevreuse;185;327;342;357;377;654;719;835;897
78690;Saint-Rémy-l'Honoré;200;355;370;385;405;710;781;902;968
78500;Sartrouville;175;308;323;338;358;616;678;790;850
78650;Saulx-Marchais;200;355;370;385;405;710;781;902;968
78720;Senlisse;195;346;361;376;396;691;760;880;944
78790;Septeuil;215;383;398;413;433;766;843;970;1038
78200;Soindres;215;383;398;413;433;766;843;970;1038
78120;Sonchamp;205;364;379;394;414;729;802;925;991
78910;Tacoignières;210;374;389;404;424;748;822;947;1014
78113;Le Tartre-Gaudran;220;393;408;423;443;785;864;992;1061
78980;Le Tertre-Saint-Denis;220;393;408;423;443;785;864;992;1061
78250;Tessancourt-sur-Aubette;200;355;370;385;405;710;781;902;968
78850;Thiverval-Grignon;190;336;351;366;386;673;740;857;921
78770;Thoiry;205;364;379;394;414;729;802;925;991
78790;Tilly;220;393;408;423;443;785;864;992;1061
78117;Toussus-le-Noble;180;318;333;348;368;635;699;812;874
78190;Trappes;185;327;342;357;377;654;719;835;897
78490;Le Tremblay-sur-Mauldre;195;346;361;376;396;691;760;880;944
78510;Triel-sur-Seine;195;346;361;376;396;691;760;880;944
78740;Vaux-sur-Seine;195;346;361;376;396;691;760;880;944
78140;Vélizy-Villacoublay;170;299;314;329;349;598;657;767;827
78480;Verneuil-sur-Seine;195;346;361;376;396;691;760;880;944
78540;Vernouillet;190;336;351;366;386;673;740;857;921
78320;La Verrière;190;336;351;366;386;673;740;857;921
78000;Versailles;175;308;323;338;358;616;678;790;850
78930;Vert;215;383;398;413;433;766;843;970;1038
78110;Le Vésinet;175;308;323;338;358;616;678;790;850
78490;Vicq;200;355;370;385;405;710;781;902;968
78125;Vieille-Église-en-Yvelines;200;355;370;385;405;710;781;902;968
78270;La Villeneuve-en-Chevrie;225;402;417;432;452;804;884;1015;1085
78670;Villennes-sur-Seine;185;327;342;357;377;654;719;835;897
78450;Villepreux;185;327;342;357;377;654;719;835;897
78930;Villette;215;383;398;413;433;766;843;970;1038
78770;Villiers-le-Mahieu;205;364;379;394;414;729;802;925;991
78640;Villiers-Saint-Fréderic;195;346;361;376;396;691;760;880;944
78220;Viroflay;170;299;314;329;349;598;657;767;827
78960;Voisins-le-Bretonneux;185;327;342;357;377;654;719;835;897
91150;Abbéville-la-Rivière;191;338;353;368;388;676;744;862;925
91670;Angerville;205;364;379;394;414;729;802;925;991
91470;Angervilliers;190;336;351;366;386;673;740;857;921
91290;Arpajon;170;299;314;329;349;598;657;767;827
91690;Arrancourt;195;346;361;376;396;691;760;880;944
91200;Athis-Mons;155;271;286;301;321;541;595;700;757
91410;Authon-la-Plaine;205;364;379;394;414;729;802;925;991
91830;Auvernaux;160;280;295;310;330;560;616;722;780
91580;Auvers-Saint-Georges;185;327;342;357;377;654;719;835;897
91630;Avrainville;175;308;323;338;358;616;678;790;850
91160;Ballainvilliers;165;289;304;319;339;579;637;745;803
91610;Ballancourt-sur-Essonne;165;289;304;319;339;579;637;745;803
91590;Baulne;170;299;314;329;349;598;657;767;827
91570;Bièvres;170;299;314;329;349;598;657;767;827
91150;Blandy;190;336;351;366;386;673;740;857;921
91720;Boigneville;175;308;323;338;358;616;678;790;850
91150;Bois-Herpin;185;327;342;357;377;654;719;835;897
91690;Boissy-la-Rivière;195;346;361;376;396;691;760;880;944
91590;Boissy-le-Cutté;175;308;323;338;358;616;678;790;850
91870;Boissy-le-Sec;195;346;361;376;396;691;760;880;944
91790;Boissy-sous-Saint-Yon;175;308;323;338;358;616;678;790;850
91070;Bondoufle;160;280;295;310;330;560;616;722;780
91470;Boullay-les-Troux;190;336;351;366;386;673;740;857;921
91850;Bouray-sur-Juine;170;299;314;329;349;598;657;767;827
91800;Boussy-Saint-Antoine;140;243;258;273;293;485;534;632;686
91150;Boutervilliers;195;346;361;376;396;691;760;880;944
91820;Boutigny-sur-Essonne;170;299;314;329;349;598;657;767;827
91880;Bouville;175;308;323;338;358;616;678;790;850
91220;Brétigny-sur-Orge;165;289;304;319;339;579;637;745;803
91650;Breuillet;180;318;333;348;368;635;699;812;874
91650;Breux-Jouy;180;318;333;348;368;635;699;812;874
91150;Brières-les-Scellés;190;336;351;366;386;673;740;857;921
91640;Briis-sous-Forges;185;327;342;357;377;654;719;835;897
91150;Brouy;185;327;342;357;377;654;719;835;897
91800;Brunoy;145;252;267;282;302;504;554;655;710
91680;Bruyères-le-Châtel;175;308;323;338;358;616;678;790;850
91720;Buno-Bonnevaux;170;299;314;329;349;598;657;767;827
91440;Bures-sur-Yvette;175;308;323;338;358;616;678;790;850
91590;Cerny;170;299;314;329;349;598;657;767;827
91780;Chalo-Saint-Mars;195;346;361;376;396;691;760;880;944
91740;Chalou-Moulineux;200;355;370;385;405;710;781;902;968
91730;Chamarande;180;318;333;348;368;635;699;812;874
91750;Champcueil;160;280;295;310;330;560;616;722;780
91160;Champlan;165;289;304;319;339;579;637;745;803
91150;Champmotteux;175;308;323;338;358;616;678;790;850
91410;Chatignonville;205;364;379;394;414;729;802;925;991
91580;Chauffour-lès-Étréchy;185;327;342;357;377;654;719;835;897
91630;Cheptainville;175;308;323;338;358;616;678;790;850
91750;Chevannes;160;280;295;310;330;560;616;722;780
91380;Chilly-Mazarin;160;280;295;310;330;560;616;722;780
91740;Congerville-Thionville;205;364;379;394;414;729;802;925;991
91100;Corbeil-Essonnes;145;252;267;282;302;504;554;655;710
91410;Corbreuse;200;355;370;385;405;710;781;902;968
91490;Courances;160;280;295;310;330;560;616;722;780
91080;Courcouronnes;155;271;286;301;321;541;595;700;757
91720;Courdimanche-sur-Essonne;170;299;314;329;349;598;657;767;827
91680;Courson-Monteloup;185;327;342;357;377;654;719;835;897
91560;Crosne;150;261;276;291;311;523;575;677;733
91490;Dannemois;160;280;295;310;330;560;616;722;780
91590;D'Huison-Longueville;175;308;323;338;358;616;678;790;850
91410;Dourdan;200;355;370;385;405;710;781;902;968
91210;Draveil;155;271;286;301;321;541;595;700;757
91540;Écharcon;160;280;295;310;330;560;616;722;780
91520;Égly;175;308;323;338;358;616;678;790;850
91860;Épinay-sous-Sénart;145;252;267;282;302;504;554;655;710
91360;Épinay-sur-Orge;165;289;304;319;339;579;637;745;803
91660;Estouches;195;346;361;376;396;691;760;880;944
91150;Étampes;185;327;342;357;377;654;719;835;897
91450;Étiolles;150;261;276;291;311;523;575;677;733
91580;Étréchy;185;327;342;357;377;654;719;835;897
91000;Évry;155;271;286;301;321;541;595;700;757
91700;Fleury-Mérogis;160;280;295;310;330;560;616;722;780
91690;Fontaine-la-Rivière;195;346;361;376;396;691;760;880;944
91640;Fontenay-lès-Briis;180;318;333;348;368;635;699;812;874
91540;Fontenay-le-Vicomte;160;280;295;310;330;560;616;722;780
91470;Forges-les-Bains;185;327;342;357;377;654;719;835;897
91190;Gif-sur-Yvette;180;318;333;348;368;635;699;812;874
91720;Gironville-sur-Essonne;170;299;314;329;349;598;657;767;827
91400;Gometz-la-Ville;180;318;333;348;368;635;699;812;874
91940;Gometz-le-Châtel;180;318;333;348;368;635;699;812;874
91350;Grigny;160;280;295;310;330;560;616;722;780
91630;Guibeville;175;308;323;338;358;616;678;790;850
91590;Guigneville-sur-Essonne;170;299;314;329;349;598;657;767;827
91690;Guillerval;200;355;370;385;405;710;781;902;968
91430;Igny;170;299;314;329;349;598;657;767;827
91760;Itteville;170;299;314;329;349;598;657;767;827
91510;Janville-sur-Juine;175;308;323;338;358;616;678;790;850
91640;Janvry;180;318;333;348;368;635;699;812;874
91260;Juvisy-sur-Orge;155;271;286;301;321;541;595;700;757
91590;La Ferté-Alais;170;299;314;329;349;598;657;767;827
91410;La Forêt-le-Roi;195;346;361;376;396;691;760;880;944
91150;La Forêt-Sainte-Croix;185;327;342;357;377;654;719;835;897
91290;La Norville;170;299;314;329;349;598;657;767;827
91620;La Ville-du-Bois;170;299;314;329;349;598;657;767;827
91510;Lardy;175;308;323;338;358;616;678;790;850
91830;Le Coudray-Montceaux;155;271;286;301;321;541;595;700;757
91220;Le Plessis-Pâté;165;289;304;319;339;579;637;745;803
91530;Le Val-Saint-Germain;195;346;361;376;396;691;760;880;944
91410;Les Granges-le-Roi;205;364;379;394;414;729;802;925;991
91470;Les Molières;190;336;351;366;386;673;740;857;921
91940;Les Ulis;175;308;323;338;358;616;678;790;850
91630;Leudeville;170;299;314;329;349;598;657;767;827
91310;Leuville-sur-Orge;170;299;314;329;349;598;657;767;827
91470;Limours;190;336;351;366;386;673;740;857;921
91310;Linas;170;299;314;329;349;598;657;767;827
91090;Lisses;155;271;286;301;321;541;595;700;757
91160;Longjumeau;165;289;304;319;339;579;637;745;803
91310;Longpont-sur-Orge;170;299;314;329;349;598;657;767;827
91720;Maisse;170;299;314;329;349;598;657;767;827
91460;Marcoussis;170;299;314;329;349;598;657;767;827
91150;Marolles-en-Beauce;190;336;351;366;386;673;740;857;921
91630;Marolles-en-Hurepoix;170;299;314;329;349;598;657;767;827
91300;Massy;170;299;314;329;349;598;657;767;827
91730;Mauchamps;180;318;333;348;368;635;699;812;874
91540;Mennecy;160;280;295;310;330;560;616;722;780
91660;Méréville;205;364;379;394;414;729;802;925;991
91780;Mérobert;200;355;370;385;405;710;781;902;968
91150;Mespuits;185;327;342;357;377;654;719;835;897
91490;Milly-la-Forêt;165;289;304;319;339;579;637;745;803
