CP;Commune;Distance;1-2;3-4 ;5-6;7-8;9-12;13-16;17-31;32-54
21220;Broindon;253;286,5833333;316,5833333;346,5833333;366,5833333;573,1666667;659,1416667;716,4583333;802,4333333
21500;Buffon;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
21400;Buncey;141;165,25;195,25;225,25;245,25;330,5;380,075;413,125;462,7
21290;Bure les templiers;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
21510;Busseaut;158;183,6666667;213,6666667;243,6666667;263,6666667;367,3333333;422,4333333;459,1666667;514,2666667
21580;Busserotte montenaille;186;214;244;274;294;428;492,2;535;599,2
21580;Bussieres;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
21360;La bussiere sur ouche;246;279;309;339;359;558;641,7;697,5;781,2
21540;Bussy la pesle;212;242,1666667;272,1666667;302,1666667;322,1666667;484,3333333;556,9833333;605,4166667;678,0666667
21150;Bussy le grand;172;198,8333333;228,8333333;258,8333333;278,8333333;397,6666667;457,3166667;497,0833333;556,7333333
21290;Buxerolles;169;195,5833333;225,5833333;255,5833333;275,5833333;391,1666667;449,8416667;488,9583333;547,6333333
21430;Censerey;216;246,5;276,5;306,5;326,5;493;566,95;616,25;690,2
21330;Cerilly;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
21110;Cessey sur tille;238;270,3333333;300,3333333;330,3333333;350,3333333;540,6666667;621,7666667;675,8333333;756,9333333
21120;Chaignay;218;248,6666667;278,6666667;308,6666667;328,6666667;497,3333333;571,9333333;621,6666667;696,2666667
21320;Chailly sur armancon;231;262,75;292,75;322,75;342,75;525,5;604,325;656,875;735,7
21290;Chambain;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
21110;Chambeire;243;275,75;305,75;335,75;355,75;551,5;634,225;689,375;772,1
21250;Chamblanc;285;321,25;351,25;381,25;401,25;642,5;738,875;803,125;899,5
21220;Chamboeuf;256;289,8333333;319,8333333;349,8333333;369,8333333;579,6666667;666,6166667;724,5833333;811,5333333
21220;Chambolle musigny;268;302,8333333;332,8333333;362,8333333;382,8333333;605,6666667;696,5166667;757,0833333;847,9333333
21400;Chamesson;146;170,6666667;200,6666667;230,6666667;250,6666667;341,3333333;392,5333333;426,6666667;477,8666667
21310;Champagne sur vingeanne;232;263,8333333;293,8333333;323,8333333;343,8333333;527,6666667;606,8166667;659,5833333;738,7333333
21440;Champagny;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
21500;Champ d oiseau;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
21130;Champdotre;256;289,8333333;319,8333333;349,8333333;369,8333333;579,6666667;666,6166667;724,5833333;811,5333333
21210;Champeau en morvan;206;235,6666667;265,6666667;295,6666667;315,6666667;471,3333333;542,0333333;589,1666667;659,8666667
21230;Champignolles;233;264,9166667;294,9166667;324,9166667;344,9166667;529,8333333;609,3083333;662,2916667;741,7666667
21690;Champrenault;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
21440;Chanceaux;186;214;244;274;294;428;492,2;535;599,2
21340;Change;271;306,0833333;336,0833333;366,0833333;386,0833333;612,1666667;703,9916667;765,2083333;857,0333333
21330;Channay;126;149;179;209;229;298;342,7;372,5;417,2
21690;Charencey;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
21140;Charigny;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
21310;Charmes;206;235,6666667;265,6666667;295,6666667;315,6666667;471,3333333;542,0333333;589,1666667;659,8666667
21350;Charny;211;241,0833333;271,0833333;301,0833333;321,0833333;482,1666667;554,4916667;602,7083333;675,0333333
21170;Charrey sur saone;262;296,3333333;326,3333333;356,3333333;376,3333333;592,6666667;681,5666667;740,8333333;829,7333333
21400;Charrey sur seine;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
21190;Chassagne montrachet;282;318;348;378;398;636;731,4;795;890,4
21150;Chassey;181;208,5833333;238,5833333;268,5833333;288,5833333;417,1666667;479,7416667;521,4583333;584,0333333
21320;Chateauneuf;227;258,4166667;288,4166667;318,4166667;338,4166667;516,8333333;594,3583333;646,0416667;723,5666667
21320;Chatellenot;232;263,8333333;293,8333333;323,8333333;343,8333333;527,6666667;606,8166667;659,5833333;738,7333333
21400;Chatillon sur seine;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
21360;Chaudenay la ville;237;269,25;299,25;329,25;349,25;538,5;619,275;673,125;753,9
21360;Chaudenay le chateau;236;268,1666667;298,1666667;328,1666667;348,1666667;536,3333333;616,7833333;670,4166667;750,8666667
21290;Chaugey;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
21610;Chaume et courchamp;222;253;283;313;333;506;581,9;632,5;708,4
21520;La chaume;150;175;205;235;255;350;402,5;437,5;490
21450;Chaume les baigneux;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
21400;Chaumont le bois;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
21700;Chaux;265;299,5833333;329,5833333;359,5833333;379,5833333;599,1666667;689,0416667;748,9583333;838,8333333
21260;Chazeuil;212;242,1666667;272,1666667;302,1666667;322,1666667;484,3333333;556,9833333;605,4166667;678,0666667
21320;Chazilly;232;263,8333333;293,8333333;323,8333333;343,8333333;527,6666667;606,8166667;659,5833333;738,7333333
21400;Chemin d aisey;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
21300;Chenove;224;255,1666667;285,1666667;315,1666667;335,1666667;510,3333333;586,8833333;637,9166667;714,4666667
21310;Cheuge;233;264,9166667;294,9166667;324,9166667;344,9166667;529,8333333;609,3083333;662,2916667;741,7666667
