CP;Commune;Distance;1-2 ;3-4 ;5-6 ;7-8 ;9-12 ;13-16 ;17-31 ;32-54
54110;Haraucourt;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54450;Harbouey;229;260,5833333;290,5833333;320,5833333;340,5833333;521,1666667;599,3416667;651,4583333;729,6333333
54740;Haroué;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
54800;Hatrize;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
54860;Haucourt-Moulaine;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
54830;Haudonville;209;238,9166667;268,9166667;298,9166667;318,9166667;477,8333333;549,5083333;597,2916667;668,9666667
54290;Haussonville;193;221,5833333;251,5833333;281,5833333;301,5833333;443,1666667;509,6416667;553,9583333;620,4333333
54180;Heillecourt;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
54370;Hénaménil;208;237,8333333;267,8333333;297,8333333;317,8333333;475,6666667;547,0166667;594,5833333;665,9333333
54450;Herbéviller;218;248,6666667;278,6666667;308,6666667;328,6666667;497,3333333;571,9333333;621,6666667;696,2666667
54300;Hériménil;198;227;257;287;307;454;522,1;567,5;635,6
54440;Herserange;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
54370;Hoéville;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
54310;Homécourt;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54330;Houdelmont;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
54180;Houdemont;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54330;Houdreville;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
54930;Housséville;190;218,3333333;248,3333333;278,3333333;298,3333333;436,6666667;502,1666667;545,8333333;611,3333333
54110;Hudiviller;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
54590;Hussigny-Godbrange;200;229,1666667;259,1666667;289,1666667;309,1666667;458,3333333;527,0833333;572,9166667;641,6666667
54450;Igney;221;251,9166667;281,9166667;311,9166667;331,9166667;503,8333333;579,4083333;629,7916667;705,3666667
54200;Jaillon;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
54800;Jarny;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
54140;Jarville-la-Malgrange;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
54470;Jaulny;164;190,1666667;220,1666667;250,1666667;270,1666667;380,3333333;437,3833333;475,4166667;532,4666667
54114;Jeandelaincourt;193;221,5833333;251,5833333;281,5833333;301,5833333;443,1666667;509,6416667;553,9583333;620,4333333
54800;Jeandelize;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
54740;Jevoncourt;203;232,4166667;262,4166667;292,4166667;312,4166667;464,8333333;534,5583333;581,0416667;650,7666667
54700;Jezainville;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54240;Jœuf;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
54300;Jolivet;206;235,6666667;265,6666667;295,6666667;315,6666667;471,3333333;542,0333333;589,1666667;659,8666667
54620;Joppécourt;185;212,9166667;242,9166667;272,9166667;292,9166667;425,8333333;489,7083333;532,2916667;596,1666667
54800;Jouaville;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
54490;Joudreville;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
54370;Juvrecourt;214;244,3333333;274,3333333;304,3333333;324,3333333;488,6666667;561,9666667;610,8333333;684,1333333
54800;Labry;169;195,5833333;225,5833333;255,5833333;275,5833333;391,1666667;449,8416667;488,9583333;547,6333333
54120;Lachapelle;223;254,0833333;284,0833333;314,0833333;334,0833333;508,1666667;584,3916667;635,2083333;711,4333333
54200;Lagney;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
54770;Laître-sous-Amance;181;208,5833333;238,5833333;268,5833333;288,5833333;417,1666667;479,7416667;521,4583333;584,0333333
54720;Laix;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
54115;Lalœuf;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54300;Lamath;203;232,4166667;262,4166667;292,4166667;312,4166667;464,8333333;534,5583333;581,0416667;650,7666667
54360;Landécourt;207;236,75;266,75;296,75;316,75;473,5;544,525;591,875;662,9
54380;Landremont;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54970;Landres;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
54280;Laneuvelotte;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
54370;Laneuveville-aux-Bois;216;246,5;276,5;306,5;326,5;493;566,95;616,25;690,2
54570;Laneuveville-derrière-Foug;139;163,0833333;193,0833333;223,0833333;243,0833333;326,1666667;375,0916667;407,7083333;456,6333333
54740;Laneuveville-devant-Bayon;193;221,5833333;251,5833333;281,5833333;301,5833333;443,1666667;509,6416667;553,9583333;620,4333333
54410;Laneuveville-devant-Nancy;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
54760;Lanfroicourt;188;216,1666667;246,1666667;276,1666667;296,1666667;432,3333333;497,1833333;540,4166667;605,2666667
54150;Lantéfontaine;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
54950;Laronxe;212;242,1666667;272,1666667;302,1666667;322,1666667;484,3333333;556,9833333;605,4166667;678,0666667
54520;Laxou;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
54690;Lay-Saint-Christophe;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54570;Lay-Saint-Remy;134;157,6666667;187,6666667;217,6666667;237,6666667;315,3333333;362,6333333;394,1666667;441,4666667
54740;Lebeuville;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
54450;Leintrey;225;256,25;286,25;316,25;336,25;512,5;589,375;640,625;717,5
54740;Lemainville;187;215,0833333;245,0833333;275,0833333;295,0833333;430,1666667;494,6916667;537,7083333;602,2333333
54740;Leménil-Mitry;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
54110;Lenoncourt;188;216,1666667;246,1666667;276,1666667;296,1666667;432,3333333;497,1833333;540,4166667;605,2666667
54700;Lesménils;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
54610;Létricourt;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
54720;Lexy;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
54760;Leyr;186;214;244;274;294;428;492,2;535;599,2
54470;Limey-Remenauville;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
54470;Lironville;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
54460;Liverdun;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
54700;Loisy;162;188;218;248;268;376;432,4;470;526,4
54810;Longlaville;198;227;257;287;307;454;522,1;567,5;635,6
54260;Longuyon;172;198,8333333;228,8333333;258,8333333;278,8333333;397,6666667;457,3166667;497,0833333;556,7333333
54400;Longwy;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
54290;Lorey;204;233,5;263,5;293,5;313,5;467;537,05;583,75;653,8
54290;Loromontzey;207;236,75;266,75;296,75;316,75;473,5;544,525;591,875;662,9
54150;Lubey;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
54200;Lucey;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
54710;Ludres;174;201;231;261;281;402;462,3;502,5;562,8
54300;Lunéville;197;225,9166667;255,9166667;285,9166667;305,9166667;451,8333333;519,6083333;564,7916667;632,5666667
54210;Lupcourt;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
54129;Magnières;217;247,5833333;277,5833333;307,5833333;327,5833333;495,1666667;569,4416667;618,9583333;693,2333333
54700;Maidières;162;188;218;248;268;376;432,4;470;526,4
54610;Mailly-sur-Seille;207;236,75;266,75;296,75;316,75;473,5;544,525;591,875;662,9
54150;Mairy-Mainville;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
54370;Maixe;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
54550;Maizières;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
54560;Malavillers;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54670;Malleloy;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54220;Malzéville;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54470;Mamey;158;183,6666667;213,6666667;243,6666667;263,6666667;367,3333333;422,4333333;459,1666667;514,2666667
54150;Mance;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54790;Mancieulles;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54470;Mandres-aux-Quatre-Tours;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
54290;Mangonville;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
54210;Manoncourt-en-Vermois;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
54385;Manoncourt-en-Woëvre;162;188;218;248;268;376;432,4;470;526,4
54385;Manonville;151;176,0833333;206,0833333;236,0833333;256,0833333;352,1666667;404,9916667;440,2083333;493,0333333
54300;Manonviller;211;241,0833333;271,0833333;301,0833333;321,0833333;482,1666667;554,4916667;602,7083333;675,0333333
54300;Marainviller;211;241,0833333;271,0833333;301,0833333;321,0833333;482,1666667;554,4916667;602,7083333;675,0333333
54820;Marbache;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
54230;Maron;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
54800;Mars-la-Tour;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
54330;Marthemont;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
54380;Martincourt;201;230,25;260,25;290,25;310,25;460,5;529,575;575,625;644,7
54830;Mattexey;213;243,25;273,25;303,25;323,25;486,5;559,475;608,125;681,1
54320;Maxéville;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
54280;Mazerulles;192;220,5;250,5;280,5;300,5;441;507,15;551,25;617,4
54360;Méhoncourt;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
54200;Ménil-la-Tour;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
54960;Mercy-le-Bas;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
54560;Mercy-le-Haut;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54850;Méréville;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54120;Merviller;224;255,1666667;285,1666667;315,1666667;335,1666667;510,3333333;586,8833333;637,9166667;714,4666667
54850;Messein;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
;Metz;197;225,9166667;255,9166667;285,9166667;305,9166667;451,8333333;519,6083333;564,7916667;632,5666667
54135;Mexy;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
54540;Mignéville;220;250,8333333;280,8333333;310,8333333;330,8333333;501,6666667;576,9166667;627,0833333;702,3333333
54670;Millery;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
54385;Minorville;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
54580;Moineville;169;195,5833333;225,5833333;255,5833333;275,5833333;391,1666667;449,8416667;488,9583333;547,6333333
54760;Moivrons;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
54300;Moncel-lès-Lunéville;201;230,25;260,25;290,25;310,25;460,5;529,575;575,625;644,7
54280;Moncel-sur-Seille;195;223,75;253,75;283,75;303,75;447,5;514,625;559,375;626,5
54700;Montauville;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
54111;Mont-Bonvillers;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
54760;Montenoy;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
54540;Montigny;223;254,0833333;284,0833333;314,0833333;334,0833333;508,1666667;584,3916667;635,2083333;711,4333333
54870;Montigny-sur-Chiers;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
54170;Mont-l'Étroit;155;180,4166667;210,4166667;240,4166667;260,4166667;360,8333333;414,9583333;451,0416667;505,1666667
54113;Mont-le-Vignoble;149;173,9166667;203,9166667;233,9166667;253,9166667;347,8333333;400,0083333;434,7916667;486,9666667
54450;Montreux;224;255,1666667;285,1666667;315,1666667;335,1666667;510,3333333;586,8833333;637,9166667;714,4666667
54350;Mont-Saint-Martin;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
54360;Mont-sur-Meurthe;201;230,25;260,25;290,25;310,25;460,5;529,575;575,625;644,7
54920;Morfontaine;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
54830;Moriviller;209;238,9166667;268,9166667;298,9166667;318,9166667;477,8333333;549,5083333;597,2916667;668,9666667
54700;Morville-sur-Seille;195;223,75;253,75;283,75;303,75;447,5;514,625;559,375;626,5
54370;Mouacourt;214;244,3333333;274,3333333;304,3333333;324,3333333;488,6666667;561,9666667;610,8333333;684,1333333
54800;Mouaville;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
54700;Mousson;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
54660;Moutiers;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
54113;Moutrot;150;175;205;235;255;350;402,5;437,5;490
54118;Moyen;216;246,5;276,5;306,5;326,5;493;566,95;616,25;690,2
54490;Murville;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54000;Nancy;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
54540;Neufmaisons;233;264,9166667;294,9166667;324,9166667;344,9166667;529,8333333;609,3083333;662,2916667;741,7666667
54230;Neuves-Maisons;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
54540;Neuviller-lès-Badonviller;229;260,5833333;290,5833333;320,5833333;340,5833333;521,1666667;599,3416667;651,4583333;729,6333333
54290;Neuviller-sur-Moselle;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
54610;Nomeny;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
54450;Nonhigny;230;261,6666667;291,6666667;321,6666667;341,6666667;523,3333333;601,8333333;654,1666667;732,6666667
54150;Norroy-le-Sec;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
54700;Norroy-lès-Pont-à-Mousson;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
54385;Noviant-aux-Prés;149;173,9166667;203,9166667;233,9166667;253,9166667;347,8333333;400,0083333;434,7916667;486,9666667
54170;Ochey;155;180,4166667;210,4166667;240,4166667;260,4166667;360,8333333;414,9583333;451,0416667;505,1666667
54450;Ogéviller;216;246,5;276,5;306,5;326,5;493;566,95;616,25;690,2
54330;Ognéville;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54800;Olley;158;183,6666667;213,6666667;243,6666667;263,6666667;367,3333333;422,4333333;459,1666667;514,2666667
54330;Omelmont;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
54890;Onville;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54740;Ormes-et-Ville;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
54260;Othe;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54150;Ozerailles;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
54200;Pagney-derrière-Barine;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
54530;Pagny-sur-Moselle;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
54470;Pannes;195;223,75;253,75;283,75;303,75;447,5;514,625;559,375;626,5
54330;Parey-Saint-Césaire;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54370;Parroy;211;241,0833333;271,0833333;301,0833333;321,0833333;482,1666667;554,4916667;602,7083333;675,0333333
54480;Parux;236;268,1666667;298,1666667;328,1666667;348,1666667;536,3333333;616,7833333;670,4166667;750,8666667
54260;Petit-Failly;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54480;Petitmont;237;269,25;299,25;329,25;349,25;538,5;619,275;673,125;753,9
54120;Pettonville;221;251,9166667;281,9166667;311,9166667;331,9166667;503,8333333;579,4083333;629,7916667;705,3666667
54540;Pexonne;230;261,6666667;291,6666667;321,6666667;341,6666667;523,3333333;601,8333333;654,1666667;732,6666667
54610;Phlin;204;233,5;263,5;293,5;313,5;467;537,05;583,75;653,8
54490;Piennes;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
54200;Pierre-la-Treiche;150;175;205;235;255;350;402,5;437,5;490
54540;Pierre-Percée;237;269,25;299,25;329,25;349,25;538,5;619,275;673,125;753,9
54620;Pierrepont;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54160;Pierreville;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54340;Pompey;174;201;231;261;281;402;462,3;502,5;562,8
54700;Pont-à-Mousson;163;189,0833333;219,0833333;249,0833333;269,0833333;378,1666667;434,8916667;472,7083333;529,4333333
54550;Pont-Saint-Vincent;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
54700;Port-sur-Seille;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
54116;Praye;185;212,9166667;242,9166667;272,9166667;292,9166667;425,8333333;489,7083333;532,2916667;596,1666667
54530;Prény;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
54490;Preutin-Higny;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
54160;Pulligny;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
54115;Pulney;181;208,5833333;238,5833333;268,5833333;288,5833333;417,1666667;479,7416667;521,4583333;584,0333333
54425;Pulnoy;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
54800;Puxe;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
54800;Puxieux;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
54330;Quevilloncourt;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
54540;Raon-lès-Leau;250;283,3333333;313,3333333;343,3333333;363,3333333;566,6666667;651,6666667;708,3333333;793,3333333
54610;Raucourt;205;234,5833333;264,5833333;294,5833333;314,5833333;469,1666667;539,5416667;586,4583333;656,8333333
54370;Raville-sur-Sânon;202;231,3333333;261,3333333;291,3333333;311,3333333;462,6666667;532,0666667;578,3333333;647,7333333
54370;Réchicourt-la-Petite;215;245,4166667;275,4166667;305,4166667;325,4166667;490,8333333;564,4583333;613,5416667;687,1666667
54450;Réclonville;217;247,5833333;277,5833333;307,5833333;327,5833333;495,1666667;569,4416667;618,9583333;693,2333333
54300;Rehainviller;198;227;257;287;307;454;522,1;567,5;635,6
54120;Reherrey;223;254,0833333;284,0833333;314,0833333;334,0833333;508,1666667;584,3916667;635,2083333;711,4333333
54430;Réhon;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
54450;Reillon;220;250,8333333;280,8333333;310,8333333;330,8333333;501,6666667;576,9166667;627,0833333;702,3333333
54470;Rembercourt-sur-Mad;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
54830;Remenoville;212;242,1666667;272,1666667;302,1666667;322,1666667;484,3333333;556,9833333;605,4166667;678,0666667
54110;Réméréville;192;220,5;250,5;280,5;300,5;441;507,15;551,25;617,4
54370;Remoncourt;216;246,5;276,5;306,5;326,5;493;566,95;616,25;690,2
54450;Repaix;227;258,4166667;288,4166667;318,4166667;338,4166667;516,8333333;594,3583333;646,0416667;723,5666667
54630;Richardménil;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
54380;Rogéville;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
54360;Romain;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
54110;Rosières-aux-Salines;185;212,9166667;242,9166667;272,9166667;292,9166667;425,8333333;489,7083333;532,2916667;596,1666667
54385;Rosières-en-Haye;164;190,1666667;220,1666667;250,1666667;270,1666667;380,3333333;437,3833333;475,4166667;532,4666667
54610;Rouves;198;227;257;287;307;454;522,1;567,5;635,6
54290;Roville-devant-Bayon;195;223,75;253,75;283,75;303,75;447,5;514,625;559,375;626,5
54200;Royaumeix;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
54290;Rozelieures;206;235,6666667;265,6666667;295,6666667;315,6666667;471,3333333;542,0333333;589,1666667;659,8666667
54210;Saffais;190;218,3333333;248,3333333;278,3333333;298,3333333;436,6666667;502,1666667;545,8333333;611,3333333
54580;Saint-Ail;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54470;Saint-Baussant;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
54290;Saint-Boingt;209;238,9166667;268,9166667;298,9166667;318,9166667;477,8333333;549,5083333;597,2916667;668,9666667
54950;Saint-Clément;212;242,1666667;272,1666667;302,1666667;322,1666667;484,3333333;556,9833333;605,4166667;678,0666667
54700;Sainte-Geneviève;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
54540;Sainte-Pôle;225;256,25;286,25;316,25;336,25;512,5;589,375;640,625;717,5
54930;Saint-Firmin;186;214;244;274;294;428;492,2;535;599,2
54290;Saint-Germain;202;231,3333333;261,3333333;291,3333333;311,3333333;462,6666667;532,0666667;578,3333333;647,7333333
54260;Saint-Jean-lès-Longuyon;174;201;231;261;281;402;462,3;502,5;562,8
54470;Saint-Julien-lès-Gorze;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
54800;Saint-Marcel;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
54290;Saint-Mard;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
54450;Saint-Martin;220;250,8333333;280,8333333;310,8333333;330,8333333;501,6666667;576,9166667;627,0833333;702,3333333
54540;Saint-Maurice-aux-Forges;227;258,4166667;288,4166667;318,4166667;338,4166667;516,8333333;594,3583333;646,0416667;723,5666667
54130;Saint-Max;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
54210;Saint-Nicolas-de-Port;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
54730;Saint-Pancré;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
54740;Saint-Remimont;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
54290;Saint-Rémy-aux-Bois;210;240;270;300;320;480;552;600;672
54480;Saint-Sauveur;241;273,5833333;303,5833333;333,5833333;353,5833333;547,1666667;629,2416667;683,9583333;766,0333333
54620;Saint-Supplet;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
54380;Saizerais;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
54560;Sancy;186;214;244;274;294;428;492,2;535;599,2
54200;Sanzey;148;172,8333333;202,8333333;232,8333333;252,8333333;345,6666667;397,5166667;432,0833333;483,9333333
54650;Saulnes;193;221,5833333;251,5833333;281,5833333;301,5833333;443,1666667;509,6416667;553,9583333;620,4333333
54115;Saulxerotte;169;195,5833333;225,5833333;255,5833333;275,5833333;391,1666667;449,8416667;488,9583333;547,6333333
54420;Saulxures-lès-Nancy;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
54170;Saulxures-lès-Vannes;151;176,0833333;206,0833333;236,0833333;256,0833333;352,1666667;404,9916667;440,2083333;493,0333333
54330;Saxon-Sion;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
54280;Seichamps;181;208,5833333;238,5833333;268,5833333;288,5833333;417,1666667;479,7416667;521,4583333;584,0333333
54470;Seicheprey;144;168,5;198,5;228,5;248,5;337;387,55;421,25;471,8
54170;Selaincourt;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
54830;Seranville;213;243,25;273,25;303,25;323,25;486,5;559,475;608,125;681,1
54370;Serres;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
54560;Serrouville;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
54550;Sexey-aux-Forges;163;189,0833333;219,0833333;249,0833333;269,0833333;378,1666667;434,8916667;472,7083333;529,4333333
54840;Sexey-les-Bois;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
54300;Sionviller;202;231,3333333;261,3333333;291,3333333;311,3333333;462,6666667;532,0666667;578,3333333;647,7333333
54610;Sivry;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
54110;Sommerviller;193;221,5833333;251,5833333;281,5833333;301,5833333;443,1666667;509,6416667;553,9583333;620,4333333
