cp;nom;distance;1-2;3-4;5-6;7-8;9-12;13-16;17-31;32-54
77440;Armentières-en-Brie;115;137;167;197;217;274;315;343;384
77890;Arville;165;191;221;251;271;383;440;478;536
77720;Aubepierre-Ozouer-le-Repos;115;137;167;197;217;274;315;343;384
77570;Aufferville;160;186;216;246;266;372;427;465;520
77560;Augers-en-Brie;80;99;129;159;179;198;228;248;278
77120;Aulnoy;100;121;151;181;201;242;278;302;338
77210;Avon;140;164;194;224;244;328;378;410;460
77480;Baby;100;121;151;181;201;242;278;302;338
77167;Bagneaux-sur-Loing;160;186;216;246;266;372;427;465;520
77700;Bailly-Romainvilliers;120;143;173;203;223;285;328;356;399
77118;Balloy;115;137;167;197;217;274;315;343;384
77970;Bannost-Villegagnon;90;110;140;170;190;220;253;275;308
77130;Barbey;120;143;173;203;223;285;328;356;399
77630;Barbizon;150;175;205;235;255;350;403;438;490
77910;Barcy;130;153;183;213;233;307;353;383;429
77750;Bassevelle;95;115;145;175;195;231;265;289;323
77118;Bazoches-lès-Bray;110;132;162;192;212;263;303;329;369
77560;Beauchery-Saint-Martin;80;99;129;159;179;198;228;248;278
77890;Beaumont-du-Gâtinais;175;202;232;262;282;404;465;505;566
77120;Beautheil;100;121;151;181;201;242;278;302;338
77390;Beauvoir;115;137;167;197;217;274;315;343;384
77510;Bellot;90;110;140;170;190;220;253;275;308
77540;Bernay-Vilbert;110;132;162;192;212;263;303;329;369
77320;Beton-Bazoches;85;105;135;165;185;209;241;261;293
77970;Bezalles;85;105;135;165;185;209;241;261;293
77115;Blandy-les-Tours;130;153;183;213;233;307;353;383;429
77940;Blennes;130;153;183;213;233;307;353;383;429
77970;Boisdon;85;105;135;165;185;209;241;261;293
77590;Bois-le-Roi;140;164;194;224;244;328;378;410;460
77350;Boissettes;140;164;194;224;244;328;378;410;460
77350;Boissise-la-Bertrand;140;164;194;224;244;328;378;410;460
77310;Boissise-le-Roi;145;170;200;230;250;339;390;424;475
77760;Boissy-aux-Cailles;170;197;227;257;277;393;452;492;551
77169;Boissy-le-Châtel;100;121;151;181;201;242;278;302;338
77750;Boitron;95;115;145;175;195;231;265;289;323
77720;Bombon;120;143;173;203;223;285;328;356;399
77570;Bougligny;160;186;216;246;266;372;427;465;520
77760;Boulancourt;175;202;232;262;282;404;465;505;566
77580;Bouleurs;115;137;167;197;217;274;315;343;384
77780;Bourron-Marlotte;150;175;205;235;255;350;403;438;490
77470;Boutigny;115;137;167;197;217;274;315;343;384
77620;Bransles;150;175;205;235;255;350;403;438;490
77480;Bray-sur-Seine;100;121;151;181;201;242;278;302;338
77720;Bréau;120;143;173;203;223;285;328;356;399
77170;Brie-Comte-Robert;135;159;189;219;239;318;365;397;445
77940;La Brosse-Montceaux;125;148;178;208;228;296;340;370;414
77177;Brou-sur-Chantereine;135;159;189;219;239;318;365;397;445
77890;Burcy;170;197;227;257;277;393;452;492;551
77750;Bussières;95;115;145;175;195;231;265;289;323
77600;Bussy-Saint-Georges;130;153;183;213;233;307;353;383;429
77600;Bussy-Saint-Martin;135;159;189;219;239;318;365;397;445
77760;Buthiers;175;202;232;262;282;404;465;505;566
77130;Cannes-Écluse;130;153;183;213;233;307;353;383;429
77400;Carnetin;135;159;189;219;239;318;365;397;445
77515;La Celle-sur-Morin;105;126;156;186;206;253;290;316;354
77930;Cély;155;180;210;240;260;361;415;451;505
77320;Cerneux;75;94;124;154;174;188;216;234;263
77240;Cesson;140;164;194;224;244;328;378;410;460
77520;Cessoy-en-Montois;105;126;156;186;206;253;290;316;354
77930;Chailly-en-Bière;145;170;200;230;250;339;390;424;475
77120;Chailly-en-Brie;95;115;145;175;195;231;265;289;323
77460;Chaintreaux;150;175;205;235;255;350;403;438;490
77171;Chalautre-la-Grande;75;94;124;154;174;188;216;234;263
77160;Chalautre-la-Petite;90;110;140;170;190;220;253;275;308
77144;Chalifert;125;148;178;208;228;296;340;370;414
77650;Chalmaison;95;115;145;175;195;231;265;289;323
77910;Chambry;120;143;173;203;223;285;328;356;399
77260;Chamigny;110;132;162;192;212;263;303;329;369
77430;Champagne-sur-Seine;140;164;194;224;244;328;378;410;460
77560;Champcenest;85;105;135;165;185;209;241;261;293
77390;Champdeuil;125;148;178;208;228;296;340;370;414
77720;Champeaux;125;148;178;208;228;296;340;370;414
77420;Champs-sur-Marne;140;164;194;224;244;328;378;410;460
77660;Changis-sur-Marne;110;132;162;192;212;263;303;329;369
77600;Chanteloup-en-Brie;130;153;183;213;233;307;353;383;429
77720;La Chapelle-Gauthier;120;143;173;203;223;285;328;356;399
77540;La Chapelle-Iger;110;132;162;192;212;263;303;329;369
77760;La Chapelle-la-Reine;160;186;216;246;266;372;427;465;520
77320;La Chapelle-Moutils;80;99;129;159;179;198;228;248;278
77370;La Chapelle-Rablais;115;137;167;197;217;274;315;343;384
77160;La Chapelle-Saint-Sulpice;100;121;151;181;201;242;278;302;338
77610;Les Chapelles-Bourbon;120;143;173;203;223;285;328;356;399
77410;Charmentray;135;159;189;219;239;318;365;397;445
77410;Charny;135;159;189;219;239;318;365;397;445
77590;Chartrettes;140;164;194;224;244;328;378;410;460
77320;Chartronges;85;105;135;165;185;209;241;261;293
77370;Châteaubleau;105;126;156;186;206;253;290;316;354
77570;Château-Landon;170;197;227;257;277;393;452;492;551
77820;Le Châtelet-en-Brie;130;153;183;213;233;307;353;383;429
77126;Châtenay-sur-Seine;115;137;167;197;217;274;315;343;384
77167;Châtenoy;160;186;216;246;266;372;427;465;520
77820;Châtillon-la-Borde;130;153;183;213;233;307;353;383;429
77610;Châtres;120;143;173;203;223;285;328;356;399
77124;Chauconin-Neufmontiers;130;153;183;213;233;307;353;383;429
77169;Chauffry;90;110;140;170;190;220;253;275;308
77390;Chaumes-en-Brie;115;137;167;197;217;274;315;343;384
77500;Chelles;140;164;194;224;244;328;378;410;460
77160;Chenoise;90;110;140;170;190;220;253;275;308
77570;Chenou;165;191;221;251;271;383;440;478;536
77700;Chessy;135;159;189;219;239;318;365;397;445
77760;Chevrainvilliers;160;186;216;246;266;372;427;465;520
77320;Chevru;95;115;145;175;195;231;265;289;323
77173;Chevry-Cossigny;135;159;189;219;239;318;365;397;445
77710;Chevry-en-Sereine;135;159;189;219;239;318;365;397;445
77320;Choisy-en-Brie;85;105;135;165;185;209;241;261;293
77730;Citry;100;121;151;181;201;242;278;302;338
77410;Claye-Souilly;140;164;194;224;244;328;378;410;460
77370;Clos-Fontaine;110;132;162;192;212;263;303;329;369
77440;Cocherel;110;132;162;192;212;263;303;329;369
77090;Collégien;135;159;189;219;239;318;365;397;445
77380;Combs-la-Ville;140;164;194;224;244;328;378;410;460
77290;Compans;145;170;200;230;250;339;390;424;475
77600;Conches-sur-Gondoire;130;153;183;213;233;307;353;383;429
77450;Condé-Sainte-Libiaire;120;143;173;203;223;285;328;356;399
77440;Congis-sur-Thérouanne;120;143;173;203;223;285;328;356;399
77170;Coubert;130;153;183;213;233;307;353;383;429
77860;Couilly-Pont-aux-Dames;115;137;167;197;217;274;315;343;384
77840;Coulombs-en-Valois;115;137;167;197;217;274;315;343;384
77580;Coulommes;115;137;167;197;217;274;315;343;384
77120;Coulommiers;95;115;145;175;195;231;265;289;323
77700;Coupvray;125;148;178;208;228;296;340;370;414
77126;Courcelles-en-Bassée;115;137;167;197;217;274;315;343;384
77560;Courchamp;85;105;135;165;185;209;241;261;293
77540;Courpalay;110;132;162;192;212;263;303;329;369
77390;Courquetaine;125;148;178;208;228;296;340;370;414
77560;Courtacon;80;99;129;159;179;198;228;248;278
77390;Courtomer;110;132;162;192;212;263;303;329;369
77181;Courtry;145;170;200;230;250;339;390;424;475
77154;Coutençon;120;143;173;203;223;285;328;356;399
77580;Coutevroult;115;137;167;197;217;274;315;343;384
77580;Crécy-la-Chapelle;115;137;167;197;217;274;315;343;384
77124;Crégy-lès-Meaux;125;148;178;208;228;296;340;370;414
77610;Crèvecœur-en-Brie;115;137;167;197;217;274;315;343;384
77390;Crisenoy;130;153;183;213;233;307;353;383;429
77183;Croissy-Beaubourg;135;159;189;219;239;318;365;397;445
77370;La Croix-en-Brie;100;121;151;181;201;242;278;302;338
77840;Crouy-sur-Ourcq;120;143;173;203;223;285;328;356;399
77160;Cucharmoy;95;115;145;175;195;231;265;289;323
77165;Cuisy;135;159;189;219;239;318;365;397;445
77320;Dagny;95;115;145;175;195;231;265;289;323
77190;Dammarie-lès-Lys;140;164;194;224;244;328;378;410;460
77230;Dammartin-en-Goële;145;170;200;230;250;339;390;424;475
77163;Dammartin-sur-Tigeaux;110;132;162;192;212;263;303;329;369
77400;Dampmart;135;159;189;219;239;318;365;397;445
77140;Darvault;145;170;200;230;250;339;390;424;475
77440;Dhuisy;110;132;162;192;212;263;303;329;369
77940;Diant;130;153;183;213;233;307;353;383;429
77520;Donnemarie-Dontilly;110;132;162;192;212;263;303;329;369
77130;Dormelles;135;159;189;219;239;318;365;397;445
77510;Doue;95;115;145;175;195;231;265;289;323
77139;Douy-la-Ramée;130;153;183;213;233;307;353;383;429
77830;Échouboulains;120;143;173;203;223;285;328;356;399
77820;Les Écrennes;125;148;178;208;228;296;340;370;414
77250;Écuelles;140;164;194;224;244;328;378;410;460
77126;Égligny;110;132;162;192;212;263;303;329;369
77620;Égreville;150;175;205;235;255;350;403;438;490
77184;Émerainville;140;164;194;224;244;328;378;410;460
77250;Épisy;140;164;194;224;244;328;378;410;460
77450;Esbly;125;148;178;208;228;296;340;370;414
77940;Esmans;125;148;178;208;228;296;340;370;414
77139;Étrépilly;125;148;178;208;228;296;340;370;414
77157;Everly;95;115;145;175;195;231;265;289;323
77166;Évry-Grégy-sur-Yerres;135;159;189;219;239;318;365;397;445
77515;Faremoutiers;105;126;156;186;206;253;290;316;354
77220;Favières;125;148;178;208;228;296;340;370;414
77167;Faÿ-lès-Nemours;155;180;210;240;260;361;415;451;505
77133;Féricy;135;159;189;219;239;318;365;397;445
77150;Férolles-Attilly;130;153;183;213;233;307;353;383;429
77164;Ferrières-en-Brie;130;153;183;213;233;307;353;383;429
77320;La Ferté-Gaucher;80;99;129;159;179;198;228;248;278
77260;La Ferté-sous-Jouarre;105;126;156;186;206;253;290;316;354
77940;Flagy;135;159;189;219;239;318;365;397;445
77930;Fleury-en-Bière;155;180;210;240;260;361;415;451;505
77300;Fontainebleau;145;170;200;230;250;339;390;424;475
77480;Fontaine-Fourches;95;115;145;175;195;231;265;289;323
77590;Fontaine-le-Port;135;159;189;219;239;318;365;397;445
77370;Fontains;115;137;167;197;217;274;315;343;384
77370;Fontenailles;115;137;167;197;217;274;315;343;384
77610;Fontenay-Trésigny;110;132;162;192;212;263;303;329;369
77165;Forfry;135;159;189;219;239;318;365;397;445
77130;Forges;130;153;183;213;233;307;353;383;429
77390;Fouju;130;153;183;213;233;307;353;383;429
77410;Fresnes-sur-Marne;135;159;189;219;239;318;365;397;445
77320;Frétoy;85;105;135;165;185;209;241;261;293
77760;Fromont;170;197;227;257;277;393;452;492;551
77470;Fublaines;120;143;173;203;223;285;328;356;399
77890;Garentreville;165;191;221;251;271;383;440;478;536
77370;Gastins;105;126;156;186;206;253;290;316;354
77690;La Genevraye;145;170;200;230;250;339;390;424;475
77910;Germigny-l'Évêque;115;137;167;197;217;274;315;343;384
77840;Germigny-sous-Coulombs;115;137;167;197;217;274;315;343;384
77165;Gesvres-le-Chapitre;130;153;183;213;233;307;353;383;429
77120;Giremoutiers;105;126;156;186;206;253;290;316;354
77890;Gironville;170;197;227;257;277;393;452;492;551
77114;Gouaix;90;110;140;170;190;220;253;275;308
77400;Gouvernes;135;159;189;219;239;318;365;397;445
77130;La Grande-Paroisse;130;153;183;213;233;307;353;383;429
77720;Grandpuits-Bailly-Carrois;115;137;167;197;217;274;315;343;384
77118;Gravon;115;137;167;197;217;274;315;343;384
77410;Gressy;140;164;194;224;244;328;378;410;460
77220;Gretz-Armainvilliers;125;148;178;208;228;296;340;370;414
77880;Grez-sur-Loing;150;175;205;235;255;350;403;438;490
77166;Grisy-Suisnes;130;153;183;213;233;307;353;383;429
77480;Grisy-sur-Seine;95;115;145;175;195;231;265;289;323
77580;Guérard;110;132;162;192;212;263;303;329;369
77760;Guercheville;165;191;221;251;271;383;440;478;536
77600;Guermantes;135;159;189;219;239;318;365;397;445
77390;Guignes;120;143;173;203;223;285;328;356;399
77520;Gurcy-le-Châtel;110;132;162;192;212;263;303;329;369
77515;Hautefeuille;110;132;162;192;212;263;303;329;369
77580;La Haute-Maison;110;132;162;192;212;263;303;329;369
77850;Héricy;135;159;189;219;239;318;365;397;445
77114;Hermé;85;105;135;165;185;209;241;261;293
77510;Hondevilliers;90;110;140;170;190;220;253;275;308
77610;La Houssaye-en-Brie;115;137;167;197;217;274;315;343;384
77890;Ichy;170;197;227;257;277;393;452;492;551
77440;Isles-les-Meldeuses;115;137;167;197;217;274;315;343;384
77450;Isles-lès-Villenoy;125;148;178;208;228;296;340;370;414
77165;Iverny;135;159;189;219;239;318;365;397;445
77450;Jablines;125;148;178;208;228;296;340;370;414
77440;Jaignes;110;132;162;192;212;263;303;329;369
77480;Jaulnes;100;121;151;181;201;242;278;302;338
77600;Jossigny;125;148;178;208;228;296;340;370;414
77640;Jouarre;110;132;162;192;212;263;303;329;369
77970;Jouy-le-Châtel;95;115;145;175;195;231;265;289;323
77320;Jouy-sur-Morin;85;105;135;165;185;209;241;261;293
77230;Juilly;140;164;194;224;244;328;378;410;460
77650;Jutigny;95;115;145;175;195;231;265;289;323
77400;Lagny-sur-Marne;135;159;189;219;239;318;365;397;445
77760;Larchant;160;186;216;246;266;372;427;465;520
77148;Laval-en-Brie;115;137;167;197;217;274;315;343;384
77171;Léchelle;80;99;129;159;179;198;228;248;278
77320;Lescherolles;75;94;124;154;174;188;216;234;263
77450;Lesches;125;148;178;208;228;296;340;370;414
77150;Lésigny;135;159;189;219;239;318;365;397;445
77320;Leudon-en-Brie;85;105;135;165;185;209;241;261;293
77127;Lieusaint;140;164;194;224;244;328;378;410;460
77550;Limoges-Fourches;130;153;183;213;233;307;353;383;429
77550;Lissy;130;153;183;213;233;307;353;383;429
77220;Liverdy-en-Brie;120;143;173;203;223;285;328;356;399
77000;Livry-sur-Seine;145;170;200;230;250;339;390;424;475
77650;Lizines;105;126;156;186;206;253;290;316;354
77440;Lizy-sur-Ourcq;115;137;167;197;217;274;315;343;384
77185;Lognes;135;159;189;219;239;318;365;397;445
77230;Longperrier;145;170;200;230;250;339;390;424;475
77650;Longueville;95;115;145;175;195;231;265;289;323
77710;Lorrez-le-Bocage-Préaux;140;164;194;224;244;328;378;410;460
77560;Louan-Villegruis-Fontaine;70;88;118;148;168;177;203;221;247
77520;Luisetaines;105;126;156;186;206;253;290;316;354
77540;Lumigny-Nesles-Ormeaux;110;132;162;192;212;263;303;329;369
77138;Luzancy;100;121;151;181;201;242;278;302;338
77133;Machault;130;153;183;213;233;307;353;383;429
77570;La Madeleine-sur-Loing;165;191;221;251;271;383;440;478;536
77700;Magny-le-Hongre;130;153;183;213;233;307;353;383;429
77950;Maincy;135;159;189;219;239;318;365;397;445
77580;Maisoncelles-en-Brie;110;132;162;192;212;263;303;329;369
77570;Maisoncelles-en-Gâtinais;165;191;221;251;271;383;440;478;536
77370;Maison-Rouge;100;121;151;181;201;242;278;302;338
77230;Marchémoret;140;164;194;224;244;328;378;410;460
77139;Marcilly;135;159;189;219;239;318;365;397;445
77560;Les Marêts;80;99;129;159;179;198;228;248;278
77100;Mareuil-lès-Meaux;125;148;178;208;228;296;340;370;414
77610;Marles-en-Brie;115;137;167;197;217;274;315;343;384
77120;Marolles-en-Brie;95;115;145;175;195;231;265;289;323
77130;Marolles-sur-Seine;120;143;173;203;223;285;328;356;399
77440;Mary-sur-Marne;115;137;167;197;217;274;315;343;384
77120;Mauperthuis;100;121;151;181;201;242;278;302;338
77990;Mauregard;150;175;205;235;255;350;403;438;490
77145;May-en-Multien;125;148;178;208;228;296;340;370;414
77100;Meaux;125;148;178;208;228;296;340;370;414
77350;Le Mée-sur-Seine;140;164;194;224;244;328;378;410;460
77520;Meigneux;105;126;156;186;206;253;290;316;354
77320;Meilleray;75;94;124;154;174;188;216;234;263
77000;Melun;135;159;189;219;239;318;365;397;445
77171;Melz-sur-Seine;85;105;135;165;185;209;241;261;293
77730;Méry-sur-Marne;105;126;156;186;206;253;290;316;354
77990;Le Mesnil-Amelot;145;170;200;230;250;339;390;424;475
77410;Messy;135;159;189;219;239;318;365;397;445
77130;Misy-sur-Yonne;115;137;167;197;217;274;315;343;384
77290;Mitry-Mory;145;170;200;230;250;339;390;424;475
77950;Moisenay;135;159;189;219;239;318;365;397;445
77550;Moissy-Cramayel;135;159;189;219;239;318;365;397;445
77570;Mondreville;170;197;227;257;277;393;452;492;551
77520;Mons-en-Montois;105;126;156;186;206;253;290;316;354
77250;Montarlot;135;159;189;219;239;318;365;397;445
77470;Montceaux-lès-Meaux;115;137;167;197;217;274;315;343;384
77151;Montceaux-lès-Provins;70;88;118;148;168;177;203;221;247
77140;Montcourt-Fromonville;150;175;205;235;255;350;403;438;490
77320;Montdauphin;75;94;124;154;174;188;216;234;263
77320;Montenils;70;88;118;148;168;177;203;221;247
77130;Montereau-Fault-Yonne;125;148;178;208;228;296;340;370;414
77950;Montereau-sur-le-Jard;135;159;189;219;239;318;365;397;445
77144;Montévrain;130;153;183;213;233;307;353;383;429
77230;Montgé-en-Goële;140;164;194;224;244;328;378;410;460
77122;Monthyon;130;153;183;213;233;307;353;383;429
77480;Montigny-le-Guesdier;105;126;156;186;206;253;290;316;354
77520;Montigny-Lencoup;110;132;162;192;212;263;303;329;369
77690;Montigny-sur-Loing;145;170;200;230;250;339;390;424;475
77940;Montmachoux;125;148;178;208;228;296;340;370;414
77320;Montolivet;75;94;124;154;174;188;216;234;263
77450;Montry;120;143;173;203;223;285;328;356;399
77250;Moret-sur-Loing;135;159;189;219;239;318;365;397;445
77720;Mormant;115;137;167;197;217;274;315;343;384
77163;Mortcerf;110;132;162;192;212;263;303;329;369
77160;Mortery;90;110;140;170;190;220;253;275;308
77120;Mouroux;100;121;151;181;201;242;278;302;338
77480;Mousseaux-lès-Bray;100;121;151;181;201;242;278;302;338
77230;Moussy-le-Neuf;145;170;200;230;250;339;390;424;475
77230;Moussy-le-Vieux;145;170;200;230;250;339;390;424;475
77480;Mouy-sur-Seine;100;121;151;181;201;242;278;302;338
77176;Nandy;145;170;200;230;250;339;390;424;475
77370;Nangis;110;132;162;192;212;263;303;329;369
77760;Nanteau-sur-Essonne;175;202;232;262;282;404;465;505;566
77710;Nanteau-sur-Lunain;145;170;200;230;250;339;390;424;475
77100;Nanteuil-lès-Meaux;120;143;173;203;223;285;328;356;399
77730;Nanteuil-sur-Marne;105;126;156;186;206;253;290;316;354
77230;Nantouillet;145;170;200;230;250;339;390;424;475
77140;Nemours;155;180;210;240;260;361;415;451;505
77610;Neufmoutiers-en-Brie;120;143;173;203;223;285;328;356;399
77186;Noisiel;135;159;189;219;239;318;365;397;445
77940;Noisy-Rudignon;130;153;183;213;233;307;353;383;429
77123;Noisy-sur-École;170;197;227;257;277;393;452;492;551
77140;Nonville;145;170;200;230;250;339;390;424;475
77114;Noyen-sur-Seine;95;115;145;175;195;231;265;289;323
77890;Obsonville;170;197;227;257;277;393;452;492;551
77440;Ocquerre;120;143;173;203;223;285;328;356;399
77178;Oissery;140;164;194;224;244;328;378;410;460
77750;Orly-sur-Morin;100;121;151;181;201;242;278;302;338
77167;Ormesson;160;186;216;246;266;372;427;465;520
77134;Les Ormes-sur-Voulzie;100;121;151;181;201;242;278;302;338
77280;Othis;140;164;194;224;244;328;378;410;460
77330;Ozoir-la-Ferrière;130;153;183;213;233;307;353;383;429
77390;Ozouer-le-Voulgis;120;143;173;203;223;285;328;356;399
77710;Paley;140;164;194;224;244;328;378;410;460
77830;Pamfou;130;153;183;213;233;307;353;383;429
77520;Paroy;100;121;151;181;201;242;278;302;338
77480;Passy-sur-Seine;100;121;151;181;201;242;278;302;338
77970;Pécy;100;121;151;181;201;242;278;302;338
77124;Penchard;125;148;178;208;228;296;340;370;414
77930;Perthes;150;175;205;235;255;350;403;438;490
77131;Pézarches;110;132;162;192;212;263;303;329;369
77580;Pierre-Levée;110;132;162;192;212;263;303;329;369
77181;Le Pin;140;164;194;224;244;328;378;410;460
77165;Le Plessis-aux-Bois;130;153;183;213;233;307;353;383;429
77540;Le Plessis-Feu-Aussoux;100;121;151;181;201;242;278;302;338
77165;Le Plessis-l'Évêque;135;159;189;219;239;318;365;397;445
77440;Le Plessis-Placy;120;143;173;203;223;285;328;356;399
77160;Poigny;90;110;140;170;190;220;253;275;308
77470;Poincy;115;137;167;197;217;274;315;343;384
77167;Poligny;155;180;210;240;260;361;415;451;505
77515;Pommeuse;105;126;156;186;206;253;290;316;354
77400;Pomponne;135;159;189;219;239;318;365;397;445
77340;Pontault-Combault;140;164;194;224;244;328;378;410;460
77135;Pontcarré;130;153;183;213;233;307;353;383;429
77410;Précy-sur-Marne;135;159;189;219;239;318;365;397;445
77220;Presles-en-Brie;125;148;178;208;228;296;340;370;414
77310;Pringy;145;170;200;230;250;339;390;424;475
77160;Provins;90;110;140;170;190;220;253;275;308
77139;Puisieux;125;148;178;208;228;296;340;370;414
77720;Quiers;110;132;162;192;212;263;303;329;369
77860;Quincy-Voisins;120;143;173;203;223;285;328;356;399
77370;Rampillon;105;126;156;186;206;253;290;316;354
77550;Réau;140;164;194;224;244;328;378;410;460
77510;Rebais;90;110;140;170;190;220;253;275;308
77760;Recloses;155;180;210;240;260;361;415;451;505
77710;Remauville;150;175;205;235;255;350;403;438;490
77260;Reuil-en-Brie;110;132;162;192;212;263;303;329;369
77000;La Rochette;145;170;200;230;250;339;390;424;475
77680;Roissy-en-Brie;135;159;189;219;239;318;365;397;445
77160;Rouilly;90;110;140;170;190;220;253;275;308
77230;Rouvres;145;170;200;230;250;339;390;424;475
77540;Rozay-en-Brie;105;126;156;186;206;253;290;316;354
77950;Rubelles;135;159;189;219;239;318;365;397;445
77760;Rumont;170;197;227;257;277;393;452;492;551
77560;Rupéreux;80;99;129;159;179;198;228;248;278
77730;Saâcy-sur-Marne;105;126;156;186;206;253;290;316;354
77510;Sablonnières;90;110;140;170;190;220;253;275;308
77710;Saint-Ange-le-Viel;140;164;194;224;244;328;378;410;460
77515;Saint-Augustin;100;121;151;181;201;242;278;302;338
77320;Saint-Barthélemy;80;99;129;159;179;198;228;248;278
77160;Saint-Brice;85;105;135;165;185;209;241;261;293
77750;Saint-Cyr-sur-Morin;100;121;151;181;201;242;278;302;338
77510;Saint-Denis-lès-Rebais;95;115;145;175;195;231;265;289;323
77260;Sainte-Aulde;105;126;156;186;206;253;290;316;354
77650;Sainte-Colombe;95;115;145;175;195;231;265;289;323
77310;Saint-Fargeau-Ponthierry;150;175;205;235;255;350;403;438;490
77470;Saint-Fiacre;120;143;173;203;223;285;328;356;399
77130;Saint-Germain-Laval;125;148;178;208;228;296;340;370;414
77950;Saint-Germain-Laxis;130;153;183;213;233;307;353;383;429
77169;Saint-Germain-sous-Doue;100;121;151;181;201;242;278;302;338
77930;Saint-Germain-sur-École;155;180;210;240;260;361;415;451;505
77860;Saint-Germain-sur-Morin;115;137;167;197;217;274;315;343;384
77160;Saint-Hilliers;85;105;135;165;185;209;241;261;293
77660;Saint-Jean-les-Deux-Jumeaux;115;137;167;197;217;274;315;343;384
77370;Saint-Just-en-Brie;100;121;151;181;201;242;278;302;338
77510;Saint-Léger;90;110;140;170;190;220;253;275;308
77650;Saint-Loup-de-Naud;95;115;145;175;195;231;265;289;323
77670;Saint-Mammès;140;164;194;224;244;328;378;410;460
77230;Saint-Mard;145;170;200;230;250;339;390;424;475
77320;Saint-Mars-Vieux-Maisons;85;105;135;165;185;209;241;261;293
77320;Saint-Martin-des-Champs;80;99;129;159;179;198;228;248;278
77320;Saint-Martin-du-Boschet;70;88;118;148;168;177;203;221;247
77630;Saint-Martin-en-Bière;155;180;210;240;260;361;415;451;505
77720;Saint-Méry;125;148;178;208;228;296;340;370;414
77410;Saint-Mesmes;140;164;194;224;244;328;378;410;460
77720;Saint-Ouen-en-Brie;115;137;167;197;217;274;315;343;384
77750;Saint-Ouen-sur-Morin;100;121;151;181;201;242;278;302;338
77178;Saint-Pathus;140;164;194;224;244;328;378;410;460
77140;Saint-Pierre-lès-Nemours;155;180;210;240;260;361;415;451;505
77320;Saint-Rémy-la-Vanne;85;105;135;165;185;209;241;261;293
77120;Saints;100;121;151;181;201;242;278;302;338
77480;Saint-Sauveur-lès-Bray;105;126;156;186;206;253;290;316;354
77930;Saint-Sauveur-sur-École;150;175;205;235;255;350;403;438;490
77169;Saint-Siméon;90;110;140;170;190;220;253;275;308
77165;Saint-Soupplets;140;164;194;224;244;328;378;410;460
77400;Saint-Thibault-des-Vignes;135;159;189;219;239;318;365;397;445
77148;Salins;115;137;167;197;217;274;315;343;384
77260;Sammeron;105;126;156;186;206;253;290;316;354
77920;Samois-sur-Seine;145;170;200;230;250;339;390;424;475
77210;Samoreau;140;164;194;224;244;328;378;410;460
77580;Sancy-les-Meaux;110;132;162;192;212;263;303;329;369
77320;Sancy-lès-Provins;75;94;124;154;174;188;216;234;263
77176;Savigny-le-Temple;140;164;194;224;244;328;378;410;460
77650;Savins;100;121;151;181;201;242;278;302;338
77240;Seine-Port;145;170;200;230;250;339;390;424;475
77260;Sept-Sorts;105;126;156;186;206;253;290;316;354
77700;Serris;125;148;178;208;228;296;340;370;414
77170;Servon;135;159;189;219;239;318;365;397;445
77640;Signy-Signets;110;132;162;192;212;263;303;329;369
