CP;Commune;Distance;1-2 ;3-4 ;5-6 ;7-8 ;9-12 ;13-16 ;17-31 ;32-54
77890;Beaumont-du-Gâtinais;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
77120;Beautheil;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
77390;Beauvoir;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77510;Bellot;90;110;140;170;190;220;253;275;308
77540;Bernay-Vilbert;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77320;Beton-Bazoches;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77970;Bezalles;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77115;Blandy-les-Tours;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77940;Blennes;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77970;Boisdon;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77590;Bois-le-Roi;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77350;Boissettes;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77350;Boissise-la-Bertrand;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77310;Boissise-le-Roi;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77760;Boissy-aux-Cailles;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
77169;Boissy-le-Châtel;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
77750;Boitron;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77720;Bombon;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77570;Bougligny;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
77760;Boulancourt;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
77580;Bouleurs;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77780;Bourron-Marlotte;150;175;205;235;255;350;402,5;437,5;490
77470;Boutigny;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77620;Bransles;150;175;205;235;255;350;402,5;437,5;490
77480;Bray-sur-Seine;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
77720;Bréau;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77170;Brie-Comte-Robert;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77940;La Brosse-Montceaux;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77177;Brou-sur-Chantereine;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77890;Burcy;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
77750;Bussières;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77600;Bussy-Saint-Georges;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77600;Bussy-Saint-Martin;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77760;Buthiers;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
77130;Cannes-Écluse;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77400;Carnetin;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77515;La Celle-sur-Morin;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
77930;Cély;155;180,4166667;210,4166667;240,4166667;260,4166667;360,8333333;414,9583333;451,0416667;505,1666667
77320;Cerneux;75;93,75;123,75;153,75;173,75;187,5;215,625;234,375;262,5
77240;Cesson;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77520;Cessoy-en-Montois;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
77930;Chailly-en-Bière;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77120;Chailly-en-Brie;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77460;Chaintreaux;150;175;205;235;255;350;402,5;437,5;490
77171;Chalautre-la-Grande;75;93,75;123,75;153,75;173,75;187,5;215,625;234,375;262,5
77160;Chalautre-la-Petite;90;110;140;170;190;220;253;275;308
77144;Chalifert;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77650;Chalmaison;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77910;Chambry;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77260;Chamigny;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77430;Champagne-sur-Seine;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77560;Champcenest;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77390;Champdeuil;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77720;Champeaux;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77420;Champs-sur-Marne;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77660;Changis-sur-Marne;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77600;Chanteloup-en-Brie;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77720;La Chapelle-Gauthier;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77540;La Chapelle-Iger;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77760;La Chapelle-la-Reine;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
77320;La Chapelle-Moutils;80;99,16666667;129,1666667;159,1666667;179,1666667;198,3333333;228,0833333;247,9166667;277,6666667
77370;La Chapelle-Rablais;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77160;La Chapelle-Saint-Sulpice;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
77610;Les Chapelles-Bourbon;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77410;Charmentray;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77410;Charny;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77590;Chartrettes;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77320;Chartronges;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77370;Châteaubleau;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
77570;Château-Landon;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
77820;Le Châtelet-en-Brie;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77126;Châtenay-sur-Seine;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77167;Châtenoy;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
77820;Châtillon-la-Borde;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77610;Châtres;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77124;Chauconin-Neufmontiers;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77169;Chauffry;90;110;140;170;190;220;253;275;308
77390;Chaumes-en-Brie;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77500;Chelles;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77160;Chenoise;90;110;140;170;190;220;253;275;308
77570;Chenou;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
77700;Chessy;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77760;Chevrainvilliers;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
77320;Chevru;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77173;Chevry-Cossigny;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77710;Chevry-en-Sereine;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77320;Choisy-en-Brie;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77730;Citry;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
77410;Claye-Souilly;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77370;Clos-Fontaine;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77440;Cocherel;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77090;Collégien;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77380;Combs-la-Ville;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77290;Compans;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77600;Conches-sur-Gondoire;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77450;Condé-Sainte-Libiaire;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77440;Congis-sur-Thérouanne;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77170;Coubert;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77860;Couilly-Pont-aux-Dames;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77840;Coulombs-en-Valois;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77580;Coulommes;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77120;Coulommiers;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77700;Coupvray;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77126;Courcelles-en-Bassée;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77560;Courchamp;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77540;Courpalay;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77390;Courquetaine;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77560;Courtacon;80;99,16666667;129,1666667;159,1666667;179,1666667;198,3333333;228,0833333;247,9166667;277,6666667
77390;Courtomer;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77181;Courtry;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77154;Coutençon;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77580;Coutevroult;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77580;Crécy-la-Chapelle;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77124;Crégy-lès-Meaux;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77610;Crèvecœur-en-Brie;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77390;Crisenoy;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77183;Croissy-Beaubourg;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77370;La Croix-en-Brie;100;120,8333333;150,8333333;180,8333333;200,8333333;241,6666667;277,9166667;302,0833333;338,3333333
77840;Crouy-sur-Ourcq;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77160;Cucharmoy;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77165;Cuisy;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77320;Dagny;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77190;Dammarie-lès-Lys;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77230;Dammartin-en-Goële;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77163;Dammartin-sur-Tigeaux;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77400;Dampmart;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77140;Darvault;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77440;Dhuisy;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77940;Diant;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77520;Donnemarie-Dontilly;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77130;Dormelles;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77510;Doue;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77139;Douy-la-Ramée;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77830;Échouboulains;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77820;Les Écrennes;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77250;Écuelles;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77126;Égligny;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77620;Égreville;150;175;205;235;255;350;402,5;437,5;490
77184;Émerainville;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77250;Épisy;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77450;Esbly;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77940;Esmans;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77139;Étrépilly;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77157;Everly;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77166;Évry-Grégy-sur-Yerres;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77515;Faremoutiers;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
77220;Favières;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77167;Faÿ-lès-Nemours;155;180,4166667;210,4166667;240,4166667;260,4166667;360,8333333;414,9583333;451,0416667;505,1666667
77133;Féricy;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77150;Férolles-Attilly;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77164;Ferrières-en-Brie;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77320;La Ferté-Gaucher;80;99,16666667;129,1666667;159,1666667;179,1666667;198,3333333;228,0833333;247,9166667;277,6666667
77260;La Ferté-sous-Jouarre;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
77940;Flagy;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77930;Fleury-en-Bière;155;180,4166667;210,4166667;240,4166667;260,4166667;360,8333333;414,9583333;451,0416667;505,1666667
77300;Fontainebleau;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77480;Fontaine-Fourches;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77590;Fontaine-le-Port;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77370;Fontains;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77370;Fontenailles;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77610;Fontenay-Trésigny;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77165;Forfry;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77130;Forges;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77390;Fouju;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77410;Fresnes-sur-Marne;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77320;Frétoy;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
77760;Fromont;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
77470;Fublaines;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77890;Garentreville;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
77370;Gastins;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
77690;La Genevraye;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
77910;Germigny-l'Évêque;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77840;Germigny-sous-Coulombs;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77165;Gesvres-le-Chapitre;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77120;Giremoutiers;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
77890;Gironville;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
77114;Gouaix;90;110;140;170;190;220;253;275;308
77400;Gouvernes;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77130;La Grande-Paroisse;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77720;Grandpuits-Bailly-Carrois;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77118;Gravon;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
77410;Gressy;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
77220;Gretz-Armainvilliers;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
77880;Grez-sur-Loing;150;175;205;235;255;350;402,5;437,5;490
77166;Grisy-Suisnes;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
77480;Grisy-sur-Seine;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
77580;Guérard;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77760;Guercheville;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
77600;Guermantes;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
77390;Guignes;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
77520;Gurcy-le-Châtel;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
77515;Hautefeuille;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
