cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
2120;Marly-Gomont;172;303;318;333;353;605;666;776;836
2500;Martigny;155;271;286;301;321;541;595;700;757
2860;Martigny-Courpierre;126;216;231;246;266;433;476;569;621
2820;Mauregny-en-Haye;120;205;220;235;255;410;451;542;593
2800;Mayot;151;263;278;293;313;526;579;682;738
2700;Mennessis;166;291;306;321;341;583;641;749;808
2190;Menneville;105;177;192;207;227;354;389;475;522
2630;Mennevret;180;318;333;348;368;635;699;812;874
2200;Mercin-et-Vaux;132;228;243;258;278;455;501;596;649
2000;Merlieux-et-Fouquerolles;150;261;276;291;311;523;575;677;733
2160;Merval;101;169;184;199;219;339;373;457;503
2270;Mesbrecourt-Richecourt;153;267;282;297;317;534;587;691;747
2720;Mesnil-Saint-Laurent;169;297;312;327;347;594;653;763;822
2160;Meurival;101;169;184;199;219;339;373;457;503
2240;Mézières-sur-Oise;160;280;295;310;330;560;616;722;780
2650;Mézy-Moulins;80;130;145;160;180;260;286;362;405
2200;Missy-aux-Bois;134;231;246;261;281;463;509;605;658
2350;Missy-lès-Pierrepont;143;248;263;278;298;496;546;646;700
2880;Missy-sur-Aisne;117;199;214;229;249;399;439;529;578
2110;Molain;187;331;346;361;381;661;727;844;907
2000;Molinchart;144;250;265;280;300;500;550;650;705
2000;Monampteuil;131;226;241;256;276;451;496;592;644
2270;Monceau-le-Neuf-et-Faucouzy;152;265;280;295;315;530;583;686;743
2270;Monceau-lès-Leups;149;259;274;289;309;519;571;673;728
2840;Monceau-le-Waast;133;229;244;259;279;459;505;601;653
2120;Monceau-sur-Oise;173;304;319;334;354;609;670;781;841
2500;Mondrepuis;174;306;321;336;356;613;674;785;846
2470;Monnes;144;250;265;280;300;500;550;650;705
2000;Mons-en-Laonnois;142;246;261;276;296;493;542;641;696
2820;Montaigu;120;205;220;235;255;410;451;542;593
2000;Montbavin;149;259;274;289;309;519;571;673;728
2110;Montbrehain;186;329;344;359;379;658;723;839;902
2860;Montchâlons;121;207;222;237;257;414;455;547;597
2340;Montcornet;131;226;241;256;276;451;496;592;644
2390;Mont-d'Origny;166;291;306;321;341;583;641;749;808
2440;Montescourt-Lizerolles;174;306;321;336;356;613;674;785;846
2540;Montfaucon;85;139;154;169;189;279;307;385;428
2600;Montgobert;145;252;267;282;302;504;554;655;710
2210;Montgru-Saint-Hilaire;139;241;256;271;291;481;529;628;682
2860;Monthenault;125;214;229;244;264;429;472;565;616
2400;Monthiers;109;184;199;214;234;369;406;493;541
2330;Monthurel;74;119;134;149;169;238;261;335;377
2110;Montigny-en-Arrouaise;174;306;321;336;356;613;674;785;846
2810;Montigny-l'Allier;149;259;274;289;309;519;571;673;728
2250;Montigny-le-Franc;152;265;280;295;315;530;583;686;743
2290;Montigny-Lengrain;150;261;276;291;311;523;575;677;733
2330;Montigny-lès-Condé;83;136;151;166;186;271;298;376;419
2250;Montigny-sous-Marle;149;259;274;289;309;519;571;673;728
2270;Montigny-sur-Crécy;147;256;271;286;306;511;562;664;719
2330;Montlevon;82;134;149;164;184;268;294;371;414
2340;Montloué;137;237;252;267;287;474;521;619;672
2220;Mont-Notre-Dame;105;177;192;207;227;354;389;475;522
2310;Montreuil-aux-Lions;149;259;274;289;309;519;571;673;728
2360;Mont-Saint-Jean;214;381;396;411;431;763;839;965;1033
2220;Mont-Saint-Martin;107;181;196;211;231;361;397;484;532
2400;Mont-Saint-Père;82;134;149;164;184;268;294;371;414
2100;Morcourt;173;304;319;334;354;609;670;781;841
2360;Morgny-en-Thiérache;145;252;267;282;302;504;554;655;710
2290;Morsain;146;254;269;284;304;508;558;659;714
2600;Mortefontaine;194;344;359;374;394;688;756;875;939
2270;Mortiers;138;239;254;269;289;478;525;623;677
2160;Moulins;120;205;220;235;255;410;451;542;593
2160;Moussy-Verneuil;123;211;226;241;261;421;463;556;607
2610;Moÿ-de-l'Aisne;167;293;308;323;343;586;645;754;813
2210;Muret-et-Crouttes;125;214;229;244;264;429;472;565;616
2160;Muscourt;108;183;198;213;233;365;402;488;536
2140;Nampcelles-la-Cour;142;246;261;276;296;493;542;641;696
2200;Nampteuil-sous-Muret;132;228;243;258;278;455;501;596;649
2880;Nanteuil-la-Fosse;124;213;228;243;263;425;468;560;611
2210;Nanteuil-Notre-Dame;126;216;231;246;266;433;476;569;621
2420;Nauroy;186;329;344;359;379;658;723;839;902
2400;Nesles-la-Montagne;92;153;168;183;203;305;336;416;461
2190;Neufchâtel-sur-Aisne;101;169;184;199;219;339;373;457;503
2300;Neuflieux;172;303;318;333;353;605;666;776;836
2470;Neuilly-Saint-Front;140;243;258;273;293;485;534;632;686
2500;Neuve-Maison;170;299;314;329;349;598;657;767;827
2100;Neuville-Saint-Amand;167;293;308;323;343;586;645;754;813
2860;Neuville-sur-Ailette;119;203;218;233;253;406;447;538;588
2880;Neuville-sur-Margival;141;244;259;274;294;489;538;637;691
2390;Neuvillette;167;293;308;323;343;586;645;754;813
2150;Nizy-le-Comte;116;198;213;228;248;395;435;524;574
2400;Nogentel;93;154;169;184;204;309;340;421;466
2310;Nogent-l'Artaud;95;158;173;188;208;316;348;430;475
2340;Noircourt;135;233;248;263;283;466;513;610;663
2600;Noroy-sur-Ourcq;148;258;273;288;308;515;567;668;724
2270;Nouvion-et-Catillon;149;259;274;289;309;519;571;673;728
2800;Nouvion-le-Comte;147;256;271;286;306;511;562;664;719
2860;Nouvion-le-Vineux;146;254;269;284;304;508;558;659;714
2290;Nouvron-Vingré;144;250;265;280;300;500;550;650;705
2120;Noyales;176;310;325;340;360;620;682;794;855
2200;Noyant-et-Aconin;130;224;239;254;274;448;492;587;639
2160;Œuilly;70;111;126;141;161;223;245;317;358
2300;Ognes;171;301;316;331;351;601;661;772;832
2500;Ohis;177;312;327;342;362;624;686;799;860
2600;Oigny-en-Valois;158;276;291;306;326;553;608;713;771
2450;Oisy;183;323;338;353;373;646;711;826;888
2480;Ollezy;179;316;331;346;366;631;694;808;869
2100;Omissy;174;306;321;336;356;613;674;785;846
2190;Orainville;94;156;171;186;206;313;344;425;471
2860;Orgeval;120;205;220;235;255;410;451;542;593
2550;Origny-en-Thiérache;173;304;319;334;354;609;670;781;841
2390;Origny-Sainte-Benoite;166;291;306;321;341;583;641;749;808
2290;Osly-Courtil;136;235;250;265;285;470;517;614;668
2370;Ostel;119;203;218;233;253;406;447;538;588
2160;Oulches-la-Vallée-Foulon;114;194;209;224;244;388;426;515;564
2210;Oulchy-la-Ville;115;196;211;226;246;391;430;520;569
2210;Oulchy-le-Château;115;196;211;226;246;391;430;520;569
2220;Paars;103;173;188;203;223;346;381;466;513
2160;Paissy;120;205;220;235;255;410;451;542;593
2860;Pancy-Courtecon;124;213;228;243;263;425;468;560;611
2260;Papleux;183;323;338;353;373;646;711;826;888
2210;Parcy-et-Tigny;139;241;256;271;291;481;529;628;682
2360;Parfondeval;141;244;259;274;294;489;538;637;691
2840;Parfondru;122;209;224;239;259;418;459;551;602
2160;Pargnan;118;201;216;231;251;403;443;533;583
2000;Pargny-Filain;131;226;241;256;276;451;496;592;644
2330;Pargny-la-Dhuys;79;128;143;158;178;256;282;358;400
2270;Pargny-les-Bois;146;254;269;284;304;508;558;659;714
2240;Parpeville;161;282;297;312;332;564;620;727;785
2200;Pasly;130;224;239;254;274;448;492;587;639
2470;Passy-en-Valois;120;205;220;235;255;410;451;542;593
2850;Passy-sur-Marne;83;136;151;166;186;271;298;376;419
2310;Pavant;97;162;177;192;212;324;356;439;485
2160;Perles;100;168;183;198;218;335;369;452;499
2200;Pernant;135;233;248;263;283;466;513;610;663
2630;Petit-Verly;185;327;342;357;377;654;719;835;897
2300;Pierremande;169;297;312;327;347;594;653;763;822
2350;Pierrepont;146;254;269;284;304;508;558;659;714
2190;Pignicourt;99;166;181;196;216;331;364;448;494
2320;Pinon;139;241;256;271;291;481;529;628;682
2480;Pithon;182;321;336;351;371;643;707;821;883
2240;Pleine-Selve;164;288;303;318;338;575;633;740;799
2200;Ploisy;132;228;243;258;278;455;501;596;649
2140;Plomion;146;254;269;284;304;508;558;659;714
2860;Ployart-et-Vaurseine;117;199;214;229;249;399;439;529;578
2200;Pommiers;133;229;244;259;279;459;505;601;653
2160;Pont-Arcy;109;184;199;214;234;369;406;493;541
2160;Pontavert;106;179;194;209;229;358;393;479;527
2490;Pontru;179;316;331;346;366;631;694;808;869
2490;Pontruet;181;319;334;349;369;639;703;817;878
2380;Pont-Saint-Mard;178;314;329;344;364;628;690;803;864
2270;Pouilly-sur-Serre;144;250;265;280;300;500;550;650;705
2110;Prémont;146;254;269;284;304;508;558;659;714
2320;Prémontré;146;254;269;284;304;508;558;659;714
2370;Presles-et-Boves;114;194;209;224;244;388;426;515;564
2860;Presles-et-Thierny;141;244;259;274;294;489;538;637;691
2470;Priez;120;205;220;235;255;410;451;542;593
2140;Prisces;154;269;284;299;319;538;591;695;752
2120;Proisy;170;299;314;329;349;598;657;767;827
2120;Proix;176;310;325;340;360;620;682;794;855
2190;Prouvais;105;177;192;207;227;354;389;475;522
2190;Proviseux-et-Plesnoy;108;183;198;213;233;365;402;488;536
2600;Puiseux-en-Retz;148;258;273;288;308;515;567;668;724
2120;Puisieux-et-Clanlieu;163;286;301;316;336;571;628;736;794
2300;Quierzy;158;276;291;306;326;553;608;713;771
2380;Quincy-Basse;145;252;267;282;302;504;554;655;710
2220;Quincy-sous-le-Mont;111;188;203;218;238;376;414;502;550
2360;Raillimont;135;233;248;263;283;466;513;610;663
2110;Ramicourt;192;340;355;370;390;680;748;866;930
2240;Regny;160;280;295;310;330;560;616;722;780
2100;Remaucourt;176;310;325;340;360;620;682;794;855
2270;Remies;150;261;276;291;311;523;575;677;733
2440;Remigny;176;310;325;340;360;620;682;794;855
2240;Renansart;152;265;280;295;315;530;583;686;743
2340;Renneval;143;248;263;278;298;496;546;646;700
2360;Résigny;143;248;263;278;298;496;546;646;700
2290;Ressons-le-Long;141;244;259;274;294;489;538;637;691
2600;Retheuil;159;278;293;308;328;556;612;718;775
2850;Reuilly-Sauvigny;80;130;145;160;180;260;286;362;405
2160;Révillon;104;175;190;205;225;350;385;470;518
2110;Ribeauville;181;319;334;349;369;639;703;817;878
2240;Ribemont;160;280;295;310;330;560;616;722;780
2210;Rocourt-Saint-Martin;130;224;239;254;274;448;492;587;639
2260;Rocquigny;131;226;241;256;276;451;496;592;644
2800;Rogécourt;150;261;276;291;311;523;575;677;733
2140;Rogny;164;288;303;318;338;575;633;740;799
2310;Romeny-sur-Marne;97;162;177;192;212;324;356;439;485
2120;Romery;171;301;316;331;351;601;661;772;832
2130;Ronchères;109;184;199;214;234;369;406;493;541
2160;Roucy;102;171;186;201;221;343;377;461;508
2140;Rougeries;153;267;282;297;317;534;587;691;747
2590;Roupy;175;308;323;338;358;616;678;790;850
2100;Rouvroy;172;303;318;333;353;605;666;776;836
2360;Rouvroy-sur-Serre;140;243;258;273;293;485;534;632;686
2000;Royaucourt-et-Chailvet;146;254;269;284;304;508;558;659;714
2210;Rozet-Saint-Albin;143;248;263;278;298;496;546;646;700
2200;Rozières-sur-Crise;129;222;237;252;272;444;488;583;635
2540;Rozoy-Bellevalle;80;130;145;160;180;260;286;362;405
2360;Rozoy-sur-Serre;144;250;265;280;300;500;550;650;705
2200;Saconin-et-Breuil;136;235;250;265;285;470;517;614;668
2120;Sains-Richaumont;159;278;293;308;328;556;612;718;775
2330;Saint-Agnan;122;209;224;239;259;418;459;551;602
2260;Saint-Algis;174;306;321;336;356;613;674;785;846
2300;Saint-Aubin;188;333;348;363;383;665;732;848;911
2290;Saint-Bandry;142;246;261;276;296;493;542;641;696
2290;Saint-Christophe-à-Berry;147;256;271;286;306;511;562;664;719
2360;Saint-Clément;143;248;263;278;298;496;546;646;700
2820;Sainte-Croix;118;201;216;231;251;403;443;533;583
2340;Sainte-Geneviève;130;224;239;254;274;448;492;587;639
2350;Sainte-Preuve;128;220;235;250;270;440;484;578;630
2820;Saint-Erme-Outre-et-Ramecourt;116;198;213;228;248;395;435;524;574
2330;Saint-Eugène;73;117;132;147;167;234;257;331;372
2810;Saint-Gengoulph;143;248;263;278;298;496;546;646;700
2410;Saint-Gobain;162;284;299;314;334;568;624;731;789
2140;Saint-Gobert;155;271;286;301;321;541;595;700;757
2220;Saint-Mard;182;321;336;351;371;643;707;821;883
2110;Saint-Martin-Rivière;189;334;349;364;384;669;736;853;916
2830;Saint-Michel;167;293;308;323;343;586;645;754;813
2410;Saint-Nicolas-aux-Bois;160;280;295;310;330;560;616;722;780
2300;Saint-Paul-aux-Bois;178;314;329;344;364;628;690;803;864
2600;Saint-Pierre-Aigle;161;282;297;312;332;564;620;727;785
2140;Saint-Pierre-lès-Franqueville;158;276;291;306;326;553;608;713;771
2250;Saint-Pierremont;128;220;235;250;270;440;484;578;630
2100;Saint-Quentin;165;289;304;319;339;579;637;745;803
2210;Saint-Rémy-Blanzy;143;248;263;278;298;496;546;646;700
2640;Saint-Simon;177;312;327;342;362;624;686;799;860
2220;Saint-Thibaut;107;181;196;211;231;361;397;484;532
2820;Saint-Thomas;113;192;207;222;242;384;422;511;560
2840;Samoussy;137;237;252;267;287;474;521;619;672
2880;Sancy-les-Cheminots;124;213;228;243;263;425;468;560;611
2130;Saponay;121;207;222;237;257;414;455;547;597
2310;Saulchery;97;162;177;192;212;324;356;439;485
2590;Savy;178;314;329;344;364;628;690;803;864
2110;Seboncourt;179;316;331;346;366;631;694;808;869
2300;Selens;179;316;331;346;366;631;694;808;869
2200;Septmonts;127;218;233;248;268;436;480;574;625
2410;Septvaux;165;289;304;319;339;579;637;745;803
2420;Sequehart;188;333;348;363;383;665;732;848;911
2110;Serain;181;319;334;349;369;639;703;817;878
2790;Seraucourt-le-Grand;171;301;316;331;351;601;661;772;832
2220;Serches;119;203;218;233;253;406;447;538;588
2130;Sergy;115;196;211;226;246;391;430;520;569
2130;Seringes-et-Nesles;116;198;213;228;248;395;435;524;574
2220;Sermoise;118;201;216;231;251;403;443;533;583
2700;Servais;162;284;299;314;334;568;624;731;789
2160;Serval;102;171;186;201;221;343;377;461;508
2240;Séry-lès-Mézières;158;276;291;306;326;553;608;713;771
2460;Silly-la-Poterie;154;269;284;299;319;538;591;695;752
2300;Sinceny;166;291;306;321;341;583;641;749;808
2150;Sissonne;123;211;226;241;261;421;463;556;607
2240;Sissy;162;284;299;314;334;568;624;731;789
2200;Soissons;126;216;231;246;266;433;476;569;621
2340;Soize;141;244;259;274;294;489;538;637;691
2470;Sommelans;134;231;246;261;281;463;509;605;658
2260;Sommeron;175;308;323;338;358;616;678;790;850
2480;Sommette-Eaucourt;183;323;338;353;373;646;711;826;888
2270;Sons-et-Ronchères;150;261;276;291;311;523;575;677;733
2580;Sorbais;170;299;314;329;349;598;657;767;827
2600;Soucy;149;259;274;289;309;519;571;673;728
2160;Soupir;126;216;231;246;266;433;476;569;621
2240;Surfontaine;154;269;284;299;319;538;591;695;752
2320;Suzy;151;263;278;293;313;526;579;682;738
2600;Taillefontaine;156;273;288;303;323;545;600;704;761
2220;Tannières;108;183;198;213;233;365;402;488;536
2290;Tartiers;139;241;256;271;291;481;529;628;682
2250;Tavaux-et-Pontséricourt;157;274;289;304;324;549;604;709;766
2700;Tergnier;161;282;297;312;332;564;620;727;785
2880;Terny-Sorny;128;220;235;250;270;440;484;578;630
2140;Thenailles;163;286;301;316;336;571;628;736;794
2390;Thenelles;164;288;303;318;338;575;633;740;799
2250;Thiernu;148;258;273;288;308;515;567;668;724
2810;Torcy-en-Valois;105;177;192;207;227;354;389;475;522
2250;Toulis-et-Attencourt;141;244;259;274;294;489;538;637;691
2800;Travecy;159;278;293;308;328;556;612;718;775
2490;Trefcon;185;327;342;357;377;654;719;835;897
2850;Trélou-sur-Marne;75;121;136;151;171;241;265;340;382
2460;Troësnes;149;259;274;289;309;519;571;673;728
2300;Trosly-Loire;176;310;325;340;360;620;682;794;855
2860;Trucy;128;220;235;250;270;440;484;578;630
2640;Tugny-et-Pont;177;312;327;342;362;624;686;799;860
2120;Tupigny;175;308;323;338;358;616;678;790;850
2300;Ugny-le-Gay;174;306;321;336;356;613;674;785;846
2000;Urcel;146;254;269;284;304;508;558;659;714
2690;Urvillers;169;297;312;327;347;594;653;763;822
2120;Vadencourt;173;304;319;334;354;609;670;781;841
2370;Vailly-sur-Aisne;118;201;216;231;251;403;443;533;583
2190;Variscourt;100;168;183;198;218;335;369;452;499
2290;Vassens;148;258;273;288;308;515;567;668;724
2220;Vasseny;113;192;207;222;242;384;422;511;560
2160;Vassogne;115;196;211;226;246;391;430;520;569
2000;Vaucelles-et-Beffecourt;143;248;263;278;298;496;546;646;700
2320;Vaudesson;136;235;250;265;285;470;517;614;668
2320;Vauxaillon;142;246;261;276;296;493;542;641;696
2110;Vaux-Andigny;188;333;348;363;383;665;732;848;911
2200;Vauxbuin;129;222;237;252;272;444;488;583;635
2160;Vauxcéré;102;171;186;201;221;343;377;461;508
2590;Vaux-en-Vermandois;178;314;329;344;364;628;690;803;864
2200;Vauxrezis;136;235;250;265;285;470;517;614;668
2220;Vauxtin;107;181;196;211;231;361;397;484;532
2490;Vendelles;183;323;338;353;373;646;711;826;888
2800;Vendeuil;162;284;299;314;334;568;624;731;789
2420;Vendhuile;195;346;361;376;396;691;760;880;944
2540;Vendières;76;123;138;153;173;245;270;344;386
2160;Vendresse-Beaulne;122;209;224;239;259;418;459;551;602
2510;Vénérolles;178;314;329;344;364;628;690;803;864
2200;Venizel;121;207;222;237;257;414;455;547;597
2400;Verdilly;125;214;229;244;264;429;472;565;616
2490;Vermand;179;316;331;346;366;631;694;808;869
2380;Verneuil-sous-Coucy;176;310;325;340;360;620;682;794;855
2000;Verneuil-sur-Serre;134;231;246;261;281;463;509;605;658
2800;Versigny;183;323;338;353;373;646;711;826;888
2140;Vervins;160;280;295;310;330;560;616;722;780
2350;Vesles-et-Caumont;144;250;265;280;300;500;550;650;705
2840;Veslud;121;207;222;237;257;414;455;547;597
2810;Veuilly-la-Poterie;110;186;201;216;236;373;410;497;546
2290;Vézaponin;142;246;261;276;296;493;542;641;696
2130;Vézilly;103;173;188;203;223;346;381;466;513
2210;Vichel-Nanteuil;141;244;259;274;294;489;538;637;691
2290;Vic-sur-Aisne;144;250;265;280;300;500;550;650;705
2160;Viel-Arcy;108;183;198;213;233;365;402;488;536
2540;Viels-Maisons;81;132;147;162;182;264;290;367;410
2210;Vierzy;154;269;284;299;319;538;591;695;752
2540;Viffort;83;136;151;166;186;271;298;376;419
2340;Vigneux-Hocquet;137;237;252;267;287;474;521;619;672
2210;Villemontoire;135;233;248;263;283;466;513;610;663
2200;Villeneuve-Saint-Germain;125;214;229;244;264;429;472;565;616
2130;Villeneuve-sur-Fère;122;209;224;239;259;418;459;551;602
2300;Villequier-Aumont;170;299;314;329;349;598;657;767;827
2420;Villeret;188;333;348;363;383;665;732;848;911
2130;Villers-Agron-Aiguizy;101;169;184;199;219;339;373;457;503
2600;Villers-Cotterêts;149;259;274;289;309;519;571;673;728
2160;Villers-en-Prayères;106;179;194;209;229;358;393;479;527
2600;Villers-Hélon;144;250;265;280;300;500;550;650;705
2240;Villers-le-Sec;162;284;299;314;334;568;624;731;789
2120;Villers-lès-Guise;172;303;318;333;353;605;666;776;836
2590;Villers-Saint-Christophe;180;318;333;348;368;635;699;812;874
2130;Villers-sur-Fère;119;203;218;233;253;406;447;538;588
2220;Ville-Savoye;107;181;196;211;231;361;397;484;532
2310;Villiers-Saint-Denis;102;171;186;201;221;343;377;461;508
2340;Vincy-Reuil-et-Magny;141;244;259;274;294;489;538;637;691
2300;Viry-Noureuil;164;288;303;318;338;575;633;740;799
2870;Vivaise;139;241;256;271;291;481;529;628;682
2600;Vivières;153;267;282;297;317;534;587;691;747
2140;Voharies;152;265;280;295;315;530;583;686;743
2860;Vorges;128;220;235;250;270;440;484;578;630
2140;Voulpaix;165;289;304;319;339;579;637;745;803
2250;Voyenne;147;256;271;286;306;511;562;664;719
2880;Vregny;125;214;229;244;264;429;472;565;616
2880;Vuillery;127;218;233;248;268;436;480;574;625
2630;Wassigny;182;321;336;351;371;643;707;821;883
2830;Watigny;163;286;301;316;336;571;628;736;794
2120;Wiège-Faty;169;297;312;327;347;594;653;763;822
2500;Wimy;175;308;323;338;358;616;678;790;850
2320;Wissignicourt;155;271;286;301;321;541;595;700;757
