cp;nom;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
89310;Censy;147;291;306;316;331;581;669;778;876
89320;Cérilly;135;266;281;291;306;532;612;718;811
89320;Cerisiers;133;262;277;287;302;524;602;708;801
89410;Cézy;177;353;368;378;393;705;811;926;1037
89800;Chablis;138;272;287;297;312;544;626;733;828
89770;Chailley;135;266;281;291;306;532;612;718;811
89120;Chambeugle;186;371;386;396;411;742;854;971;1085
89660;Chamoux;184;367;382;392;407;734;844;961;1074
89220;Champcevrais;219;439;454;464;479;878;1010;1134;1262
89350;Champignelles;194;388;403;413;428;775;892;1010;1128
89340;Champigny;151;299;314;324;339;598;688;797;897
89300;Champlay;140;276;291;301;316;553;635;743;838
89210;Champlost;121;237;252;262;277;474;545;649;736
89290;Champs-sur-Yonne;150;297;312;322;337;594;683;793;892
89710;Champvallon;193;386;401;411;426;771;887;1005;1122
89300;Chamvres;195;390;405;415;430;779;896;1015;1133
89260;La Chapelle-sur-Oreuse;140;276;291;301;316;553;635;743;838
89800;La Chapelle-Vaupelteigne;136;268;283;293;308;536;616;723;817
89113;Charbuy;149;295;310;320;335;590;678;788;887
89580;Charentenay;164;326;341;351;366;652;749;862;967
89400;Charmoy;137;270;285;295;310;540;621;728;822
89120;Charny;197;394;409;419;434;788;906;1025;1144
89160;Chassignelles;142;280;295;305;320;561;645;753;849
89110;Chassy;198;396;411;421;436;792;911;1030;1149
89630;Chastellux-sur-Cure;189;377;392;402;417;755;868;986;1101
89660;Châtel-Censoir;179;357;372;382;397;713;820;936;1047
89310;Châtel-Gérard;156;309;324;334;349;619;711;822;924
89340;Chaumont;152;301;316;326;341;602;692;802;903
89500;Chaumot;172;342;357;367;382;685;787;901;1010
89800;Chemilly-sur-Serein;137;270;285;295;310;540;621;728;822
89250;Chemilly-sur-Yonne;136;268;283;293;308;536;616;723;817
89120;Chêne-Arnoult;200;400;415;425;440;800;920;1040;1160
89700;Cheney;118;231;246;256;271;462;531;634;720
89400;Cheny;133;262;277;287;302;524;602;708;801
89690;Chéroy;173;344;359;369;384;689;792;906;1015
89600;Chéu;120;235;250;260;275;470;541;644;731
89240;Chevannes;170;338;353;363;378;676;778;892;999
89120;Chevillon;189;377;392;402;417;755;868;986;1101
89800;Chichée;137;270;285;295;310;540;621;728;822
89400;Chichery;141;278;293;303;318;557;640;748;844
89190;Chigy;126;247;262;272;287;495;569;674;763
89530;Chitry;150;297;312;322;337;594;683;793;892
89420;Cisery;176;351;366;376;391;701;806;921;1031
89190;Les Clérimois;128;252;267;277;292;503;578;684;774
89700;Collan;132;260;275;285;300;520;597;703;795
89100;Collemiers;161;320;335;345;360;639;735;847;951
89140;Compigny;105;204;219;229;244;408;469;570;651
89500;Cornant;159;315;330;340;355;631;726;837;940
89580;Coulangeron;161;320;335;345;360;639;735;847;951
89580;Coulanges-la-Vineuse;156;309;324;334;349;619;711;822;924
89480;Coulanges-sur-Yonne;176;351;366;376;391;701;806;921;1031
89320;Coulours;127;249;264;274;289;499;574;679;769
89190;Courgenay;126;247;262;272;287;495;569;674;763
89800;Courgis;145;287;302;312;327;573;659;768;865
89140;Courlon-sur-Yonne;112;219;234;244;259;437;503;604;688
89560;Courson-les-Carrières;165;328;343;353;368;656;754;867;972
89150;Courtoin;162;322;337;347;362;643;740;852;956
89100;Courtois-sur-Yonne;149;295;310;320;335;590;678;788;887
89440;Coutarnoux;162;322;337;347;362;643;740;852;956
89480;Crain;177;353;368;378;393;705;811;926;1037
89460;Cravant;160;318;333;343;358;635;730;842;946
89740;Cruzy-le-Châtel;119;233;248;258;273;466;536;639;726
89390;Cry;152;301;316;326;341;602;692;802;903
89116;Cudot;182;363;378;388;403;726;835;951;1063
89420;Cussy-les-Forges;174;346;361;371;386;693;797;911;1021
89140;Cuy;146;289;304;314;329;577;664;773;870
89700;Dannemoine;124;243;258;268;283;487;559;664;752
89120;Dicy;194;388;403;413;428;775;892;1010;1128
89240;Diges;160;318;333;343;358;635;730;842;946
89440;Dissangis;163;324;339;349;364;647;744;857;962
89500;Dixmont;145;287;302;312;327;573;659;768;865
89150;Dollot;170;338;353;363;378;676;778;892;999
89150;Domats;166;330;345;355;370;660;759;872;978
89450;Domecy-sur-Cure;184;367;382;392;407;734;844;961;1074
89200;Domecy-sur-le-Vault;172;342;357;367;382;685;787;901;1010
89130;Dracy;192;384;399;409;424;767;882;1000;1117
89560;Druyes-les-Belles-Fontaines;176;351;366;376;391;701;806;921;1031
89360;Dyé;123;241;256;266;281;482;555;659;747
89240;Égleny;206;412;427;437;452;825;948;1070;1192
89500;Égriselles-le-Bocage;161;320;335;345;360;639;735;847;951
89400;Épineau-les-Voves;137;270;285;295;310;540;621;728;822
89700;Épineuil;119;233;248;258;273;466;536;639;726
89240;Escamps;154;305;320;330;345;610;702;812;913
89290;Escolives-Sainte-Camille;152;301;316;326;341;602;692;802;903
89210;Esnon;128;252;267;277;292;503;578;684;774
89480;Étais-la-Sauvin;184;367;382;392;407;734;844;961;1074
89200;Étaule;166;330;345;355;370;660;759;872;978
89510;Étigny;158;313;328;338;353;627;721;832;935
89310;Étivey;150;297;312;322;337;594;683;793;892
89140;Évry;114;223;238;248;263;445;512;614;699
89110;La Ferté-Loupière;188;375;390;400;415;751;863;981;1096
89480;Festigny;182;363;378;388;403;726;835;951;1063
89190;Flacy;117;229;244;254;269;458;526;629;715
89113;Fleury-la-Vallée;147;291;306;316;331;581;669;778;876
89800;Fleys;133;262;277;287;302;524;602;708;801
89360;Flogny-la-Chapelle;116;227;242;252;267;454;522;624;710
89450;Foissy-lès-Vézelay;179;357;372;382;397;713;820;936;1047
89190;Foissy-sur-Vanne;122;239;254;264;279;478;550;654;742
89100;Fontaine-la-Gaillarde;133;262;277;287;302;524;602;708;801
89130;Fontaines;216;433;448;458;473;866;996;1119;1246
89560;Fontenailles;115;225;240;250;265;449;517;619;704
89800;Fontenay-près-Chablis;138;272;287;297;312;544;626;733;828
89450;Fontenay-près-Vézelay;183;365;380;390;405;730;839;956;1069
89660;Fontenay-sous-Fouronnes;167;332;347;357;372;664;763;877;983
89120;Fontenouilles;191;381;396;406;421;763;877;995;1112
89520;Fontenoy;220;441;456;466;481;883;1015;1139;1267
89150;Fouchères;86;165;180;190;205;330;379;476;549
89320;Fournaudin;126;247;262;272;287;495;569;674;763
89560;Fouronnes;169;336;351;361;376;672;773;887;994
89310;Fresnes;134;264;279;289;304;528;607;713;806
89160;Fulvy;143;282;297;307;322;565;650;758;854
89600;Germigny;119;233;248;258;273;466;536;639;726
89160;Gigny;140;276;291;301;316;553;635;743;838
89200;Girolles;199;398;413;423;438;796;915;1035;1155
89140;Gisy-les-Nobles;150;297;312;322;337;594;683;793;892
89200;Givry;168;334;349;359;374;668;768;882;988
89740;Gland;126;247;262;272;287;495;569;674;763
89350;Grandchamp;203;406;421;431;446;812;934;1055;1176
89310;Grimault;149;295;310;320;335;590;678;788;887
89100;Gron;157;311;326;336;351;623;716;827;929
89113;Guerchy;147;291;306;316;331;581;669;778;876
89420;Guillon;170;338;353;363;378;676;778;892;999
89250;Gurgy;140;276;291;301;316;553;635;743;838
89580;Gy-l'Évêque;152;301;316;326;341;602;692;802;903
89250;Hauterive;131;258;273;283;298;515;593;698;790
89550;Héry;130;256;271;281;296;511;588;694;785
89290;Irancy;156;309;324;334;349;619;711;822;924
89200;Island;170;338;353;363;378;676;778;892;999
89440;L'Isle-sur-Serein;158;313;328;338;353;627;721;832;935
89360;Jaulges;122;239;254;264;279;478;550;654;742
89300;Joigny;159;315;330;340;355;631;726;837;940
89310;Jouancy;148;293;308;318;333;586;673;783;881
89440;Joux-la-Ville;152;301;316;326;341;602;692;802;903
89150;Jouy;160;318;333;343;358;635;730;842;946
89160;Jully;140;276;291;301;316;553;635;743;838
89700;Junay;124;243;258;268;283;487;559;664;752
89290;Jussy;178;355;370;380;395;709;816;931;1042
89110;Laduz;199;398;413;423;438;796;915;1035;1155
89190;Lailly;120;235;250;260;275;470;541;644;731
89560;Lain;168;334;349;359;374;668;768;882;988
89520;Lainsecq;185;369;384;394;409;738;849;966;1080
89130;Lalande;210;421;436;446;461;841;967;1090;1214
89400;Laroche-Saint-Cydroine;135;266;281;291;306;532;612;718;811
89570;Lasson;106;206;221;231;246;412;474;575;656
89170;Lavau;191;381;396;406;421;763;877;995;1112
89130;Leugny;163;324;339;349;364;647;744;857;962
89520;Levis;183;365;380;390;405;730;839;956;1069
89160;Lézinnes;131;258;273;283;298;515;593;698;790
89800;Lichères-près-Aigremont;145;287;302;312;327;573;659;768;865
89660;Lichères-sur-Yonne;183;365;380;390;405;730;839;956;1069
89800;Lignorelles;134;264;279;289;304;528;607;713;806
89144;Ligny-le-Châtel;128;252;267;277;292;503;578;684;774
89240;Lindry;154;305;320;330;345;610;702;812;913
89140;Lixy;150;297;312;322;337;594;683;793;892
89300;Looze;140;276;291;301;316;553;635;743;838
89200;Lucy-le-Bois;160;318;333;343;358;635;730;842;946
89270;Lucy-sur-Cure;160;318;333;343;358;635;730;842;946
89480;Lucy-sur-Yonne;180;359;374;384;399;718;825;941;1053
89200;Magny;171;340;355;365;380;680;782;896;1004
89100;Maillot;140;276;291;301;316;553;635;743;838
89270;Mailly-la-Ville;168;334;349;359;374;668;768;882;988
89660;Mailly-le-Château;171;340;355;365;380;680;782;896;1004
89100;Malay-le-Grand;137;270;285;295;310;540;621;728;822
89100;Malay-le-Petit;133;262;277;287;302;524;602;708;801
89120;Malicorne;189;377;392;402;417;755;868;986;1101
89800;Maligny;132;260;275;285;300;520;597;703;795
89120;Marchais-Beton;189;377;392;402;417;755;868;986;1101
89420;Marmeaux;162;322;337;347;362;643;740;852;956
89500;Marsangy;161;320;335;345;360;639;735;847;951
89440;Massangis;152;301;316;326;341;602;692;802;903
89430;Mélisey;119;233;248;258;273;466;536;639;726
89450;Menades;178;355;370;380;395;709;816;931;1042
89210;Mercy;125;245;260;270;285;491;564;669;758
89144;Méré;131;258;273;283;298;515;593;698;790
89110;Merry-la-Vallée;163;324;339;349;364;647;744;857;962
89560;Merry-Sec;161;320;335;345;360;639;735;847;951
89660;Merry-sur-Yonne;174;346;361;371;386;693;797;911;1021
89130;Mézilles;176;351;366;376;391;701;806;921;1031
89140;Michery;120;235;250;260;275;470;541;644;731
89580;Migé;163;324;339;349;364;647;744;857;962
89400;Migennes;133;262;277;287;302;524;602;708;801
89310;Môlay;147;291;306;316;331;581;669;778;876
89560;Molesmes;124;243;258;268;283;487;559;664;752
89190;Molinons;120;235;250;260;275;470;541;644;731
89700;Molosmes;123;241;256;266;281;482;555;659;747
89470;Monéteau;138;272;287;297;312;544;626;733;828
89150;Montacher-Villegardin;156;309;324;334;349;619;711;822;924
89230;Montigny-la-Resle;132;260;275;285;300;520;597;703;795
89660;Montillot;174;346;361;371;386;693;797;911;1021
89420;Montréal;167;332;347;357;372;664;763;877;983
89250;Mont-Saint-Sulpice;126;247;262;272;287;495;569;674;763
89560;Mouffy;166;330;345;355;370;660;759;872;978
89310;Moulins-en-Tonnerrois;152;301;316;326;341;602;692;802;903
89130;Moulins-sur-Ouanne;170;338;353;363;378;676;778;892;999
89520;Moutiers-en-Puisaye;185;369;384;394;409;738;849;966;1080
89100;Nailly;151;299;314;324;339;598;688;797;897
89113;Neuilly;142;280;295;305;320;561;645;753;849
89570;Neuvy-Sautour;109;212;227;237;252;425;488;590;672
89310;Nitry;146;289;304;314;329;577;664;773;870
89320;Noé;135;266;281;291;306;532;612;718;811
89310;Noyers;151;299;314;324;339;598;688;797;897
89390;Nuits;154;305;320;330;345;610;702;812;913
89110;Les Ormes;164;326;341;351;366;652;749;862;967
89400;Ormoy;135;266;281;291;306;532;612;718;811
89560;Ouanne;166;330;345;355;370;660;759;872;978
89160;Pacy-sur-Armançon;135;266;281;291;306;532;612;718;811
89140;Pailly;151;299;314;324;339;598;688;797;897
89240;Parly;156;309;324;334;349;619;711;822;924
89100;Paron;156;309;324;334;349;619;711;822;924
89210;Paroy-en-Othe;144;285;300;310;325;569;654;763;860
89300;Paroy-sur-Tholon;146;289;304;314;329;577;664;773;870
89310;Pasilly;148;293;308;318;333;586;673;783;881
89510;Passy;160;318;333;343;358;635;730;842;946
89260;Perceneige;100;194;209;219;234;388;446;545;624
89360;Percey;120;235;250;260;275;470;541;644;731
89120;Perreux;180;359;374;384;399;718;825;941;1053
89000;Perrigny;143;282;297;307;322;565;650;758;854
89390;Perrigny-sur-Armançon;153;303;318;328;343;606;697;807;908
89450;Pierre-Perthuis;180;359;374;384;399;718;825;941;1053
89330;Piffonds;173;344;359;369;384;689;792;906;1015
89740;Pimelles;123;241;256;266;281;482;555;659;747
89420;Pisy;168;334;349;359;374;668;768;882;988
89140;Plessis-Saint-Jean;110;214;229;239;254;429;493;595;677
89310;Poilly-sur-Serein;141;278;293;303;318;557;640;748;844
89110;Poilly-sur-Tholon;152;301;316;326;341;602;692;802;903
89200;Pontaubert;171;340;355;365;380;680;782;896;1004
89230;Pontigny;138;272;287;297;312;544;626;733;828
89190;Pont-sur-Vanne;129;254;269;279;294;507;583;689;779
89140;Pont-sur-Yonne;136;268;283;293;308;536;616;723;817
89260;La Postolle;113;221;236;246;261;441;507;609;693
89240;Pourrain;157;311;326;336;351;623;716;827;929
89440;Précy-le-Sec;156;309;324;334;349;619;711;822;924
89116;Précy-sur-Vrin;157;311;326;336;351;623;716;827;929
89460;Prégilbert;164;326;341;351;366;652;749;862;967
89800;Préhy;145;287;302;312;327;573;659;768;865
89200;Provency;165;328;343;353;368;656;754;867;972
89120;Prunoy;176;351;366;376;391;701;806;921;1031
89630;Quarré-les-Tombes;187;373;388;398;413;746;858;976;1090
89290;Quenne;148;293;308;318;333;586;673;783;881
89740;Quincerot;107;208;223;233;248;416;479;580;661
89390;Ravières;149;295;310;320;335;590;678;788;887
89700;Roffey;122;239;254;264;279;478;550;654;742
89220;Rogny-les-Sept-Écluses;210;421;436;446;461;841;967;1090;1214
89170;Ronchères;191;381;396;406;421;763;877;995;1112
89100;Rosoy;155;307;322;332;347;614;707;817;919
89500;Rousson;163;324;339;349;364;647;744;857;962
89230;Rouvray;130;256;271;281;296;511;588;694;785
89430;Rugny;115;225;240;250;265;449;517;619;704
89270;Sacy;151;299;314;324;339;598;688;797;897
89520;Sainpuits;190;379;394;404;419;759;873;991;1106
89340;Saint-Agnan;165;328;343;353;368;656;754;867;972
89420;Saint-André-en-Terre-Plaine;176;351;366;376;391;701;806;921;1031
89110;Saint-Aubin-Château-Neuf;164;326;341;351;366;652;749;862;967
89300;Saint-Aubin-sur-Yonne;148;293;308;318;333;586;673;783;881
89630;Saint-Brancher;182;363;378;388;403;726;835;951;1063
89530;Saint-Bris-le-Vineux;150;297;312;322;337;594;683;793;892
89100;Saint-Clément;120;235;250;260;275;470;541;644;731
89800;Saint-Cyr-les-Colons;148;293;308;318;333;586;673;783;881
89100;Saint-Denis-lès-Sens;122;239;254;264;279;478;550;654;742
89120;Saint-Denis-sur-Ouanne;189;377;392;402;417;755;868;986;1101
89440;Sainte-Colombe;93;179;194;204;219;359;412;510;586
89520;Sainte-Colombe-sur-Loing;186;371;386;396;411;742;854;971;1085
89420;Sainte-Magnance;178;355;370;380;395;709;816;931;1042
89460;Sainte-Pallaye;166;330;345;355;370;660;759;872;978
89310;Sainte-Vertu;142;280;295;305;320;561;645;753;849
89170;Saint-Fargeau;191;381;396;406;421;763;877;995;1112
89600;Saint-Florentin;115;225;240;250;265;449;517;619;704
89000;Saint-Georges-sur-Baulche;145;287;302;312;327;573;659;768;865
89630;Saint-Germain-des-Champs;186;371;386;396;411;742;854;971;1085
89330;Saint-Julien-du-Sault;156;309;324;334;349;619;711;822;924
89630;Saint-Léger-Vauban;190;379;394;404;419;759;873;991;1106
89330;Saint-Loup-d'Ordon;164;326;341;351;366;652;749;862;967
89170;Saint-Martin-des-Champs;191;381;396;406;421;763;877;995;1112
89330;Saint-Martin-d'Ordon;163;324;339;349;364;647;744;857;962
89100;Saint-Martin-du-Tertre;146;289;304;314;329;577;664;773;870
89700;Saint-Martin-sur-Armançon;126;247;262;272;287;495;569;674;763
89110;Saint-Martin-sur-Ocre;159;315;330;340;355;631;726;837;940
89120;Saint-Martin-sur-Ouanne;186;371;386;396;411;742;854;971;1085
89190;Saint-Maurice-aux-Riches-Hommes;104;202;217;227;242;404;465;565;645
89110;Saint-Maurice-le-Vieil;159;315;330;340;355;631;726;837;940
89110;Saint-Maurice-Thizouaille;158;313;328;338;353;627;721;832;935
89270;Saint-Moré;164;326;341;351;366;652;749;862;967
89450;Saint-Père;176;351;366;376;391;701;806;921;1031
89220;Saint-Privé;194;388;403;413;428;775;892;1010;1128
89116;Saint-Romain-le-Preux;168;334;349;359;374;668;768;882;988
89520;Saints-en-Puisaye;179;357;372;382;397;713;820;936;1047
89520;Saint-Sauveur-en-Puisaye;183;365;380;390;405;730;839;956;1069
89140;Saint-Sérotin;120;235;250;260;275;470;541;644;731
89150;Saint-Valérien;131;258;273;283;298;515;593;698;790
89100;Saligny;119;233;248;258;273;466;536;639;726
89160;Sambourg;139;274;289;299;314;548;631;738;833
89420;Santigny;168;334;349;359;374;668;768;882;988
89310;Sarry;155;307;322;332;347;614;707;817;919
89420;Sauvigny-le-Beuréal;183;365;380;390;405;730;839;956;1069
89200;Sauvigny-le-Bois;167;332;347;357;372;664;763;877;983
89420;Savigny-en-Terre-Plaine;179;357;372;382;397;713;820;936;1047
89150;Savigny-sur-Clairis;170;338;353;363;378;676;778;892;999
89420;Sceaux;173;344;359;369;384;689;792;906;1015
89250;Seignelay;133;262;277;287;302;524;602;708;801
89560;Sementron;168;334;349;359;374;668;768;882;988
89710;Senan;153;303;318;328;343;606;697;807;908
89160;Sennevoy-le-Bas;143;282;297;307;322;565;650;758;854
89160;Sennevoy-le-Haut;143;282;297;307;322;565;650;758;854
89100;Sens;146;289;304;314;329;577;664;773;870
89116;Sépeaux;168;334;349;359;374;668;768;882;988
89140;Serbonnes;112;219;234;244;259;437;503;604;688
89140;Sergines;109;212;227;237;252;425;488;590;672
89200;Sermizelles;165;328;343;353;368;656;754;867;972
89700;Serrigny;134;264;279;289;304;528;607;713;806
89270;Sery;165;328;343;353;368;656;754;867;972
89190;Les Sièges;110;214;229;239;254;429;493;595;677
89110;Sommecaise;178;355;370;380;395;709;816;931;1042
89570;Sormery;110;214;229;239;254;429;493;595;677
89100;Soucy;114;223;238;248;263;445;512;614;699
89520;Sougères-en-Puisaye;184;367;382;392;407;734;844;961;1074
89570;Soumaintrain;112;219;234;244;259;437;503;604;688
89160;Stigny;152;301;316;326;341;602;692;802;903
89100;Subligny;133;262;277;287;302;524;602;708;801
89560;Taingy;173;344;359;369;384;689;792;906;1015
89420;Talcy;164;326;341;351;366;652;749;862;967
89430;Tanlay;129;254;269;279;294;507;583;689;779
89350;Tannerre-en-Puisaye;181;361;376;386;401;722;830;946;1058
89450;Tharoiseau;192;384;399;409;424;767;882;1000;1117
89200;Tharot;179;357;372;382;397;713;820;936;1047
89320;Theil-sur-Vanne;120;235;250;260;275;470;541;644;731
89420;Thizy;167;332;347;357;372;664;763;877;983
89430;Thorey;113;221;236;246;261;441;507;609;693
89260;Thorigny-sur-Oreuse;110;214;229;239;254;429;493;595;677
89200;Thory;162;322;337;347;362;643;740;852;956
89520;Thury;183;365;380;390;405;730;839;956;1069
89700;Tissey;130;256;271;281;296;511;588;694;785
89700;Tonnerre;126;247;262;272;287;495;569;674;763
89130;Toucy;166;330;345;355;370;660;759;872;978
89520;Treigny;192;384;399;409;424;767;882;1000;1117
89420;Trévilly;176;351;366;376;391;701;806;921;1031
89430;Trichey;109;212;227;237;252;425;488;590;672
89700;Tronchoy;121;237;252;262;277;474;545;649;736
89460;Trucy-sur-Yonne;164;326;341;351;366;652;749;862;967
89570;Turny;113;221;236;246;261;441;507;609;693
89580;Val-de-Mercy;159;315;330;340;355;631;726;837;940
89580;Vallan;154;305;320;330;345;610;702;812;913
89150;Vallery;130;256;271;281;296;511;588;694;785
89320;Vareilles;113;221;236;246;261;441;507;609;693
89144;Varennes;127;249;264;274;289;499;574;679;769
89420;Vassy-sous-Pisy;165;328;343;353;368;656;754;867;972
89320;Vaudeurs;112;219;234;244;259;437;503;604;688
89200;Vault-de-Lugny;173;344;359;369;384;689;792;906;1015
89320;Vaumort;138;272;287;297;312;544;626;733;828
89210;Venizy;118;231;246;256;271;462;531;634;720
89230;Venouse;130;256;271;281;296;511;588;694;785
89290;Venoy;142;280;295;305;320;561;645;753;849
89600;Vergigny;119;233;248;258;273;466;536;639;726
89330;Verlin;167;332;347;357;372;664;763;877;983
89270;Vermenton;160;318;333;343;358;635;730;842;946
89150;Vernoy;164;326;341;351;366;652;749;862;967
89510;Véron;131;258;273;283;298;515;593;698;790
89700;Vézannes;126;247;262;272;287;495;569;674;763
89450;Vézelay;177;353;368;378;393;705;811;926;1037
89700;Vézinnes;124;243;258;268;283;487;559;664;752
89420;Vignes;171;340;355;365;380;680;782;896;1004
89340;Villeblevin;120;235;250;260;275;470;541;644;731
89150;Villebougis;125;245;260;270;285;491;564;669;758
89320;Villechétive;119;233;248;258;273;466;536;639;726
89300;Villecien;149;295;310;320;335;590;678;788;887
89240;Villefargeau;149;295;310;320;335;590;678;788;887
89120;Villefranche;180;359;374;384;399;718;825;941;1053
89140;Villemanoche;138;272;287;297;312;544;626;733;828
89113;Villemer;136;268;283;293;308;536;616;723;817
89140;Villenavotte;120;235;250;260;275;470;541;644;731
89150;Villeneuve-la-Dondagre;160;318;333;343;358;635;730;842;946
89340;Villeneuve-la-Guyard;118;231;246;256;271;462;531;634;720
89190;Villeneuve-l'Archevêque;118;231;246;256;271;462;531;634;720
89350;Villeneuve-les-Genêts;183;365;380;390;405;730;839;956;1069
89230;Villeneuve-Saint-Salves;134;264;279;289;304;528;607;713;806
89500;Villeneuve-sur-Yonne;162;322;337;347;362;643;740;852;956
89140;Villeperrot;153;303;318;328;343;606;697;807;908
89100;Villeroy;140;276;291;301;316;553;635;743;838
89140;Villethierry;127;249;264;274;289;499;574;679;769
89330;Villevallier;171;340;355;365;380;680;782;896;1004
89160;Villiers-les-Hauts;146;289;304;314;329;577;664;773;870
89320;Villiers-Louis;133;262;277;287;302;524;602;708;801
89130;Villiers-Saint-Benoît;175;348;363;373;388;697;801;916;1026
89110;Villiers-sur-Tholon;157;311;326;336;351;623;716;827;929
89360;Villiers-Vineux;122;239;254;264;279;478;550;654;742
89740;Villon;113;221;236;246;261;441;507;609;693
89800;Villy;142;280;295;305;320;561;645;753;849
89290;Vincelles;155;307;322;332;347;614;707;817;919
89290;Vincelottes;156;309;324;334;349;619;711;822;924
89140;Vinneuf;112;219;234;244;259;437;503;604;688
89160;Vireaux;136;268;283;293;308;536;616;723;817
89700;Viviers;125;245;260;270;285;491;564;669;758
89260;Voisines;116;227;242;252;267;454;522;624;710
89710;Volgré;156;309;324;334;349;619;711;822;924
89270;Voutenay-sur-Cure;162;322;337;347;362;643;740;852;956
89700;Yrouerre;135;266;281;291;306;532;612;718;811
