cp;nom;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
54110;Réméréville;192;384;399;409;424;767;882;1000;1117
54370;Remoncourt;216;433;448;458;473;866;996;1119;1246
54450;Repaix;227;456;471;481;496;911;1048;1174;1305
54630;Richardménil;176;351;366;376;391;701;806;921;1031
54380;Rogéville;171;340;355;365;380;680;782;896;1004
54360;Romain;194;388;403;413;428;775;892;1010;1128
54110;Rosières-aux-Salines;185;369;384;394;409;738;849;966;1080
54385;Rosières-en-Haye;164;326;341;351;366;652;749;862;967
54610;Rouves;198;396;411;421;436;792;911;1030;1149
54290;Roville-devant-Bayon;195;390;405;415;430;779;896;1015;1133
54200;Royaumeix;161;320;335;345;360;639;735;847;951
54290;Rozelieures;206;412;427;437;452;825;948;1070;1192
54210;Saffais;190;379;394;404;419;759;873;991;1106
54580;Saint-Ail;175;348;363;373;388;697;801;916;1026
54470;Saint-Baussant;147;291;306;316;331;581;669;778;876
